feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
d__dgs1_dgs1__lag027,0.805643,0.421863,0.275983,0.56221487
d__dgs1_dgs1__lag028,0.805643,0.421921,0.27497,0.56144503
m__nonrevsl_nonrevsl__lag005,1.0,0.061545,0.499019,0.56056404
d__dgs10_dgs10__lag052,0.805643,0.388529,0.307059,0.56039496
d__dgs1_dgs1__lag029,0.805643,0.421536,0.272957,0.55951315
m__ipcongd_ipcongd__lag004,1.0,0.32603,0.233123,0.55915365
q__bogz1fl713123030q_tga__lag007,0.987461,0.082588,0.483641,0.55912847
q__bogz1fl713123030q_tga_z1__lag007,0.987461,0.082588,0.483641,0.55912847
q__rhvrusq156n_owner_vacancy__lag006,0.862069,0.086018,0.56201,0.55864453
d__wimfsl_immf__lag089,0.576803,0.267627,0.699905,0.55807529
d__wimfsl_immf__lag090,0.576803,0.267605,0.699905,0.55806246
q__bogz1fr543061175q_life_insurance_ts_reval__lag005,0.981191,0.359275,0.209159,0.55774206
d__wimfsl_immf__lag088,0.576803,0.266446,0.700097,0.55750425
d__wimfsl_immf__lag087,0.576803,0.263586,0.70238,0.55717147
m__ipcongd_ipcongd__lag006,1.0,0.331577,0.225346,0.55692317
q__bogz1fl673061103q_abs_issuers_ts__lag008,0.984326,0.196699,0.369004,0.55683551
d__wimfsl_immf__lag073,0.576803,0.263924,0.70135,0.55677236
d__wimfsl_immf__lag001,0.579937,0.249282,0.710386,0.55654689
d__wimfsl_immf__lag080,0.576803,0.265435,0.699115,0.55635482
d__wimfsl_immf__lag085,0.576803,0.266161,0.698212,0.5562531
d__wimfsl_immf__lag084,0.576803,0.266262,0.697905,0.55613403
d__wimfsl_immf__lag002,0.579937,0.248806,0.710059,0.55608183
d__dgs1_dgs1__lag030,0.805643,0.419303,0.270734,0.55592361
d__wimfsl_immf__lag086,0.576803,0.266408,0.697091,0.55574859
d__wimfsl_immf__lag083,0.576803,0.265247,0.69801,0.55560903
d__wimfsl_immf__lag081,0.576803,0.264983,0.698203,0.55556855
d__wimfsl_immf__lag082,0.576803,0.265114,0.69801,0.55553274
m__busloans_busloans__lag003,0.99373,0.113634,0.445396,0.55552448
m__fedfunds_fed_funds__lag002,0.899687,0.377927,0.23948,0.55547243
d__wimfsl_immf__lag069,0.576803,0.264808,0.697154,0.55486243
d__wimfsl_immf__lag070,0.576803,0.264803,0.697112,0.55483452
d__wimfsl_immf__lag068,0.576803,0.26463,0.697154,0.5547598
d__wimfsl_immf__lag079,0.576803,0.265898,0.695845,0.55473585
m__nonrevsl_nonrevsl__lag006,1.0,0.061538,0.493007,0.55454489
d__wimfsl_immf__lag078,0.576803,0.265417,0.695854,0.55446375
d__wimfsl_immf__lag071,0.576803,0.264864,0.696377,0.55444615
d__wimfsl_immf__lag075,0.576803,0.265179,0.69555,0.55415085
d__wimfsl_immf__lag077,0.576803,0.265069,0.695638,0.55413811
m__manemp_manemp__lag012,1.0,0.252368,0.30176,0.55412824
d__wimfsl_immf__lag072,0.576803,0.264533,0.696143,0.55411983
d__wimfsl_immf__lag076,0.576803,0.265001,0.69555,0.5540483
m__bogmbase_mb__lag008,0.836991,0.071947,0.589976,0.55402327
m__psavert_psavert__lag005,0.840125,0.557437,0.101905,0.55392977
d__wimfsl_immf__lag067,0.576803,0.263035,0.697222,0.55387838
d__wimfsl_immf__lag008,0.579937,0.246899,0.708096,0.55383756
d__dgs1_dgs1__lag033,0.805643,0.416335,0.271101,0.55382808
d__wimfsl_immf__lag003,0.579937,0.249363,0.705565,0.5537981
d__wimfsl_immf__lag074,0.576803,0.264157,0.69559,0.55358454
m__totresns_res__lag007,0.836991,0.074418,0.586922,0.55353551
q__psave_psave__lag008,0.968652,0.029027,0.542418,0.55353138
d__wimfsl_immf__lag009,0.579937,0.246915,0.707504,0.55350302
d__dgs1_dgs1__lag031,0.805643,0.417302,0.269695,0.55347458
d__wimfsl_immf__lag066,0.576803,0.26383,0.695669,0.55344116
d__wimfsl_immf__lag004,0.579937,0.249216,0.704985,0.55337715
q__bogz1fa673061103q_abs_issuers_ts_tx__lag007,0.974922,0.062932,0.504515,0.55321652
d__dgs1_dgs1__lag032,0.805643,0.416567,0.269896,0.55304404
m__awhman_awhman__lag001,1.0,0.002404,0.550205,0.5526087
d__dgs1_dgs1__lag034,0.805643,0.417101,0.268722,0.55252845
q__hnotsbq027s_hhnp_tsy_tx__lag008,0.971787,0.341498,0.226776,0.55224197
d__wimfsl_immf__lag007,0.579937,0.246756,0.705361,0.55216824
m__indpro_indpro__lag007,1.0,0.242496,0.309617,0.55211295
d__wimfsl_immf__lag015,0.579937,0.252453,0.699223,0.55191204
d__wimfsl_immf__lag006,0.579937,0.24698,0.704596,0.55185474
m__manemp_manemp__lag011,1.0,0.250515,0.30132,0.551835
m__mvmtd027mnfrbdal_mv_mkt_debt__lag011,1.0,0.100359,0.451337,0.55169562
d__wimfsl_immf__lag005,0.579937,0.246438,0.704596,0.55154026
m__unrate_unrate__lag010,0.971787,0.334277,0.233079,0.55134967
q__bogz1fl743061103q_usb_tsy_dom__lag006,0.990596,0.064801,0.491781,0.55134756
m__indpro_indpro__lag006,1.0,0.252847,0.298475,0.55132244
q__netfi_netfi__lag006,0.974922,0.246879,0.318566,0.55126388
d__wimfsl_immf__lag016,0.579937,0.252126,0.698422,0.55125807
d__dgs1_dgs1__lag035,0.805643,0.41599,0.268004,0.55105484
d__wimfsl_immf__lag013,0.579937,0.251884,0.698247,0.55101625
q__fbtsaaq027s_dom_fin_sector_tsy__lag007,0.987461,0.046959,0.510969,0.5509321
d__wimfsl_immf__lag014,0.579937,0.25202,0.697916,0.55090357
q__bogz1fl543061175q_life_insurance_ts__lag002,1.0,0.260167,0.290715,0.55088202
q__bogz1fr543061175q_life_insurance_ts_reval__lag001,0.99373,0.027592,0.526618,0.55073584
d__dgs1_dgs1__lag037,0.805643,0.415807,0.267745,0.55069792
m__nonrevsl_nonrevsl__lag007,1.0,0.061321,0.489353,0.55067403
m__awotman_awotman__lag011,0.871473,0.276104,0.35565,0.55055683
q__rowcbaq027s_row_corpbonds_flow__lag007,0.974922,0.234385,0.330213,0.55043887
d__wimfsl_immf__lag012,0.579937,0.250795,0.698247,0.55038493
q__bogz1fr263061105q_row_bills_reval__lag003,0.987461,0.300517,0.256805,0.5503337
q__bogz1fr263061105q_row_tsy_reval__lag003,0.987461,0.300517,0.256805,0.5503337
d__dgs1_dgs1__lag036,0.805643,0.414546,0.268362,0.55017958
d__dgs1_dgs1__lag038,0.805643,0.41504,0.266846,0.54935671
m__manemp_manemp__lag010,1.0,0.248521,0.300822,0.54934318
d__wimfsl_immf__lag057,0.579937,0.26597,0.681214,0.54930761
d__wimfsl_immf__lag010,0.579937,0.248017,0.699067,0.54924941
d__wimfsl_immf__lag059,0.576803,0.264579,0.687266,0.54902688
d__dgs1_dgs1__lag039,0.805643,0.414649,0.266705,0.54892827
q__bogz1lm653061113q_mf_bills_raw__lag002,1.0,0.107102,0.441603,0.54870479
q__bogz1lm653061113q_mutf_bills__lag002,1.0,0.107102,0.441603,0.54870479
d__wimfsl_immf__lag054,0.579937,0.266204,0.679717,0.54857458
q__bogz1fl633061105q_mmf_tsy_raw__lag008,0.984326,0.055636,0.501656,0.54855657
q__bogz1fl633061105q_money_market_funds_ts__lag008,0.984326,0.055636,0.501656,0.54855657
d__wimfsl_immf__lag061,0.576803,0.265059,0.685916,0.54852484
d__dgs1_dgs1__lag041,0.805643,0.414091,0.266741,0.54850692
d__wimfsl_immf__lag065,0.576803,0.265424,0.685519,0.54850647
d__wimfsl_immf__lag011,0.579937,0.247824,0.697865,0.54844075
d__wimfsl_immf__lag055,0.579937,0.265862,0.679717,0.54837619
d__wimfsl_immf__lag056,0.579937,0.265695,0.679451,0.54812548
d__wimfsl_immf__lag063,0.576803,0.264185,0.685929,0.54802801
d__wimfsl_immf__lag064,0.576803,0.264026,0.685917,0.54792902
d__dgs1_dgs1__lag040,0.805643,0.413183,0.266888,0.54789416
d__wimfsl_immf__lag062,0.576803,0.263864,0.685916,0.54783523
d__dgs1_dgs1__lag042,0.805643,0.413623,0.266325,0.54779505
d__wimfsl_immf__lag060,0.576803,0.263615,0.685963,0.5477186
d__wimfsl_immf__lag052,0.579937,0.263885,0.680514,0.54769216
d__wimfsl_immf__lag023,0.579937,0.255255,0.689032,0.54762752
d__wimfsl_immf__lag053,0.579937,0.264233,0.679674,0.54740655
d__wimfsl_immf__lag022,0.579937,0.254531,0.689179,0.54729288
m__usalolitoaastsam_oecd_leading_indicator_us__lag009,0.887147,0.418523,0.198189,0.54711402
d__wimfsl_immf__lag017,0.579937,0.25265,0.690302,0.54685317
d__wimfsl_immf__lag051,0.579937,0.264851,0.678006,0.54679756
d__wimfsl_immf__lag049,0.579937,0.263461,0.679216,0.54669355
d__wimfsl_immf__lag058,0.576803,0.266202,0.681328,0.54653761
d__wimfsl_immf__lag021,0.579937,0.253966,0.688359,0.5464892
d__dgs1_dgs1__lag043,0.805643,0.412927,0.265392,0.54648302
d__wimfsl_immf__lag050,0.579937,0.263334,0.678652,0.54629282
d__wimfsl_immf__lag048,0.579937,0.262774,0.678996,0.54616708
d__dgs1_dgs1__lag044,0.805643,0.412535,0.265242,0.5460456
d__wimfsl_immf__lag047,0.579937,0.262417,0.678996,0.54596008
d__wimfsl_immf__lag045,0.579937,0.260553,0.680836,0.54594652
d__wimfsl_immf__lag020,0.579937,0.253003,0.688289,0.54589026
d__wimfsl_immf__lag018,0.579937,0.252973,0.688284,0.54587015
d__wimfsl_immf__lag037,0.579937,0.25842,0.682794,0.54584463
d__wimfsl_immf__lag019,0.579937,0.252906,0.688289,0.54583373
d__wimfsl_immf__lag036,0.579937,0.258089,0.682933,0.54573416
d__wimfsl_immf__lag038,0.579937,0.260113,0.680874,0.54571367
d__wimfsl_immf__lag044,0.579937,0.260776,0.68014,0.54567271
d__wimfsl_immf__lag035,0.579937,0.25819,0.682205,0.54536996
d__dgs1_dgs1__lag045,0.805643,0.411678,0.265138,0.54527165
d__wimfsl_immf__lag043,0.579937,0.259657,0.68052,0.545244
m__indpro_indpro__lag004,1.0,0.239963,0.305256,0.545219
d__wimfsl_immf__lag039,0.579937,0.2602,0.679875,0.54518477
q__bogz1fa543061175q_life_insurance_ts_tx__lag008,0.971787,0.314745,0.246255,0.54517294
d__wimfsl_immf__lag046,0.579937,0.260759,0.678873,0.54492798
d__wimfsl_immf__lag034,0.579937,0.257738,0.681847,0.5449004
d__wimfsl_immf__lag033,0.579937,0.257688,0.681847,0.54487152
d__wimfsl_immf__lag030,0.579937,0.256452,0.682971,0.54480603
d__wimfsl_immf__lag042,0.579937,0.259531,0.679778,0.54474041
d__dgs1_dgs1__lag046,0.805643,0.411321,0.264816,0.54472515
m__umcsent_umcsent__lag007,0.915361,0.061763,0.533248,0.54465017
d__wimfsl_immf__lag041,0.579937,0.259126,0.679776,0.54450426
q__ib0000043q086sbea_imp_ind_pi__lag004,0.727273,0.313253,0.435348,0.54443735
d__wimfsl_immf__lag040,0.579937,0.258868,0.679776,0.54435447
d__dgs7_dgs7__lag037,0.711599,0.455166,0.309693,0.54427253
d__wimfsl_immf__lag029,0.579937,0.255637,0.68269,0.54417108
d__wimfsl_immf__lag024,0.579937,0.254995,0.683167,0.54407531
d__dgs7_dgs7__lag018,0.711599,0.447957,0.316448,0.54394927
m__busloans_busloans__lag002,0.99373,0.106396,0.440786,0.54375179
m__m2sl_m2__lag010,0.833856,0.059382,0.592687,0.54373126
d__wimfsl_immf__lag031,0.579937,0.255479,0.682066,0.54371717
d__wimfsl_immf__lag027,0.579937,0.255682,0.681769,0.5436626
d__dgs7_dgs7__lag021,0.711599,0.447303,0.31669,0.54365605
d__wimfsl_immf__lag032,0.579937,0.255639,0.681725,0.54361212
d__wimfsl_immf__lag026,0.579937,0.255418,0.681769,0.54350981
d__wimfsl_immf__lag028,0.579937,0.255369,0.681704,0.54344363
m__mvmtd027mnfrbdal_mv_mkt_debt__lag012,1.0,0.095115,0.448237,0.54335142
d__wimfsl_immf__lag025,0.579937,0.255109,0.681779,0.54333645
d__dgs7_dgs7__lag016,0.711599,0.444965,0.318353,0.54317595
m__ipdcongd_ipdcongd__lag011,0.984326,0.256999,0.294339,0.54269659
d__dgs7_dgs7__lag036,0.711599,0.451228,0.311032,0.54242293
d__dgs7_dgs7__lag042,0.711599,0.452873,0.309022,0.54216349
d__dgs7_dgs7__lag034,0.711599,0.451329,0.310542,0.54214623
d__dgs7_dgs7__lag039,0.711599,0.45121,0.310555,0.54207121
m__usgood_usgood__lag003,1.0,0.328598,0.213447,0.54204565
d__dgs7_dgs7__lag025,0.711599,0.446555,0.315065,0.54196806
d__dgs7_dgs7__lag040,0.711599,0.451292,0.309992,0.54172881
d__dgs20_dgs20__lag033,0.805643,0.356838,0.315529,0.54168771
d__dgs7_dgs7__lag033,0.711599,0.450059,0.311141,0.54166882
d__dgs20_dgs20__lag039,0.805643,0.355839,0.316479,0.54164787
d__dgs20_dgs20__lag036,0.805643,0.356392,0.315907,0.54163251
m__umcsent_umcsent__lag003,0.918495,0.090084,0.499506,0.54153606
q__bogz1fl593061105q_pension_ts__lag003,1.0,0.134498,0.407033,0.54153137
m__awhman_awhman__lag011,1.0,0.095229,0.446296,0.54152498
d__dgs7_dgs7__lag022,0.711599,0.445084,0.315822,0.54145996
q__ad02rc1q027sbea_gov_netlending__lag005,0.821317,0.176768,0.482419,0.54140125
q__bogz1fr763061100q_usb_tsy_oth_reval__lag004,0.984326,0.27807,0.271944,0.54139337
d__dgs7_dgs7__lag023,0.711599,0.443359,0.31739,0.54134824
d__dgs7_dgs7__lag041,0.711599,0.450334,0.310283,0.54125369
d__dgs20_dgs20__lag037,0.805643,0.357014,0.314726,0.54118252
q__bogz1lm573061133q_private_dc_pension_ts__lag003,1.0,0.108387,0.43268,0.54106651
d__dgs7_dgs7__lag026,0.711599,0.445916,0.314429,0.54106103
d__dgs20_dgs20__lag042,0.805643,0.357129,0.314342,0.54096631
q__bogz1fl543061165q_life_insurance_ts__lag002,1.0,0.147963,0.392967,0.54092943
d__dgs20_dgs20__lag023,0.805643,0.347908,0.323303,0.54075605
d__dgs20_dgs20__lag040,0.805643,0.355308,0.315872,0.54073121
d__dgs7_dgs7__lag024,0.711599,0.444027,0.315616,0.5405609
q__bogz1fr403061105q_gses_ts_reval__lag005,0.981191,0.33567,0.215156,0.54046524
d__dgs1_dgs1__lag047,0.805643,0.407193,0.263325,0.54019779
q__rhvrusq156n_owner_vacancy__lag008,0.855799,0.165272,0.465832,0.54009829
m__civpart_civpart__lag002,0.981191,0.210948,0.339457,0.54005276
d__dgs20_dgs20__lag034,0.805643,0.355693,0.314629,0.54004015
m__usgood_usgood__lag006,1.0,0.313231,0.226748,0.53997828
d__dgs20_dgs20__lag021,0.805643,0.348156,0.322011,0.53991462
d__dgs7_dgs7__lag038,0.711599,0.449108,0.309611,0.53990365
d__dgs20_dgs20__lag022,0.805643,0.34838,0.321381,0.53958786
m__usgood_usgood__lag002,1.0,0.328623,0.210869,0.53949166
d__dgs7_dgs7__lag019,0.711599,0.444649,0.313438,0.53945398
d__dgs20_dgs20__lag018,0.805643,0.34881,0.32072,0.53940171
d__dgs1_dgs1__lag048,0.805643,0.407087,0.2624,0.53936746
d__dgs7_dgs7__lag035,0.711599,0.447381,0.310249,0.5391286
d__dgs7_dgs7__lag015,0.711599,0.442692,0.314932,0.53912439
d__dgs7_dgs7__lag017,0.711599,0.442035,0.315555,0.53909958
m__nonrevsl_nonrevsl__lag008,1.0,0.058313,0.480773,0.53908622
d__dgs7_dgs7__lag020,0.711599,0.442491,0.315004,0.53903205
d__dgs7_dgs7__lag027,0.711599,0.443359,0.314108,0.5390121
d__dgs20_dgs20__lag041,0.805643,0.35305,0.315676,0.5387547
q__ophnfb_nflabor_productivity__lag005,0.978056,0.101109,0.449643,0.53866638
q__bogz1fl713061103q_fed_tsy__lag008,0.984326,0.13765,0.409336,0.53841236
q__bogz1fl713061103q_fed_tsy_raw__lag008,0.984326,0.13765,0.409336,0.53841236
q__bogz1fl713061103q_cb_tsy__lag008,0.984326,0.13765,0.409336,0.53841236
d__dgs7_dgs7__lag029,0.711599,0.444284,0.31225,0.53834807
d__dgs1_dgs1__lag049,0.805643,0.406491,0.261432,0.53810716
q__bogz1fl753061103q_usb_tsy_for__lag007,0.987461,0.219275,0.325659,0.53810062
d__dgs7_dgs7__lag043,0.711599,0.448401,0.307671,0.53801988
d__dgs20_dgs20__lag016,0.805643,0.345165,0.32254,0.53793168
d__dgs20_dgs20__lag038,0.805643,0.352189,0.315259,0.53772452
q__bogz1fa713061113q_cb_bills_tx__lag004,0.984326,0.344674,0.201274,0.53739047
q__bogz1fl263061130q_row_gov_tsy__lag001,1.0,0.205444,0.331892,0.53733598
d__dgs1_dgs1__lag050,0.805643,0.40494,0.261826,0.53717491
m__unrate_unrate__lag011,0.971787,0.327336,0.225363,0.53710538
d__dgs7_dgs7__lag044,0.711599,0.446714,0.307725,0.53685793
m__usgood_usgood__lag001,1.0,0.325369,0.211268,0.53663769
d__dgs20_dgs20__lag025,0.805643,0.346617,0.319454,0.53661501
d__dgs20_dgs20__lag024,0.805643,0.346259,0.319804,0.53660847
d__dgs7_dgs7__lag032,0.711599,0.445029,0.308999,0.53656529
d__dgs20_dgs20__lag032,0.805643,0.351888,0.314057,0.53651411
d__dgs20_dgs20__lag026,0.805643,0.347055,0.318872,0.53649952
m__usgood_usgood__lag009,1.0,0.313113,0.223256,0.53636916
d__dgs20_dgs20__lag015,0.805643,0.347323,0.318076,0.53607414
d__dgs7_dgs7__lag028,0.711599,0.440658,0.312565,0.53599254
q__rowcbaq027s_row_corpbonds_flow__lag006,0.978056,0.237986,0.309951,0.53591355
m__usgood_usgood__lag005,1.0,0.314657,0.220804,0.53546055
d__dgs7_dgs7__lag045,0.711599,0.445003,0.307464,0.53545427
d__dgs7_dgs7__lag030,0.711599,0.442865,0.309438,0.53533747
d__dgs20_dgs20__lag035,0.805643,0.349955,0.314507,0.53531907
m__fedfunds_fed_funds__lag003,0.899687,0.366826,0.228137,0.53528028
d__dgs1_dgs1__lag052,0.805643,0.402393,0.261561,0.53490931
d__dgs1_dgs1__lag054,0.805643,0.402526,0.261415,0.5348985
d__dgs1_dgs1__lag053,0.805643,0.402043,0.261888,0.53489149
d__dgs20_dgs20__lag017,0.805643,0.343854,0.319856,0.53471367
d__dgs1_dgs1__lag051,0.805643,0.402125,0.261369,0.53453867
d__dgs20_dgs20__lag011,0.805643,0.34598,0.317506,0.53453251
d__dgs1_dgs1__lag055,0.805643,0.402238,0.261222,0.53451153
d__dgs20_dgs20__lag019,0.805643,0.34523,0.318039,0.53435823
d__dgs7_dgs7__lag011,0.711599,0.43644,0.314405,0.53430039
d__dgs20_dgs20__lag014,0.805643,0.348006,0.314816,0.53399756
d__dgs7_dgs7__lag031,0.711599,0.44194,0.308329,0.53389013
q__bogz1fl693061105q_nonmmf_ts__lag007,0.987461,0.082229,0.458429,0.53387781
q__bogz1fl693061105q_nonmmmf_ts__lag007,0.987461,0.082229,0.458429,0.53387781
d__dgs20_dgs20__lag013,0.805643,0.347272,0.315325,0.53381624
q__netfi_netfi__lag002,0.987461,0.155659,0.384921,0.5338009
d__dgs1_dgs1__lag056,0.805643,0.401848,0.260688,0.53376695
d__dgs7_dgs7__lag014,0.711599,0.438444,0.311639,0.53375809
d__dgs1_dgs1__lag057,0.805643,0.402648,0.259833,0.53372288
d__dgs20_dgs20__lag020,0.805643,0.343612,0.318857,0.53371334
d__dgs1_dgs1__lag060,0.805643,0.400271,0.262195,0.53371088
d__dgs20_dgs20__lag029,0.805643,0.346034,0.316409,0.53369229
d__dgs1_dgs1__lag059,0.805643,0.400906,0.261414,0.53359292
q__bogz1fa213061103q_state_local_gov_ts_tx__lag005,0.981191,0.150564,0.393018,0.53335814
d__dgs20_dgs20__lag002,0.805643,0.342757,0.319253,0.53334283
d__dgs7_dgs7__lag090,0.711599,0.45583,0.293579,0.53327849
m__nonrevsl_nonrevsl__lag009,1.0,0.058718,0.474241,0.53295908
d__dgs7_dgs7__lag057,0.711599,0.445433,0.303508,0.5329456
m__bogmbase_mb__lag009,0.836991,0.059297,0.577442,0.53294501
q__bogz1lm573061133q_private_dc_pension_ts__lag002,1.0,0.121529,0.411388,0.53291782
d__dgs7_dgs7__lag013,0.711599,0.43604,0.312765,0.53284919
d__dgs7_dgs7__lag002,0.711599,0.431279,0.31751,0.53283752
d__dgs7_dgs7__lag010,0.711599,0.434569,0.314155,0.53279145
q__bogz1fa693061105q_nonmmf_ts_tx__lag001,0.99373,0.276739,0.259348,0.53272524
q__bogz1fa693061105q_nonmmmf_ts_tx__lag001,0.99373,0.276739,0.259348,0.53272524
d__dgs20_dgs20__lag043,0.805643,0.348608,0.312565,0.53266867
d__dgs7_dgs7__lag046,0.711599,0.442696,0.305804,0.53263162
m__totresns_res__lag008,0.836991,0.066235,0.570091,0.53259918
d__dgs20_dgs20__lag027,0.805643,0.343462,0.317031,0.53212159
d__dgs20_dgs20__lag030,0.805643,0.346273,0.314043,0.53197828
d__dgs1_dgs1__lag058,0.805643,0.399951,0.260237,0.53187583
d__dgs20_dgs20__lag031,0.805643,0.346514,0.313624,0.53183519
d__dgs20_dgs20__lag012,0.805643,0.343443,0.316633,0.5317855
q__rowcbaq027s_row_corpbonds_flow__lag005,0.981191,0.300209,0.241619,0.53163688
d__dgs20_dgs20__lag010,0.805643,0.342714,0.317106,0.53157885
d__dgs20_dgs20__lag005,0.805643,0.340256,0.319458,0.53149377
m__nonrevsl_nonrevsl__lag010,1.0,0.060544,0.470941,0.53148512
d__dgs1_dgs1__lag061,0.805643,0.398665,0.261006,0.53145867
q__bogz1fl713123030q_tga__lag008,0.984326,0.050532,0.489248,0.53131999
q__bogz1fl713123030q_tga_z1__lag008,0.984326,0.050532,0.489248,0.53131999
d__dgs7_dgs7__lag012,0.711599,0.433327,0.313236,0.53125354
d__dgs7_dgs7__lag008,0.711599,0.432836,0.313665,0.53120912
d__dgs20_dgs20__lag089,0.805643,0.36372,0.295553,0.53113802
d__dgs7_dgs7__lag048,0.711599,0.442299,0.304029,0.53108619
d__dgs7_dgs7__lag004,0.711599,0.428053,0.318243,0.53106324
d__dgs7_dgs7__lag056,0.711599,0.442225,0.303939,0.53096956
d__dgs20_dgs20__lag008,0.805643,0.341864,0.317105,0.53089349
d__dgs7_dgs7__lag005,0.711599,0.429026,0.317011,0.53087895
d__dgs7_dgs7__lag054,0.711599,0.440815,0.305039,0.53074901
d__dgs20_dgs20__lag004,0.805643,0.338196,0.320488,0.53066362
d__dgs7_dgs7__lag007,0.711599,0.429952,0.31559,0.53052711
d__dgs20_dgs20__lag090,0.802508,0.367026,0.294038,0.53050894
m__ipdcongd_ipdcongd__lag007,0.987461,0.247752,0.289322,0.53033986
q__bogz1lm102010005q_nfcb_nfassets__lag002,1.0,0.024042,0.506252,0.53029333
d__dgs7_dgs7__lag089,0.711599,0.450497,0.294563,0.53018367
d__dgs20_dgs20__lag003,0.805643,0.338843,0.31912,0.53008311
q__bogz1fl693061105q_nonmmf_ts__lag006,0.990596,0.081541,0.453556,0.53006539
q__bogz1fl693061105q_nonmmmf_ts__lag006,0.990596,0.081541,0.453556,0.53006539
q__bogz1fa573061133q_private_dc_pension_ts_tx__lag006,0.978056,0.134485,0.407258,0.52985462
d__dgs7_dgs7__lag006,0.711599,0.4302,0.314197,0.52971191
m__civpart_civpart__lag003,0.981191,0.205881,0.333784,0.52951448
d__dgs20_dgs20__lag028,0.805643,0.340952,0.316213,0.52943967
q__bogz1lm653061113q_mf_bills_raw__lag005,0.99373,0.123067,0.409436,0.52916465
q__bogz1lm653061113q_mutf_bills__lag005,0.99373,0.123067,0.409436,0.52916465
d__dgs7_dgs7__lag073,0.711599,0.442878,0.300715,0.52913964
d__dgs20_dgs20__lag009,0.805643,0.338335,0.318431,0.52911853
d__dgs7_dgs7__lag083,0.711599,0.443821,0.299705,0.52909182
d__dgs20_dgs20__lag007,0.805643,0.338403,0.318276,0.52904856
m__m2sl_m2__lag011,0.833856,0.050362,0.584054,0.52901104
q__bogz1fl704135005q_usb_loan_l__lag001,1.0,0.264636,0.264314,0.52895051
d__dgs7_dgs7__lag047,0.711599,0.437855,0.305419,0.52891291
d__dgs7_dgs7__lag009,0.711599,0.428432,0.314826,0.52890162
d__dgs7_dgs7__lag003,0.711599,0.427035,0.316215,0.5288957
q__bogz1fl313024000q_tres_oper_cash__lag007,0.987461,0.051896,0.483641,0.52882151
d__dgs20_dgs20__lag044,0.805643,0.344204,0.312156,0.52879162
d__dgs20_dgs20__lag006,0.805643,0.339304,0.317022,0.52876397
d__dgs7_dgs7__lag058,0.711599,0.438895,0.304063,0.52868773
d__dgs1_dgs1__lag062,0.805643,0.396311,0.25982,0.52860702
d__dgs7_dgs7__lag084,0.711599,0.443268,0.29956,0.52859547
d__dgs7_dgs7__lag055,0.711599,0.438674,0.303883,0.52840234
d__dgs20_dgs20__lag087,0.805643,0.357404,0.298186,0.52817136
d__dgs7_dgs7__lag069,0.711599,0.441131,0.300948,0.52806291
d__dgs1_dgs1__lag063,0.805643,0.396913,0.258534,0.5280555
d__dgs7_dgs7__lag085,0.711599,0.443216,0.298591,0.52786895
d__dgs7_dgs7__lag071,0.711599,0.441971,0.299711,0.52777936
q__bogz1fl263061130q_row_gov_tsy__lag002,1.0,0.194654,0.332928,0.5275826
d__dgs7_dgs7__lag087,0.711599,0.444428,0.296784,0.52744526
d__dgs7_dgs7__lag001,0.711599,0.425127,0.316012,0.52739339
d__dgs7_dgs7__lag072,0.711599,0.442086,0.298965,0.52733135
d__dpsacbw027sbog_deposits__lag007,0.667712,0.133276,0.656454,0.52731184
d__dgs1_dgs1__lag064,0.805643,0.39641,0.2579,0.52713954
d__dgs7_dgs7__lag060,0.711599,0.435566,0.305211,0.52713601
d__dgs20_dgs20__lag045,0.805643,0.342882,0.311413,0.52712798
d__dgs20_dgs20__lag001,0.805643,0.336969,0.317177,0.52700831
d__dgs7_dgs7__lag086,0.711599,0.443228,0.297158,0.52685768
d__dgs7_dgs7__lag070,0.711599,0.440646,0.299602,0.52675989
q__bogz1fr653061105q_mutual_funds_ts_reval__lag001,0.99373,0.123715,0.406166,0.52655945
d__dgs20_dgs20__lag057,0.805643,0.34533,0.308209,0.52651856
d__dgs7_dgs7__lag065,0.711599,0.439617,0.300136,0.52640744
d__dgs20_dgs20__lag084,0.805643,0.351672,0.301615,0.52631639
d__dgs1_dgs1__lag065,0.805643,0.395744,0.257529,0.52630473
d__dgs20_dgs20__lag083,0.805643,0.350966,0.302104,0.52614064
m__indpro_indpro__lag010,1.0,0.197901,0.328225,0.52612561
d__dpsacbw027sbog_deposits__lag006,0.667712,0.132962,0.654832,0.52601927
d__dgs7_dgs7__lag074,0.711599,0.439367,0.299742,0.52594878
q__psave_psave__lag006,0.974922,0.086339,0.453109,0.52591971
d__dgs1_dgs1__lag073,0.805643,0.394136,0.258521,0.52580812
d__dgs7_dgs7__lag082,0.711599,0.441345,0.297524,0.52577795
d__dgs7_dgs7__lag068,0.711599,0.438399,0.300433,0.52575197
d__dgs7_dgs7__lag061,0.711599,0.434756,0.304038,0.52572531
d__dgs20_dgs20__lag088,0.805643,0.355655,0.296792,0.52563886
q__bogz1fr653061105q_mutual_funds_ts_reval__lag004,0.984326,0.276833,0.257157,0.52561954
d__dgs1_dgs1__lag074,0.805643,0.394846,0.257489,0.52554871
d__dgs7_dgs7__lag088,0.711599,0.442768,0.295731,0.52551508
d__dgs7_dgs7__lag081,0.711599,0.440544,0.297888,0.52546747
d__dgs20_dgs20__lag046,0.805643,0.341972,0.310137,0.52536671
