job_id,k_screened,factor_id,rank,feature_id,loading,explained_eigenvalue
baseline_tdc_lp_funding,100,dflmx_k100_f1,1,q__fgexpnd_fgexpnd__lag001,0.006351,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,2,q__na000283q_gov_current_exp__lag001,0.006351,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,3,q__fgexpnd_fgexpnd__lag002,0.006347,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,4,q__na000283q_gov_current_exp__lag002,0.006346,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,5,q__bogz1lm573061105q_private_pension_ts__lag002,0.006327,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,6,q__bogz1lm573061105q_private_pension_ts__lag001,0.006327,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,7,q__bogz1lm573061105q_private_pension_ts__lag003,0.006323,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,8,q__bogz1lm573061105q_private_pension_ts__lag004,0.006312,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,9,m__mvmtd027mnfrbdal_mv_mkt_debt__lag001,0.006291,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,10,m__mvmtd027mnfrbdal_mv_mkt_debt__lag002,0.006291,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,11,m__mvmtd027mnfrbdal_mv_mkt_debt__lag004,0.00629,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f1,12,m__mvmtd027mnfrbdal_mv_mkt_debt__lag003,0.006288,76.472352
baseline_tdc_lp_funding,100,dflmx_k100_f2,1,m__civpart_civpart__lag002,0.013241,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,2,m__civpart_civpart__lag001,0.013232,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,3,m__civpart_civpart__lag003,0.013224,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,4,m__civpart_civpart__lag005,0.013208,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,5,m__civpart_civpart__lag004,0.013201,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,6,m__civpart_civpart__lag006,0.013199,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,7,m__civpart_civpart__lag007,0.013121,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,8,m__civpart_civpart__lag008,0.013118,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,9,m__civpart_civpart__lag009,0.013113,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,10,m__ipncongd_ipncongd__lag008,0.009996,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,11,m__ipncongd_ipncongd__lag007,0.009994,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f2,12,m__ipncongd_ipncongd__lag010,0.00998,15.643372
baseline_tdc_lp_funding,100,dflmx_k100_f3,1,q__bogz1fl313024000q_tres_oper_cash__lag002,-0.013731,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,2,q__bogz1fl713123030q_tga__lag002,-0.013537,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,3,q__bogz1fl713123030q_tga_z1__lag002,-0.013537,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,4,q__bogz1fl313024000q_tres_oper_cash__lag001,-0.013152,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,5,q__bogz1fl713123030q_tga__lag001,-0.013109,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,6,q__bogz1fl713123030q_tga_z1__lag001,-0.013109,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,7,q__psave_psave__lag002,-0.010407,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,8,q__psave_psave__lag001,-0.009559,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,9,q__bogz1fl633061110q_mmf_bills_raw__lag001,-0.009405,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,10,q__bogz1fl633061110q_mmf_bills__lag001,-0.009405,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,11,q__bogz1fl263061130q_row_gov_tsy__lag003,0.00902,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f3,12,q__bogz1fl263061130q_row_gov_tsy__lag002,0.008989,2.889678
baseline_tdc_lp_funding,100,dflmx_k100_f4,1,q__psave_psave__lag002,0.015528,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,2,q__bogz1fl633061110q_mmf_bills_raw__lag001,-0.014303,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,3,q__bogz1fl633061110q_mmf_bills__lag001,-0.014303,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,4,q__psave_psave__lag001,0.014185,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,5,q__bogz1fl633061105q_mmf_tsy_raw__lag001,-0.013162,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,6,q__bogz1fl633061105q_money_market_funds_ts__lag001,-0.013162,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,7,q__psave_psave__lag003,0.013147,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,8,q__bogz1fl633061105q_mmf_tsy_raw__lag002,-0.012915,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,9,q__bogz1fl633061105q_money_market_funds_ts__lag002,-0.012915,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,10,q__bogz1fl543061175q_life_insurance_ts__lag001,0.010969,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,11,q__bogz1fl543061175q_life_insurance_ts__lag002,0.010624,1.110352
baseline_tdc_lp_funding,100,dflmx_k100_f4,12,q__tgdef_net_gov_sav__lag002,-0.010423,1.110352
baseline_tdc_lp_funding,200,dflmx_k200_f1,1,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag007,0.004335,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,2,m__mvphgfd027mnfrbdal_mv_priv_debt__lag007,0.004335,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,3,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag008,0.004335,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,4,m__mvphgfd027mnfrbdal_mv_priv_debt__lag008,0.004335,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,5,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag009,0.004334,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,6,m__mvphgfd027mnfrbdal_mv_priv_debt__lag009,0.004334,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,7,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag006,0.004334,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,8,m__mvphgfd027mnfrbdal_mv_priv_debt__lag006,0.004334,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,9,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag010,0.004334,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,10,m__mvphgfd027mnfrbdal_mv_priv_debt__lag010,0.004334,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,11,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag005,0.004333,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f1,12,m__mvphgfd027mnfrbdal_mv_priv_debt__lag005,0.004333,165.008323
baseline_tdc_lp_funding,200,dflmx_k200_f2,1,m__civpart_civpart__lag002,0.011495,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,2,m__civpart_civpart__lag001,0.011485,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,3,m__civpart_civpart__lag003,0.011483,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,4,m__civpart_civpart__lag005,0.011477,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,5,m__civpart_civpart__lag004,0.011471,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,6,m__civpart_civpart__lag006,0.011467,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,7,m__civpart_civpart__lag008,0.011423,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,8,m__civpart_civpart__lag007,0.011423,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,9,m__civpart_civpart__lag009,0.011417,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,10,m__civpart_civpart__lag010,0.011338,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,11,m__civpart_civpart__lag012,0.01133,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f2,12,m__ipncongd_ipncongd__lag008,0.008935,21.007157
baseline_tdc_lp_funding,200,dflmx_k200_f3,1,q__bogz1fl313024000q_tres_oper_cash__lag002,-0.011344,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,2,q__bogz1fl713123030q_tga__lag002,-0.011165,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,3,q__bogz1fl713123030q_tga_z1__lag002,-0.011165,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,4,q__bogz1fl313024000q_tres_oper_cash__lag003,-0.010396,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,5,q__bogz1fl713123030q_tga__lag003,-0.010208,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,6,q__bogz1fl713123030q_tga_z1__lag003,-0.010208,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,7,q__bogz1fl313024000q_tres_oper_cash__lag001,-0.009575,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,8,q__bogz1fl713123030q_tga__lag001,-0.009415,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,9,q__bogz1fl713123030q_tga_z1__lag001,-0.009415,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,10,q__bogz1fl633061110q_mmf_bills_raw__lag002,-0.008761,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,11,q__bogz1fl633061110q_mmf_bills__lag002,-0.008761,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f3,12,q__psave_psave__lag002,-0.008361,4.513302
baseline_tdc_lp_funding,200,dflmx_k200_f4,1,q__psave_psave__lag002,0.011306,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,2,q__bogz1lm663061105q_brokers_dealers_ts__lag003,-0.01117,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,3,q__psave_psave__lag001,0.010736,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,4,q__bogz1lm663061105q_brokers_dealers_ts__lag004,-0.010566,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,5,q__tgdef_net_gov_sav__lag002,-0.010431,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,6,q__tgdef_net_gov_sav__lag001,-0.010182,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,7,q__psave_psave__lag003,0.010052,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,8,q__bogz1lm663061105q_brokers_dealers_ts__lag006,-0.009362,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,9,q__tgdef_net_gov_sav__lag003,-0.009156,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,10,q__bogz1lm663061105q_brokers_dealers_ts__lag007,-0.009121,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,11,q__fgdef_fgdef__lag002,-0.008787,2.194578
baseline_tdc_lp_funding,200,dflmx_k200_f4,12,q__fgdef_fgdef__lag001,-0.008753,2.194578
baseline_tdc_lp_funding,300,dflmx_k300_f1,1,m__currcir_currcir__lag001,0.003498,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,2,m__currcir_currcir__lag002,0.003498,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,3,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag007,0.003497,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,4,m__mvphgfd027mnfrbdal_mv_priv_debt__lag007,0.003497,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,5,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag008,0.003497,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,6,m__mvphgfd027mnfrbdal_mv_priv_debt__lag008,0.003497,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,7,m__currcir_currcir__lag003,0.003497,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,8,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag010,0.003497,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,9,m__mvphgfd027mnfrbdal_mv_priv_debt__lag010,0.003497,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,10,m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag009,0.003497,254.415269
baseline_tdc_lp_funding,300,dflmx_k300_f1,11,m__mvphgfd027mnfrbdal_mv_priv_debt__lag009,0.003497,254.415269
