feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
m__unrate_unrate__lag006,0.978056,0.443067,0.302311,0.72902092
m__ipfinal_ipfinal__lag007,1.0,0.37527,0.350977,0.72624649
q__bogz1fl673061103q_abs_issuers_ts__lag006,0.990596,0.208049,0.525044,0.72619798
m__unrate_unrate__lag009,0.974922,0.518114,0.226689,0.72612448
m__ipfinal_ipfinal__lag006,1.0,0.36763,0.357656,0.72528577
m__unrate_unrate__lag007,0.974922,0.446532,0.295927,0.7238393
m__unrate_unrate__lag008,0.974922,0.471015,0.268624,0.72109015
q__fgdef_fgdef__lag001,0.990596,0.527931,0.195452,0.71658017
m__baaffm_baaff__lag001,0.899687,0.201347,0.593087,0.71474099
m__ipncongd_ipncongd__lag009,0.987461,0.327007,0.394909,0.71286427
m__awotman_awotman__lag011,0.871473,0.276104,0.539664,0.71091946
m__psavert_psavert__lag002,0.84326,0.48192,0.360431,0.71032167
m__ipcongd_ipcongd__lag011,1.0,0.327196,0.381283,0.70847955
d__dgs5_dgs5__lag089,0.805643,0.461361,0.414973,0.70601173
d__dgs5_dgs5__lag034,0.805643,0.467787,0.407043,0.70479968
d__dgs5_dgs5__lag090,0.802508,0.466701,0.411502,0.70476432
m__ipncongd_ipncongd__lag012,0.984326,0.270533,0.445099,0.70441588
m__ipncongd_ipncongd__lag002,0.99373,0.279728,0.428402,0.70369049
q__bogz1fl704135005q_usb_loan_l__lag001,1.0,0.264636,0.438732,0.70336862
d__dgs5_dgs5__lag057,0.805643,0.458119,0.413121,0.70190744
d__dgs5_dgs5__lag035,0.805643,0.464674,0.406455,0.70181871
m__ipncongd_ipncongd__lag003,0.99373,0.282743,0.423495,0.70180976
d__dgs5_dgs5__lag037,0.805643,0.468957,0.40214,0.70179298
d__dgs5_dgs5__lag018,0.805643,0.467351,0.403512,0.7016045
d__dgs5_dgs5__lag021,0.805643,0.467565,0.403228,0.70154796
d__dgs5_dgs5__lag025,0.805643,0.469591,0.400918,0.70131897
d__dgs5_dgs5__lag033,0.805643,0.466297,0.403832,0.70101256
m__psavert_psavert__lag009,0.836991,0.648989,0.188316,0.70081631
q__bogz1fl704141005q_usb_stloan_l__lag001,1.0,0.260891,0.439876,0.7007671
d__dgs5_dgs5__lag039,0.805643,0.467462,0.402358,0.70076374
m__ipfinal_ipfinal__lag011,1.0,0.290155,0.410452,0.70060678
d__dgs5_dgs5__lag036,0.805643,0.466634,0.402457,0.7001765
d__dgs5_dgs5__lag040,0.805643,0.467142,0.401269,0.69962938
d__dgs5_dgs5__lag032,0.805643,0.463827,0.404448,0.69951897
d__dgs5_dgs5__lag029,0.805643,0.466585,0.401461,0.6993348
d__dgs5_dgs5__lag019,0.805643,0.464883,0.402906,0.69912806
d__dgs5_dgs5__lag056,0.805643,0.455008,0.412527,0.69892397
d__dgs5_dgs5__lag088,0.805643,0.454818,0.412704,0.6989128
d__dgs5_dgs5__lag038,0.805643,0.464451,0.402923,0.69879331
d__dgs5_dgs5__lag026,0.805643,0.467648,0.399681,0.69875748
d__dgs5_dgs5__lag017,0.805643,0.463009,0.404282,0.69872717
d__dgs5_dgs5__lag022,0.805643,0.464738,0.402456,0.69864803
d__dgs5_dgs5__lag016,0.805643,0.465738,0.401445,0.69863938
d__dgs5_dgs5__lag041,0.805643,0.465748,0.401382,0.69859692
d__dgs5_dgs5__lag024,0.805643,0.465713,0.401055,0.69830502
d__dgs5_dgs5__lag087,0.805643,0.455278,0.411397,0.69823046
d__dgs5_dgs5__lag044,0.805643,0.462273,0.404337,0.69817808
d__dgs5_dgs5__lag030,0.805643,0.463112,0.40316,0.69790568
d__dgs5_dgs5__lag042,0.805643,0.466712,0.399505,0.69786123
q__bogz1lm403061105q_gses_ts__lag002,1.0,0.352258,0.345484,0.69774232
q__bogz1lm403061105q_gse_tsy__lag002,1.0,0.352258,0.345484,0.69774232
d__dgs5_dgs5__lag045,0.805643,0.460074,0.405972,0.69772423
d__dgs5_dgs5__lag085,0.805643,0.454991,0.410769,0.69749307
d__dgs5_dgs5__lag065,0.805643,0.453513,0.412035,0.69732231
q__bogz1fa713061113q_cb_bills_tx__lag003,0.987461,0.272451,0.433653,0.69725003
d__dgs5_dgs5__lag023,0.805643,0.463243,0.402172,0.6972156
q__bogz1lm223061143q_state_local_db_retirement_ts__lag008,0.984326,0.162508,0.545747,0.69715387
d__dgs5_dgs5__lag054,0.805643,0.454332,0.411005,0.69715262
d__dgs5_dgs5__lag086,0.805643,0.454528,0.410724,0.69708385
m__baaffm_baaff__lag002,0.899687,0.200864,0.573775,0.69693188
d__dgs5_dgs5__lag046,0.805643,0.458435,0.4065,0.69682802
d__dgs5_dgs5__lag031,0.805643,0.461201,0.403442,0.69659334
d__dgs5_dgs5__lag020,0.805643,0.462715,0.401659,0.69637601
d__dgs5_dgs5__lag043,0.805643,0.46296,0.401296,0.69628111
d__dgs5_dgs5__lag027,0.805643,0.465868,0.398364,0.69626274
d__dgs5_dgs5__lag015,0.805643,0.46225,0.40165,0.69599481
d__dgs5_dgs5__lag084,0.805643,0.454342,0.409061,0.69559397
d__dgs5_dgs5__lag073,0.805643,0.454764,0.408507,0.69548756
d__dgs5_dgs5__lag055,0.805643,0.45243,0.410827,0.69547677
d__dgs5_dgs5__lag071,0.805643,0.455454,0.4073,0.69507146
d__dgs5_dgs5__lag060,0.805643,0.451068,0.411617,0.69501579
d__dgs5_dgs5__lag083,0.805643,0.4547,0.407972,0.69500499
d__dgs5_dgs5__lag069,0.805643,0.454814,0.407852,0.6950011
d__dgs5_dgs5__lag068,0.805643,0.452103,0.410477,0.69493148
d__dgs5_dgs5__lag059,0.805643,0.449591,0.41298,0.69492331
d__dgs5_dgs5__lag058,0.805643,0.452232,0.410293,0.6948866
m__fedfunds_fed_funds__lag001,0.899687,0.386471,0.385786,0.69478915
d__dgs3_dgs3__lag021,0.805643,0.466933,0.395434,0.6947594
d__dgs5_dgs5__lag064,0.805643,0.449251,0.412976,0.69464676
d__dgs5_dgs5__lag072,0.805643,0.455207,0.40689,0.69454232
d__dgs5_dgs5__lag061,0.805643,0.450705,0.411381,0.69453327
d__dgs5_dgs5__lag070,0.805643,0.453622,0.408461,0.69453059
d__dgs5_dgs5__lag028,0.805643,0.463893,0.398009,0.69438562
d__dgs5_dgs5__lag082,0.805643,0.452482,0.409376,0.6943496
d__dgs5_dgs5__lag066,0.805643,0.449642,0.412031,0.69419986
d__dgs5_dgs5__lag062,0.805643,0.449121,0.412472,0.69413586
d__dgs3_dgs3__lag018,0.805643,0.466278,0.39521,0.69405184
m__ipdcongd_ipdcongd__lag001,0.99373,0.211641,0.486662,0.6939247
q__bogz1lm403061105q_gses_ts__lag001,1.0,0.365542,0.328001,0.6935432
q__bogz1lm403061105q_gse_tsy__lag001,1.0,0.365542,0.328001,0.6935432
d__dgs5_dgs5__lag067,0.805643,0.449495,0.41136,0.69354175
d__dgs5_dgs5__lag048,0.805643,0.456184,0.404205,0.69316599
d__dgs5_dgs5__lag063,0.805643,0.447274,0.412632,0.69277712
m__fedfunds_fed_funds__lag003,0.899687,0.366826,0.403158,0.69274384
d__dgs5_dgs5__lag075,0.805643,0.451469,0.408051,0.6924658
d__dgs3_dgs3__lag017,0.805643,0.463242,0.395947,0.6921991
d__dgs5_dgs5__lag047,0.805643,0.453016,0.406171,0.69219781
d__dgs3_dgs3__lag034,0.805643,0.462465,0.396468,0.69199342
d__dgs5_dgs5__lag008,0.805643,0.45346,0.405426,0.69195546
d__dgs5_dgs5__lag081,0.805643,0.451454,0.407427,0.69195178
d__dgs5_dgs5__lag074,0.805643,0.451168,0.407643,0.69189438
d__dgs3_dgs3__lag019,0.805643,0.463562,0.395102,0.69177661
d__dgs5_dgs5__lag080,0.805643,0.449522,0.408955,0.69162522
d__dgs3_dgs3__lag025,0.805643,0.466033,0.392358,0.69155652
d__dgs3_dgs3__lag016,0.805643,0.46515,0.393085,0.69143046
d__dgs5_dgs5__lag007,0.805643,0.452253,0.405882,0.69134993
d__dgs5_dgs5__lag077,0.805643,0.450598,0.407364,0.6912108
d__dgs5_dgs5__lag006,0.805643,0.451437,0.40651,0.69119847
d__dgs3_dgs3__lag020,0.805643,0.463677,0.394175,0.69112274
m__ipdcongd_ipdcongd__lag002,0.99373,0.223624,0.471722,0.69098646
d__dgs5_dgs5__lag078,0.805643,0.448176,0.4093,0.69081923
d__dgs5_dgs5__lag011,0.805643,0.454988,0.402442,0.69078227
d__dgs3_dgs3__lag022,0.805643,0.462909,0.394447,0.69072251
d__dgs3_dgs3__lag029,0.805643,0.464884,0.392134,0.69045052
d__dgs5_dgs5__lag049,0.805643,0.451264,0.405249,0.69004302
d__dgs5_dgs5__lag005,0.805643,0.450746,0.405597,0.68990621
d__dgs3_dgs3__lag015,0.805643,0.46203,0.394284,0.68988301
d__dgs5_dgs5__lag079,0.805643,0.446347,0.409935,0.68985702
d__dgs3_dgs3__lag024,0.805643,0.463381,0.392785,0.68976388
d__dgs3_dgs3__lag035,0.805643,0.459547,0.396344,0.68954247
d__dgs5_dgs5__lag076,0.805643,0.448231,0.407534,0.68944146
d__dgs3_dgs3__lag008,0.805643,0.45818,0.397562,0.68942228
m__ipncongd_ipncongd__lag008,0.987461,0.305691,0.392383,0.68932082
d__dgs3_dgs3__lag030,0.805643,0.461426,0.393941,0.68912049
d__dgs3_dgs3__lag023,0.805643,0.461158,0.39386,0.68883922
d__dgs3_dgs3__lag026,0.805643,0.463832,0.391015,0.68870077
d__dgs3_dgs3__lag033,0.805643,0.461083,0.393466,0.68846148
d__dgs3_dgs3__lag011,0.805643,0.458801,0.395739,0.68845411
d__dgs5_dgs5__lag051,0.805643,0.4459,0.408634,0.68844943
m__fedfunds_fed_funds__lag002,0.899687,0.377927,0.387031,0.68822217
d__dgs5_dgs5__lag010,0.805643,0.454409,0.399598,0.6880244
d__dgs3_dgs3__lag032,0.805643,0.459422,0.394447,0.6879132
d__dgs3_dgs3__lag037,0.805643,0.460806,0.392812,0.68771143
d__dgs5_dgs5__lag053,0.805643,0.444694,0.4088,0.68761084
d__dgs3_dgs3__lag007,0.805643,0.456001,0.397394,0.68753146
d__dgs10_dgs10__lag089,0.805643,0.421979,0.431368,0.6874933
d__dgs3_dgs3__lag006,0.805643,0.455931,0.397356,0.6874442
d__dgs5_dgs5__lag002,0.805643,0.45351,0.399525,0.68724165
d__dgs5_dgs5__lag012,0.805643,0.452082,0.400939,0.68723002
d__dgs5_dgs5__lag004,0.805643,0.449147,0.40369,0.68708182
d__dgs5_dgs5__lag014,0.805643,0.456892,0.395778,0.6869475
d__dgs3_dgs3__lag031,0.805643,0.45888,0.39366,0.68684299
d__dgs5_dgs5__lag003,0.805643,0.449795,0.402673,0.68678438
d__dgs3_dgs3__lag027,0.805643,0.462914,0.38923,0.68652372
m__ipncongd_ipncongd__lag006,0.990596,0.289167,0.403664,0.68631585
d__dgs5_dgs5__lag009,0.805643,0.449685,0.402198,0.68631322
d__dgs5_dgs5__lag050,0.805643,0.447038,0.404529,0.68605866
d__dgs5_dgs5__lag013,0.805643,0.45432,0.397169,0.68599582
d__dgs3_dgs3__lag010,0.805643,0.458095,0.393319,0.68593588
m__ipncongd_ipncongd__lag004,0.990596,0.269748,0.422619,0.6858561
d__dgs3_dgs3__lag028,0.805643,0.462724,0.388563,0.68583359
d__dgs5_dgs5__lag052,0.805643,0.442919,0.408152,0.6856591
d__dgs3_dgs3__lag009,0.805643,0.455783,0.395126,0.68552864
d__dgs3_dgs3__lag036,0.805643,0.458202,0.392623,0.68546045
d__dgs10_dgs10__lag090,0.802508,0.426163,0.427666,0.68520449
d__dgs3_dgs3__lag005,0.805643,0.454333,0.39599,0.68505695
d__dgs3_dgs3__lag012,0.805643,0.455283,0.395022,0.68504231
d__dgs3_dgs3__lag039,0.805643,0.457852,0.392283,0.68490482
d__dgs3_dgs3__lag038,0.805643,0.456809,0.393229,0.68482705
q__psave_psave__lag003,0.984326,0.447706,0.247264,0.68407704
d__dgs3_dgs3__lag004,0.805643,0.454349,0.394295,0.68370371
d__dgs3_dgs3__lag089,0.805643,0.443295,0.405044,0.6834577
m__psavert_psavert__lag001,0.84326,0.497023,0.313466,0.68345284
d__dgs3_dgs3__lag014,0.805643,0.458542,0.389651,0.6833407
d__dgs3_dgs3__lag003,0.805643,0.455011,0.3931,0.68327406
m__ipdcongd_ipdcongd__lag003,0.99373,0.233749,0.453725,0.68316418
d__dgs3_dgs3__lag013,0.805643,0.45689,0.390929,0.68303841
d__dgs3_dgs3__lag040,0.805643,0.457172,0.390619,0.68301612
m__ipncongd_ipncongd__lag005,0.990596,0.279978,0.409172,0.68266925
d__dgs3_dgs3__lag002,0.805643,0.458418,0.38891,0.68264402
q__bogz1fl753061103q_usb_tsy_for__lag005,0.99373,0.259162,0.427639,0.68249556
d__dgs3_dgs3__lag090,0.802508,0.448806,0.401643,0.68249169
d__dgs3_dgs3__lag057,0.805643,0.446125,0.400824,0.68233851
d__dgs5_dgs5__lag001,0.805643,0.447549,0.399311,0.68226649
d__dgs3_dgs3__lag041,0.805643,0.456648,0.390166,0.68222975
d__dgs3_dgs3__lag044,0.805643,0.453382,0.393099,0.68196129
q__bogz1fl673061103q_abs_issuers_ts__lag002,1.0,0.099147,0.582113,0.68125987
d__dgs10_dgs10__lag037,0.805643,0.422796,0.422582,0.68107213
d__dgs10_dgs10__lag034,0.805643,0.41934,0.425753,0.68084329
d__dgs3_dgs3__lag045,0.805643,0.451027,0.394063,0.68084064
d__dgs3_dgs3__lag042,0.805643,0.456414,0.38834,0.68056976
d__dgs10_dgs10__lag057,0.805643,0.410236,0.434451,0.68051603
d__dgs3_dgs3__lag046,0.805643,0.449908,0.39446,0.68025852
m__fedfunds_fed_funds__lag004,0.896552,0.348347,0.410026,0.67992063
d__dgs3_dgs3__lag056,0.805643,0.443562,0.400237,0.67980102
d__dgs3_dgs3__lag043,0.805643,0.453828,0.389909,0.67975033
m__ipncongd_ipncongd__lag010,0.984326,0.288834,0.401623,0.6796351
d__dgs10_dgs10__lag087,0.805643,0.415351,0.428078,0.67950263
d__dgs10_dgs10__lag033,0.805643,0.419482,0.423908,0.67947081
d__dgs10_dgs10__lag056,0.805643,0.407736,0.435111,0.67903353
d__dgs10_dgs10__lag088,0.805643,0.41333,0.429358,0.67890519
d__dgs3_dgs3__lag065,0.805643,0.441134,0.401552,0.67890406
d__dgs10_dgs10__lag039,0.805643,0.419539,0.422909,0.67871261
d__dgs3_dgs3__lag001,0.805643,0.45336,0.389025,0.67866159
d__dgs10_dgs10__lag036,0.805643,0.420322,0.42174,0.67840063
d__dgs3_dgs3__lag061,0.805643,0.443001,0.398796,0.67818741
d__dgs3_dgs3__lag060,0.805643,0.442942,0.398446,0.67785811
d__dgs10_dgs10__lag042,0.805643,0.421153,0.420148,0.67778802
d__dgs3_dgs3__lag088,0.805643,0.438694,0.402593,0.6777761
d__dgs3_dgs3__lag064,0.805643,0.440123,0.400878,0.67754626
d__dgs10_dgs10__lag040,0.805643,0.419384,0.421572,0.67751009
d__dgs3_dgs3__lag059,0.805643,0.441569,0.399294,0.67743468
d__dgs3_dgs3__lag054,0.805643,0.442572,0.398189,0.6773531
d__dgs10_dgs10__lag085,0.805643,0.412107,0.42864,0.67734153
d__dgs10_dgs10__lag086,0.805643,0.412254,0.428442,0.67730079
d__dgs3_dgs3__lag087,0.805643,0.439583,0.40109,0.6772813
d__dgs10_dgs10__lag035,0.805643,0.414951,0.425704,0.6772673
m__awotman_awotman__lag010,0.871473,0.227181,0.549781,0.67710152
d__dgs3_dgs3__lag085,0.805643,0.440368,0.399939,0.67698722
d__dgs10_dgs10__lag084,0.805643,0.412988,0.427284,0.67695874
d__dgs10_dgs10__lag038,0.805643,0.416563,0.423617,0.67688516
d__dgs3_dgs3__lag055,0.805643,0.442034,0.398062,0.67681651
d__dgs3_dgs3__lag062,0.805643,0.440359,0.39972,0.6768031
q__bogz1fa713061113q_cb_bills_tx__lag004,0.984326,0.344674,0.342777,0.67667563
d__dgs3_dgs3__lag058,0.805643,0.44259,0.397198,0.67656917
d__dgs3_dgs3__lag047,0.805643,0.44514,0.394606,0.67653521
d__dgs3_dgs3__lag048,0.805643,0.446193,0.392978,0.67607187
d__dgs3_dgs3__lag073,0.805643,0.439781,0.39927,0.67597497
m__fedfunds_fed_funds__lag006,0.896552,0.319426,0.434475,0.6759111
d__dgs10_dgs10__lag041,0.805643,0.417491,0.421418,0.67586069
d__dgs10_dgs10__lag045,0.805643,0.409384,0.429384,0.67574779
d__dgs3_dgs3__lag066,0.805643,0.436675,0.401768,0.67548558
d__dgs3_dgs3__lag086,0.805643,0.438263,0.400165,0.67547362
d__dgs10_dgs10__lag065,0.805643,0.405882,0.432492,0.67542985
d__dgs3_dgs3__lag071,0.805643,0.439844,0.398482,0.67539121
d__dgs3_dgs3__lag063,0.805643,0.438723,0.39958,0.67537277
d__dgs10_dgs10__lag073,0.805643,0.410163,0.428091,0.67533311
d__dgs10_dgs10__lag083,0.805643,0.41207,0.426183,0.67533185
d__dgs10_dgs10__lag082,0.805643,0.410659,0.427567,0.67531005
d__dgs10_dgs10__lag044,0.805643,0.411422,0.426663,0.67519748
d__dgs3_dgs3__lag072,0.805643,0.440497,0.397523,0.67514486
d__dgs3_dgs3__lag069,0.805643,0.439655,0.398282,0.67507781
d__dgs10_dgs10__lag032,0.805643,0.414244,0.423663,0.67505362
d__dgs10_dgs10__lag054,0.805643,0.404297,0.433553,0.67500808
d__dgs3_dgs3__lag068,0.805643,0.437493,0.400291,0.67495447
d__dgs10_dgs10__lag043,0.805643,0.414879,0.422787,0.67485966
d__dgs3_dgs3__lag070,0.805643,0.438087,0.399016,0.67440561
d__dgs10_dgs10__lag046,0.805643,0.406651,0.430395,0.67436022
d__dgs3_dgs3__lag067,0.805643,0.435953,0.401051,0.67432604
d__dgs3_dgs3__lag084,0.805643,0.438395,0.398478,0.67422096
d__dgs3_dgs3__lag083,0.805643,0.438812,0.397994,0.67416656
d__dgs3_dgs3__lag049,0.805643,0.443422,0.393339,0.67413007
d__dgs3_dgs3__lag075,0.805643,0.438272,0.398348,0.67401667
d__dgs10_dgs10__lag081,0.805643,0.410414,0.426041,0.6738842
d__dgs3_dgs3__lag082,0.805643,0.436687,0.399687,0.67381796
d__dgs10_dgs10__lag071,0.805643,0.409863,0.426444,0.67376456
d__dgs10_dgs10__lag055,0.805643,0.402848,0.43327,0.6736125
d__dgs10_dgs10__lag070,0.805643,0.408641,0.427412,0.6735598
d__dgs10_dgs10__lag066,0.805643,0.404297,0.431688,0.67350565
d__dgs10_dgs10__lag018,0.805643,0.412691,0.423154,0.67339292
d__dgs10_dgs10__lag021,0.805643,0.412087,0.423584,0.67325218
d__dgs10_dgs10__lag069,0.805643,0.408492,0.427087,0.67317752
d__dgs10_dgs10__lag068,0.805643,0.405688,0.42983,0.67312862
q__bogz1lm223061143q_state_local_db_retirement_ts__lag007,0.987461,0.141862,0.539812,0.67312594
q__bogz1fl753061103q_usb_tsy_for__lag003,1.0,0.251852,0.421163,0.67301543
d__dgs10_dgs10__lag058,0.805643,0.404338,0.431017,0.67299717
d__dgs10_dgs10__lag072,0.805643,0.408739,0.426318,0.67275746
d__dgs3_dgs3__lag074,0.805643,0.437135,0.397713,0.67258889
d__dgs10_dgs10__lag080,0.805643,0.407272,0.427421,0.67246372
d__dgs3_dgs3__lag078,0.805643,0.435704,0.398908,0.67239978
d__dgs3_dgs3__lag077,0.805643,0.436863,0.39774,0.67239128
d__dgs10_dgs10__lag074,0.805643,0.406464,0.427853,0.67216115
q__bogz1fl753061103q_usb_tsy_for__lag004,0.996865,0.252467,0.421646,0.67199966
d__dgs10_dgs10__lag048,0.805643,0.406302,0.427795,0.67198465
d__dgs10_dgs10__lag075,0.805643,0.406188,0.427772,0.67187407
m__ipncongd_ipncongd__lag007,0.987461,0.276478,0.403866,0.67181292
d__dgs3_dgs3__lag051,0.805643,0.437152,0.396515,0.67163755
d__dgs10_dgs10__lag067,0.805643,0.402968,0.430614,0.67156903
d__dgs10_dgs10__lag077,0.805643,0.406352,0.427193,0.67153948
m__fedfunds_fed_funds__lag005,0.896552,0.330344,0.4185,0.67137745
d__dgs3_dgs3__lag080,0.805643,0.433987,0.399322,0.67134917
d__dgs3_dgs3__lag076,0.805643,0.434731,0.398165,0.67101708
d__dgs3_dgs3__lag081,0.805643,0.435081,0.397645,0.6708795
d__dgs10_dgs10__lag078,0.805643,0.404503,0.428219,0.67087597
d__dgs3_dgs3__lag053,0.805643,0.436622,0.396044,0.67083174
q__bogz1fl673061103q_abs_issuers_ts__lag007,0.987461,0.208339,0.470852,0.67067468
d__dgs10_dgs10__lag062,0.805643,0.398724,0.433711,0.67064539
d__dgs10_dgs10__lag030,0.805643,0.409655,0.422767,0.67063468
d__dgs10_dgs10__lag031,0.805643,0.409539,0.422799,0.67056737
d__dgs10_dgs10__lag064,0.805643,0.399389,0.432948,0.67056643
d__dgs10_dgs10__lag025,0.805643,0.411499,0.420764,0.67050659
d__dgs10_dgs10__lag060,0.805643,0.399598,0.432592,0.67044781
d__dgs3_dgs3__lag079,0.805643,0.431987,0.400166,0.67041804
d__dgs3_dgs3__lag050,0.805643,0.439393,0.39273,0.67039377
d__dgs10_dgs10__lag023,0.805643,0.410064,0.421978,0.67032891
d__dgs10_dgs10__lag022,0.805643,0.409895,0.422103,0.67029244
q__bogz1lm343061105q_fed_gov_retirement_ts__lag003,1.0,0.163131,0.506985,0.670116
q__bogz1lm343061105q_fed_ret_tsy_total__lag003,1.0,0.163131,0.506985,0.670116
d__dgs10_dgs10__lag024,0.805643,0.409826,0.421772,0.66997023
d__dgs10_dgs10__lag019,0.805643,0.408784,0.422701,0.66987995
d__dgs10_dgs10__lag079,0.805643,0.403045,0.428316,0.66977986
d__dgs10_dgs10__lag016,0.805643,0.409696,0.421603,0.66973027
d__dgs10_dgs10__lag026,0.805643,0.411392,0.419856,0.66968849
d__dgs10_dgs10__lag047,0.805643,0.401276,0.429963,0.66968109
d__dgs10_dgs10__lag017,0.805643,0.407201,0.42394,0.66960253
d__dgs10_dgs10__lag029,0.805643,0.410654,0.420449,0.6695718
d__dgs10_dgs10__lag076,0.805643,0.404237,0.426823,0.66953801
d__dgs10_dgs10__lag061,0.805643,0.398912,0.431773,0.66923479
d__dgs3_dgs3__lag052,0.805643,0.434741,0.395899,0.66919894
d__dgs10_dgs10__lag015,0.805643,0.410003,0.420402,0.66900941
m__ipncongd_ipncongd__lag001,0.99373,0.227344,0.445616,0.66874044
d__dgs10_dgs10__lag063,0.805643,0.396162,0.433547,0.66844903
d__dgs10_dgs10__lag059,0.805643,0.395468,0.433642,0.667966
m__baaffm_baaff__lag003,0.899687,0.197206,0.545131,0.66787057
q__bogz1lm223061143q_state_local_db_retirement_ts__lag006,0.990596,0.140645,0.533292,0.66759856
q__bogz1lm403061105q_gses_ts__lag003,1.0,0.310289,0.357107,0.66739643
q__bogz1lm403061105q_gse_tsy__lag003,1.0,0.310289,0.357107,0.66739643
q__bogz1fl543061175q_life_insurance_ts__lag002,1.0,0.260167,0.407162,0.66732858
d__dgs10_dgs10__lag020,0.805643,0.406889,0.421264,0.66719536
d__dgs10_dgs10__lag049,0.805643,0.398678,0.428977,0.66679423
d__dgs10_dgs10__lag027,0.805643,0.408158,0.418847,0.66627034
m__psavert_psavert__lag006,0.840125,0.569451,0.223376,0.66607471
m__ipncongd_ipncongd__lag011,0.984326,0.24783,0.428642,0.6658698
q__bogz1lm553061103q_closed_end_funds_ts__lag004,0.996865,0.198656,0.468492,0.66505683
