job_id,lane,outcome,horizon,beta,p_value_normal,n,state_profile,state_id,low_state_beta,low_state_p_value_normal,high_state_beta,high_state_p_value_normal,state_interaction_beta,state_interaction_se,state_interaction_p_value_normal,warning_flags
tdc_component_state_dep_ru_acquisition_low_reserves,state_probe,matched_total_deposits,4,,,69,,coord_low_reserve_state_l1,0.22687905388381294,0.01778922166600294,1.0686973201766548,0.039724971271644316,0.8418182662928418,0.5047165546705407,0.09533497987734921,
tdc_component_state_dep_treasury_cash_drain_on_rrp_drain,state_probe,matched_total_deposits,4,,,68,,coord_on_rrp_drain_state_l1,-0.006038825656183716,0.9394632626238821,-0.14977467234806346,0.11066332594127881,-0.16424138341070643,0.06192911166506421,0.00799959593176317,
