feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
m__ipfinal_ipfinal__lag007,1.0,0.37527,0.349867,0.725137
m__unrate_unrate__lag011,0.971787,0.327336,0.409261,0.71581487
m__ipdcongd_ipdcongd__lag008,0.987461,0.349504,0.373526,0.7139636
q__bogz1fl702050005q_usb_ffrrp__lag004,0.996865,0.316894,0.395081,0.70974321
q__fgdef_fgdef__lag003,0.984326,0.372856,0.347015,0.70858779
m__ipfinal_ipfinal__lag010,1.0,0.342297,0.365218,0.70751474
q__tgdef_net_gov_sav__lag004,0.981191,0.387042,0.333893,0.70737494
q__bogz1fl702050005q_usb_ffrrp__lag002,1.0,0.286103,0.420061,0.70616422
q__bogz1fl702050005q_usb_ffrrp__lag003,1.0,0.286715,0.418745,0.70546056
q__bogz1fa343061113q_fed_gov_dcf_retirement_ts_tx__lag004,0.984326,0.431948,0.280234,0.70101922
q__bogz1lm403061105q_gses_ts__lag001,1.0,0.365542,0.329917,0.69545908
q__bogz1lm403061105q_gse_tsy__lag001,1.0,0.365542,0.329917,0.69545908
m__psavert_psavert__lag011,0.833856,0.512308,0.318357,0.69265452
m__ipcongd_ipcongd__lag010,1.0,0.371556,0.31783,0.68938638
m__usgood_usgood__lag002,1.0,0.328623,0.360714,0.68933624
m__ipfinal_ipfinal__lag005,1.0,0.37838,0.310389,0.6887694
q__ad02rc1q027sbea_gov_netlending__lag002,0.830721,0.508543,0.319169,0.68759754
m__usgood_usgood__lag003,1.0,0.328598,0.355972,0.68456997
m__usgood_usgood__lag001,1.0,0.325369,0.356964,0.68233372
q__rowgseq027s_row_agency_flow__lag002,0.990596,0.310813,0.377037,0.68138125
q__bogz1fa713061103q_cb_tsy_tx__lag001,0.99373,0.413798,0.268873,0.67839147
q__bogz1fa673061103q_abs_issuers_ts_tx__lag003,0.987461,0.255297,0.430385,0.67708371
m__tcu_tcu__lag009,0.736677,0.491678,0.426385,0.67631604
m__indpro_indpro__lag009,1.0,0.309566,0.361178,0.67074451
q__fbtsatq027s_dom_fin_sector_tsy_tx__lag001,0.99373,0.351159,0.323568,0.67049676
q__rowgseq027s_row_agency_flow__lag001,0.99373,0.307791,0.365789,0.66935687
q__bogz1fa313161105q_tsy_net_tx__lag003,0.987461,0.337544,0.337147,0.66623088
q__bogz1fa633061105q_money_market_funds_ts_tx__lag004,0.984326,0.436182,0.238581,0.66418713
m__usalolitoaastsam_oecd_leading_indicator_us__lag009,0.887147,0.418523,0.326482,0.66092889
q__fgdef_fgdef__lag004,0.981191,0.344919,0.326182,0.65847876
q__bogz1lm403061105q_gses_ts__lag002,1.0,0.352258,0.303937,0.65619566
q__bogz1lm403061105q_gse_tsy__lag002,1.0,0.352258,0.303937,0.65619566
m__indpro_indpro__lag008,1.0,0.294885,0.356703,0.65158725
m__tcu_tcu__lag008,0.736677,0.467931,0.415416,0.65074134
q__bogz1fa633061105q_money_market_funds_ts_tx__lag002,0.990596,0.357364,0.299074,0.6502643
q__bogz1lm653061113q_mf_bills_raw__lag008,0.984326,0.225112,0.435043,0.64980778
q__bogz1lm653061113q_mutf_bills__lag008,0.984326,0.225112,0.435043,0.64980778
m__ipfinal_ipfinal__lag006,1.0,0.36763,0.279019,0.64664891
m__awotman_awotman__lag012,0.871473,0.332613,0.407109,0.64464874
m__ipfinal_ipfinal__lag001,1.0,0.370011,0.274184,0.64419524
m__ipfinal_ipfinal__lag012,1.0,0.329112,0.313704,0.64281529
m__usgood_usgood__lag005,1.0,0.314657,0.328056,0.64271255
q__bogz1lm903061103q_instrument_discrepancies_ts__lag003,1.0,0.405534,0.236553,0.64208671
q__bogz1fl633061110q_mmf_bills_raw__lag001,1.0,0.344006,0.297616,0.6416214
q__bogz1fl633061110q_mmf_bills__lag001,1.0,0.344006,0.297616,0.6416214
m__psavert_psavert__lag006,0.840125,0.569451,0.193786,0.64121538
m__usgood_usgood__lag004,1.0,0.308177,0.332066,0.64024265
m__manemp_manemp__lag002,1.0,0.329712,0.310402,0.64011375
m__psavert_psavert__lag012,0.833856,0.471926,0.294215,0.63885107
m__ipcongd_ipcongd__lag012,1.0,0.36493,0.273696,0.63862617
m__manemp_manemp__lag001,1.0,0.328043,0.309966,0.6380089
m__manemp_manemp__lag003,1.0,0.331604,0.306093,0.63769686
q__bogz1fl702050005q_usb_ffrrp__lag008,0.984326,0.295204,0.352092,0.63715002
m__ipcongd_ipcongd__lag002,1.0,0.335747,0.300937,0.63668479
m__usgood_usgood__lag009,1.0,0.313113,0.322521,0.63563371
m__psavert_psavert__lag007,0.836991,0.572411,0.185847,0.63465433
m__ipdcongd_ipdcongd__lag012,0.984326,0.303915,0.340281,0.63409896
q__bogz1fl712051000q_fed_rrp__lag006,0.990596,0.39086,0.246617,0.6314812
q__bogz1lm903061103q_instrument_discrepancies_ts__lag002,1.0,0.436532,0.194589,0.63112135
q__bogz1fl712051000q_fed_rrp__lag003,1.0,0.389429,0.241409,0.63083741
q__bogz1fa403061105q_gses_ts_tx__lag003,0.987461,0.422412,0.21487,0.62929151
m__usgood_usgood__lag006,1.0,0.313231,0.315474,0.62870454
d__dgs5_dgs5__lag016,0.805643,0.465738,0.312816,0.62723594
d__dgs5_dgs5__lag025,0.805643,0.469591,0.308816,0.62711751
d__dgs5_dgs5__lag018,0.805643,0.467351,0.310687,0.62682068
d__dgs5_dgs5__lag021,0.805643,0.467565,0.310346,0.62671811
q__bogz1fa403061105q_gses_ts_tx__lag004,0.984326,0.405737,0.230571,0.62633405
q__bogz1fl712051000q_fed_rrp__lag001,1.0,0.112825,0.512853,0.62567854
m__manemp_manemp__lag006,1.0,0.314556,0.310642,0.62519863
d__dgs5_dgs5__lag026,0.805643,0.467648,0.308263,0.62510688
d__dgs5_dgs5__lag024,0.805643,0.465713,0.30956,0.62459306
q__psave_psave__lag004,0.981191,0.379903,0.256334,0.62426945
m__ipdcongd_ipdcongd__lag010,0.984326,0.28334,0.350552,0.62395632
m__manemp_manemp__lag005,1.0,0.315386,0.308505,0.62389007
d__dgs5_dgs5__lag023,0.805643,0.463243,0.310799,0.62360126
d__dgs5_dgs5__lag027,0.805643,0.465868,0.307897,0.62337818
d__dgs5_dgs5__lag022,0.805643,0.464738,0.309011,0.62336465
q__bogz1fl313024000q_tres_oper_cash__lag003,1.0,0.361962,0.261289,0.62325107
d__dgs5_dgs5__lag017,0.805643,0.463009,0.310043,0.62280375
q__bogz1fa313161110q_totalbills_z1_tx__lag004,0.984326,0.407101,0.225556,0.62274166
d__dgs5_dgs5__lag019,0.805643,0.464883,0.307659,0.62239278
d__dgs5_dgs5__lag029,0.805643,0.466585,0.305824,0.62228517
d__dgs5_dgs5__lag037,0.805643,0.468957,0.303401,0.62224476
d__dgs5_dgs5__lag015,0.805643,0.46225,0.310076,0.62221898
d__dgs5_dgs5__lag020,0.805643,0.462715,0.30934,0.62199982
m__indpro_indpro__lag002,1.0,0.264497,0.357359,0.62185569
d__dgs5_dgs5__lag036,0.805643,0.466634,0.305095,0.62173744
d__dgs5_dgs5__lag034,0.805643,0.467787,0.303804,0.62162615
d__dgs5_dgs5__lag039,0.805643,0.467462,0.303909,0.6214495
d__dgs5_dgs5__lag033,0.805643,0.466297,0.304795,0.62122426
q__bogz1fr713061113q_cb_bills_reval__lag005,0.981191,0.327505,0.305189,0.62079464
d__dgs5_dgs5__lag040,0.805643,0.467142,0.303265,0.62067259
d__dgs5_dgs5__lag028,0.805643,0.463893,0.306406,0.62058643
q__bogz1lm653061113q_mf_bills_raw__lag007,0.987461,0.194141,0.433544,0.61981446
q__bogz1lm653061113q_mutf_bills__lag007,0.987461,0.194141,0.433544,0.61981446
d__dgs5_dgs5__lag041,0.805643,0.465748,0.303292,0.61957106
d__dgs5_dgs5__lag042,0.805643,0.466712,0.302292,0.61954235
d__dgs5_dgs5__lag035,0.805643,0.464674,0.303981,0.619261
m__usgood_usgood__lag008,1.0,0.299095,0.320061,0.6191559
q__bogz1fa633061110q_mmf_bills_tx__lag004,0.984326,0.413861,0.214866,0.61887245
d__dgs3_dgs3__lag016,0.805643,0.46515,0.302904,0.61877716
d__dgs5_dgs5__lag038,0.805643,0.464451,0.303154,0.61841512
m__manemp_manemp__lag004,1.0,0.312211,0.306166,0.6183774
q__bogz1fa223061143q_state_local_db_retirement_ts_tx__lag005,0.981191,0.355908,0.274227,0.61828295
m__manemp_manemp__lag009,1.0,0.310078,0.308183,0.61826087
d__dgs3_dgs3__lag021,0.805643,0.466933,0.300298,0.61811422
d__dgs3_dgs3__lag018,0.805643,0.466278,0.30085,0.61803114
d__dgs5_dgs5__lag002,0.805643,0.45351,0.313604,0.61802022
d__dgs5_dgs5__lag032,0.805643,0.463827,0.302825,0.61764734
d__dgs5_dgs5__lag030,0.805643,0.463112,0.303256,0.61741852
d__dgs5_dgs5__lag011,0.805643,0.454988,0.310529,0.61673338
m__ipcongd_ipcongd__lag007,1.0,0.346819,0.269878,0.61669719
q__bogz1fl753061103q_usb_tsy_for__lag005,0.99373,0.259162,0.361118,0.61639098
d__dgs5_dgs5__lag010,0.805643,0.454409,0.310569,0.61629898
d__dgs5_dgs5__lag014,0.805643,0.456892,0.308039,0.61626124
d__dgs3_dgs3__lag025,0.805643,0.466033,0.298802,0.61618377
d__dgs3_dgs3__lag002,0.805643,0.458418,0.306188,0.6159993
d__dgs5_dgs5__lag013,0.805643,0.45432,0.309716,0.61554002
d__dgs5_dgs5__lag043,0.805643,0.46296,0.300724,0.61525616
d__dgs3_dgs3__lag017,0.805643,0.463242,0.300421,0.61523948
d__dgs5_dgs5__lag044,0.805643,0.462273,0.301324,0.61518619
d__dgs5_dgs5__lag007,0.805643,0.452253,0.311292,0.61514418
d__dgs5_dgs5__lag031,0.805643,0.461201,0.301991,0.61485956
d__dgs3_dgs3__lag024,0.805643,0.463381,0.299804,0.61485438
d__dgs5_dgs5__lag005,0.805643,0.450746,0.312397,0.61482036
d__dgs3_dgs3__lag020,0.805643,0.463677,0.299362,0.61473676
d__dgs5_dgs5__lag008,0.805643,0.45346,0.309531,0.61469875
d__dgs5_dgs5__lag004,0.805643,0.449147,0.313685,0.61457042
m__psavert_psavert__lag010,0.833856,0.477169,0.259848,0.61456585
d__dgs3_dgs3__lag015,0.805643,0.46203,0.300782,0.61455351
q__bogz1fl702050005q_usb_ffrrp__lag007,0.987461,0.3015,0.320702,0.61440011
m__awotman_awotman__lag009,0.874608,0.339835,0.362596,0.61435141
d__dgs3_dgs3__lag026,0.805643,0.463832,0.298609,0.61425513
d__dgs3_dgs3__lag023,0.805643,0.461158,0.301073,0.61408618
d__dgs5_dgs5__lag003,0.805643,0.449795,0.312045,0.6137703
d__dgs5_dgs5__lag012,0.805643,0.452082,0.309486,0.61355199
d__dgs3_dgs3__lag022,0.805643,0.462909,0.298644,0.61354006
d__dgs3_dgs3__lag019,0.805643,0.463562,0.297897,0.61346354
d__dgs5_dgs5__lag006,0.805643,0.451437,0.309979,0.61342965
d__dgs5_dgs5__lag045,0.805643,0.460074,0.301105,0.61323888
d__dgs3_dgs3__lag027,0.805643,0.462914,0.298201,0.6131868
d__dgs3_dgs3__lag011,0.805643,0.458801,0.30186,0.61282083
d__dgs5_dgs5__lag009,0.805643,0.449685,0.310777,0.61266073
m__ipcongd_ipcongd__lag003,1.0,0.338594,0.273984,0.61257873
d__dgs3_dgs3__lag029,0.805643,0.464884,0.295442,0.61255125
d__dgs3_dgs3__lag010,0.805643,0.458095,0.301989,0.61235645
d__dgs3_dgs3__lag004,0.805643,0.454349,0.305434,0.61211281
d__dgs5_dgs5__lag001,0.805643,0.447549,0.31214,0.61203783
d__dgs3_dgs3__lag028,0.805643,0.462724,0.296855,0.61194972
q__bogz1lm903061103q_instrument_discrepancies_ts__lag001,1.0,0.403847,0.207839,0.61168683
d__dgs3_dgs3__lag003,0.805643,0.455011,0.304215,0.6116647
d__dgs3_dgs3__lag008,0.805643,0.45818,0.301046,0.61166431
d__dgs3_dgs3__lag007,0.805643,0.456001,0.303063,0.61153401
d__dgs3_dgs3__lag014,0.805643,0.458542,0.300039,0.61114569
d__dgs3_dgs3__lag013,0.805643,0.45689,0.301526,0.61101168
d__dgs3_dgs3__lag005,0.805643,0.454333,0.304057,0.61099154
q__bogz1fa763061100q_usb_tsy_oth_tx__lag003,0.987461,0.319505,0.299137,0.61088458
m__manemp_manemp__lag008,1.0,0.304652,0.306158,0.61081062
d__dgs5_dgs5__lag046,0.805643,0.458435,0.299649,0.61074419
d__dgs3_dgs3__lag006,0.805643,0.455931,0.301846,0.61049746
d__dgs3_dgs3__lag009,0.805643,0.455783,0.301922,0.61043961
d__dgs3_dgs3__lag001,0.805643,0.45336,0.304044,0.61019755
d__dgs3_dgs3__lag012,0.805643,0.455283,0.30083,0.60915689
q__rowcbaq027s_row_corpbonds_flow__lag005,0.981191,0.300209,0.320454,0.60898922
d__dgs3_dgs3__lag034,0.805643,0.462465,0.293288,0.60886702
m__usgood_usgood__lag007,1.0,0.287991,0.320796,0.60878709
d__dgs3_dgs3__lag033,0.805643,0.461083,0.294367,0.60862312
d__dgs5_dgs5__lag057,0.805643,0.458119,0.296826,0.60821583
q__bogz1fl753061103q_usb_tsy_for__lag004,0.996865,0.252467,0.357525,0.60807927
q__bogz1fl713123030q_tga__lag003,1.0,0.335015,0.27296,0.60797539
q__bogz1fl713123030q_tga_z1__lag003,1.0,0.335015,0.27296,0.60797539
q__bogz1fl633061110q_mmf_bills_raw__lag002,1.0,0.33121,0.276614,0.60782372
q__bogz1fl633061110q_mmf_bills__lag002,1.0,0.33121,0.276614,0.60782372
d__dgs3_dgs3__lag030,0.805643,0.461426,0.29262,0.60749164
d__dgs5_dgs5__lag048,0.805643,0.456184,0.29744,0.60715154
d__dgs3_dgs3__lag037,0.805643,0.460806,0.292344,0.60677022
d__dgs5_dgs5__lag054,0.805643,0.454332,0.298343,0.60638739
d__dgs3_dgs3__lag035,0.805643,0.459547,0.293128,0.60638723
d__dgs5_dgs5__lag090,0.802508,0.466701,0.288629,0.60615796
d__dgs5_dgs5__lag056,0.805643,0.455008,0.297089,0.6059216
d__dgs3_dgs3__lag036,0.805643,0.458202,0.293846,0.60588151
d__dgs5_dgs5__lag047,0.805643,0.453016,0.298966,0.60582939
d__dgs3_dgs3__lag032,0.805643,0.459422,0.292511,0.60578874
m__indpro_indpro__lag003,1.0,0.258463,0.347182,0.60564578
q__bogz1fa573061133q_private_dc_pension_ts_tx__lag001,0.99373,0.362404,0.246443,0.60503044
m__psavert_psavert__lag005,0.840125,0.557437,0.162614,0.60493235
d__dgs3_dgs3__lag031,0.805643,0.45888,0.291872,0.60483821
d__dgs5_dgs5__lag089,0.805643,0.461361,0.289082,0.60458861
d__dgs5_dgs5__lag060,0.805643,0.451068,0.298758,0.604092
d__dgs3_dgs3__lag039,0.805643,0.457852,0.291883,0.60401831
d__dgs5_dgs5__lag055,0.805643,0.45243,0.297068,0.60382703
d__dgs5_dgs5__lag073,0.805643,0.454764,0.294595,0.60371484
d__dgs5_dgs5__lag058,0.805643,0.452232,0.296977,0.60359419
m__tcu_tcu__lag007,0.736677,0.408412,0.410912,0.60357716
q__bogz1fl633061105q_mmf_tsy_raw__lag001,1.0,0.304627,0.298836,0.60346321
q__bogz1fl633061105q_money_market_funds_ts__lag001,1.0,0.304627,0.298836,0.60346321
d__dgs5_dgs5__lag069,0.805643,0.454814,0.294082,0.60334322
d__dgs5_dgs5__lag071,0.805643,0.455454,0.29343,0.60333336
m__usalolitoaastsam_oecd_leading_indicator_us__lag008,0.887147,0.366146,0.313615,0.60304772
d__dgs5_dgs5__lag061,0.805643,0.450705,0.297824,0.60304693
d__dgs3_dgs3__lag041,0.805643,0.456648,0.291774,0.60296091
d__dgs3_dgs3__lag040,0.805643,0.457172,0.291204,0.60292326
d__dgs3_dgs3__lag038,0.805643,0.456809,0.291359,0.60275614
d__dgs5_dgs5__lag059,0.805643,0.449591,0.298479,0.60267715
d__dgs5_dgs5__lag072,0.805643,0.455207,0.292808,0.60263302
d__dgs5_dgs5__lag083,0.805643,0.4547,0.293289,0.60261189
d__dgs5_dgs5__lag084,0.805643,0.454342,0.293336,0.60236142
d__dgs5_dgs5__lag085,0.805643,0.454991,0.292305,0.60205374
d__dgs5_dgs5__lag065,0.805643,0.453513,0.293653,0.60194855
d__dgs3_dgs3__lag042,0.805643,0.456414,0.290702,0.60190808
d__dgs5_dgs5__lag049,0.805643,0.451264,0.295746,0.60182299
d__dgs5_dgs5__lag070,0.805643,0.453622,0.293262,0.60172177
q__na000283q_gov_current_exp__lag001,0.990596,0.267332,0.339919,0.60154037
d__dgs5_dgs5__lag062,0.805643,0.449121,0.297152,0.60122917
m__psavert_psavert__lag003,0.84326,0.47886,0.23411,0.60121934
d__dgs5_dgs5__lag087,0.805643,0.455278,0.290761,0.60104103
d__dgs5_dgs5__lag068,0.805643,0.452103,0.293656,0.60081554
d__dgs5_dgs5__lag086,0.805643,0.454528,0.290848,0.60050605
m__fedfunds_fed_funds__lag002,0.899687,0.377927,0.289327,0.60031956
d__dgs5_dgs5__lag088,0.805643,0.454818,0.289908,0.59998312
q__bogz1fa763061100q_usb_tsy_oth_tx__lag001,0.99373,0.352436,0.251265,0.59991606
d__dgs5_dgs5__lag074,0.805643,0.451168,0.293377,0.59983719
q__fgexpnd_fgexpnd__lag001,0.990596,0.266681,0.338534,0.59952322
m__fedfunds_fed_funds__lag003,0.899687,0.366826,0.299399,0.59939349
d__dgs5_dgs5__lag050,0.805643,0.447038,0.296687,0.59917644
d__dgs5_dgs5__lag082,0.805643,0.452482,0.291099,0.59906061
d__dgs3_dgs3__lag044,0.805643,0.453382,0.290013,0.59891068
d__dgs3_dgs3__lag043,0.805643,0.453828,0.289525,0.59887645
d__dgs5_dgs5__lag075,0.805643,0.451469,0.291835,0.59883742
d__dgs5_dgs5__lag053,0.805643,0.444694,0.298287,0.59857757
d__dgs5_dgs5__lag081,0.805643,0.451454,0.291512,0.59856517
d__dgs5_dgs5__lag051,0.805643,0.4459,0.296756,0.59831546
d__dgs5_dgs5__lag064,0.805643,0.449251,0.293365,0.59828337
d__dgs5_dgs5__lag067,0.805643,0.449495,0.292766,0.59799702
d__dgs5_dgs5__lag077,0.805643,0.450598,0.291646,0.59798334
d__dgs5_dgs5__lag063,0.805643,0.447274,0.294773,0.59782511
d__dgs5_dgs5__lag066,0.805643,0.449642,0.292234,0.59768683
q__ad02rc1q027sbea_gov_netlending__lag003,0.827586,0.366518,0.355445,0.59748655
d__dgs3_dgs3__lag045,0.805643,0.451027,0.289987,0.59699227
m__manemp_manemp__lag007,1.0,0.293458,0.303333,0.59679106
q__bogz1fl343061123q_fed_gov_dcg_retirement_ts__lag001,1.0,0.296644,0.299949,0.59659346
d__dgs5_dgs5__lag052,0.805643,0.442919,0.296899,0.59602892
d__dgs5_dgs5__lag078,0.805643,0.448176,0.291217,0.59568648
d__dgs5_dgs5__lag080,0.805643,0.449522,0.289828,0.59565139
d__dgs5_dgs5__lag076,0.805643,0.448231,0.290742,0.59534836
d__dgs3_dgs3__lag046,0.805643,0.449908,0.288732,0.59507956
q__bogz1fl753061103q_usb_tsy_for__lag003,1.0,0.251852,0.342902,0.59475414
q__bogz1fr543061175q_life_insurance_ts_reval__lag004,0.984326,0.368679,0.234374,0.5936016
d__dgs5_dgs5__lag079,0.805643,0.446347,0.290363,0.59352501
q__rowgseq027s_row_agency_flow__lag003,0.987461,0.272582,0.328294,0.59334117
q__bogz1fa633061110q_mmf_bills_tx__lag002,0.990596,0.341745,0.257192,0.59330374
d__dgs10_dgs10__lag037,0.805643,0.422796,0.313037,0.59281839
m__ipcongd_ipcongd__lag011,1.0,0.327196,0.265168,0.59236439
d__dgs10_dgs10__lag036,0.805643,0.420322,0.313928,0.59154272
d__dgs10_dgs10__lag039,0.805643,0.419539,0.31426,0.59117971
m__indpro_indpro__lag007,1.0,0.242496,0.348639,0.59113443
d__dgs10_dgs10__lag042,0.805643,0.421153,0.312257,0.59086611
d__dgs10_dgs10__lag040,0.805643,0.419384,0.313588,0.59051342
d__dgs10_dgs10__lag033,0.805643,0.419482,0.313447,0.59047864
d__dgs3_dgs3__lag047,0.805643,0.44514,0.287378,0.59014804
d__dgs10_dgs10__lag034,0.805643,0.41934,0.312799,0.58984231
d__dgs3_dgs3__lag048,0.805643,0.446193,0.285891,0.58979747
d__dgs3_dgs3__lag057,0.805643,0.446125,0.285559,0.58947593
d__dgs10_dgs10__lag018,0.805643,0.412691,0.31884,0.58935328
d__dgs10_dgs10__lag021,0.805643,0.412087,0.319382,0.58930233
d__dgs10_dgs10__lag041,0.805643,0.417491,0.313445,0.58887263
d__dgs10_dgs10__lag023,0.805643,0.410064,0.320818,0.58883034
q__bogz1fa763061100q_usb_tsy_oth_tx__lag002,0.990596,0.364408,0.229774,0.58859435
m__ipfinal_ipfinal__lag011,1.0,0.290155,0.298435,0.58858932
d__dgs10_dgs10__lag016,0.805643,0.409696,0.320325,0.58813668
d__dgs3_dgs3__lag060,0.805643,0.442942,0.287043,0.58810717
d__dgs10_dgs10__lag038,0.805643,0.416563,0.313297,0.58800692
d__dgs3_dgs3__lag056,0.805643,0.443562,0.285781,0.58759037
d__dgs3_dgs3__lag061,0.805643,0.443001,0.286224,0.58749411
d__dgs3_dgs3__lag054,0.805643,0.442572,0.286268,0.58718493
d__dgs10_dgs10__lag025,0.805643,0.411499,0.317158,0.58703743
d__dgs10_dgs10__lag022,0.805643,0.409895,0.318721,0.5870037
d__dgs3_dgs3__lag059,0.805643,0.441569,0.286807,0.58681034
d__dgs3_dgs3__lag049,0.805643,0.443422,0.28484,0.58671853
d__dgs10_dgs10__lag026,0.805643,0.411392,0.316781,0.58664668
d__dgs10_dgs10__lag035,0.805643,0.414951,0.312882,0.58637302
m__ipdcongd_ipdcongd__lag011,0.984326,0.256999,0.338646,0.58630872
d__dgs3_dgs3__lag058,0.805643,0.44259,0.285149,0.58629741
d__dgs3_dgs3__lag055,0.805643,0.442034,0.285671,0.58627018
d__dgs10_dgs10__lag024,0.805643,0.409826,0.317744,0.58616107
m__mcumfn_caputil_man__lag009,0.673981,0.448019,0.421255,0.58587456
m__psavert_psavert__lag001,0.84326,0.497023,0.196818,0.58508876
d__dgs10_dgs10__lag015,0.805643,0.410003,0.316175,0.58503927
d__dgs10_dgs10__lag032,0.805643,0.414244,0.311661,0.58481989
d__dgs10_dgs10__lag043,0.805643,0.414879,0.31099,0.584791
d__dgs10_dgs10__lag029,0.805643,0.410654,0.31478,0.58443997
d__dgs3_dgs3__lag062,0.805643,0.440359,0.285069,0.5844351
m__fedfunds_fed_funds__lag001,0.899687,0.386471,0.263044,0.58436018
m__tcu_tcu__lag010,0.733542,0.384041,0.412498,0.58429547
d__dgs10_dgs10__lag017,0.805643,0.407201,0.318004,0.58425622
d__dgs3_dgs3__lag050,0.805643,0.439393,0.285518,0.58401887
q__bogz1fl543061175q_life_insurance_ts__lag001,1.0,0.278889,0.305046,0.58393462
d__dgs10_dgs10__lag019,0.805643,0.408784,0.315904,0.58383911
q__hnotsbq027s_hhnp_tsy_tx__lag001,0.99373,0.326698,0.260772,0.58378667
d__dgs3_dgs3__lag090,0.802508,0.448806,0.278397,0.58358634
m__indpro_indpro__lag005,1.0,0.268617,0.314963,0.58357976
d__dgs10_dgs10__lag020,0.805643,0.406889,0.317157,0.5833222
d__dgs10_dgs10__lag027,0.805643,0.408158,0.315749,0.58321028
d__dgs3_dgs3__lag053,0.805643,0.436622,0.286123,0.58227458
d__dgs3_dgs3__lag051,0.805643,0.437152,0.285546,0.58223623
d__dgs3_dgs3__lag065,0.805643,0.441134,0.281559,0.58223264
d__dgs10_dgs10__lag044,0.805643,0.411422,0.310857,0.58189885
d__dgs3_dgs3__lag073,0.805643,0.439781,0.282465,0.58187252
d__dgs3_dgs3__lag064,0.805643,0.440123,0.281834,0.58163964
