job_id,k_screened,factor_id,rank,feature_id,loading,explained_eigenvalue
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,1,q__bogz1fl702050005q_usb_ffrrp__lag004,0.008155,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,2,q__bogz1fl702050005q_usb_ffrrp__lag003,0.008136,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,3,q__bogz1fl702050005q_usb_ffrrp__lag002,0.008111,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,4,q__tgdef_net_gov_sav__lag001,-0.007804,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,5,q__bogz1lm403061105q_gses_ts__lag001,0.007785,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,6,q__bogz1lm403061105q_gse_tsy__lag001,0.007785,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,7,q__tgdef_net_gov_sav__lag002,-0.007774,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,8,q__bogz1lm403061105q_gses_ts__lag002,0.007765,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,9,q__bogz1lm403061105q_gse_tsy__lag002,0.007765,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,10,m__indpro_indpro__lag009,0.007632,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,11,m__indpro_indpro__lag008,0.007632,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f1,12,q__tgdef_net_gov_sav__lag003,-0.007597,41.858087
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,1,m__psavert_psavert__lag009,-0.009168,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,2,m__psavert_psavert__lag006,-0.00879,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,3,m__psavert_psavert__lag008,-0.008587,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,4,m__awotman_awotman__lag012,0.00855,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,5,m__psavert_psavert__lag012,-0.008485,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,6,m__psavert_psavert__lag004,-0.00839,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,7,m__unrate_unrate__lag009,-0.008196,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,8,m__psavert_psavert__lag011,-0.008164,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,9,m__unrate_unrate__lag006,-0.008073,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,10,m__unrate_unrate__lag008,-0.00793,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,11,m__unrate_unrate__lag007,-0.007819,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f2,12,m__unrate_unrate__lag005,-0.007745,16.045744
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,1,m__unrate_unrate__lag007,0.012756,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,2,m__unrate_unrate__lag004,0.012716,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,3,m__unrate_unrate__lag010,0.012539,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,4,m__unrate_unrate__lag001,0.012461,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,5,m__unrate_unrate__lag005,0.012403,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,6,m__unrate_unrate__lag008,0.01235,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,7,m__unrate_unrate__lag002,0.012291,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,8,m__unrate_unrate__lag011,0.012078,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,9,m__unrate_unrate__lag003,0.011974,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,10,m__unrate_unrate__lag006,0.01196,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,11,m__unrate_unrate__lag009,0.0118,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f3,12,m__unrate_unrate__lag012,0.011418,11.745011
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,1,m__usgood_usgood__lag001,0.015267,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,2,m__usgood_usgood__lag002,0.015188,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,3,m__usgood_usgood__lag003,0.01509,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,4,m__usgood_usgood__lag004,0.015063,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,5,m__usgood_usgood__lag005,0.014866,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,6,m__manemp_manemp__lag003,0.013447,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,7,m__manemp_manemp__lag002,0.013433,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,8,m__manemp_manemp__lag001,0.013432,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,9,m__psavert_psavert__lag009,0.010856,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,10,m__psavert_psavert__lag012,0.010779,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,11,m__psavert_psavert__lag006,0.010386,7.356852
tdc_lpiv_deposits_qra_bank_absorption,100,dflmx_k100_f4,12,m__psavert_psavert__lag011,0.010137,7.356852
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,1,d__dgs5_dgs5__lag036,-0.005347,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,2,d__dgs5_dgs5__lag037,-0.005346,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,3,d__dgs5_dgs5__lag038,-0.005346,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,4,d__dgs5_dgs5__lag032,-0.005344,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,5,d__dgs5_dgs5__lag031,-0.005344,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,6,d__dgs5_dgs5__lag039,-0.005343,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,7,d__dgs5_dgs5__lag040,-0.005342,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,8,d__dgs5_dgs5__lag034,-0.005341,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,9,d__dgs5_dgs5__lag041,-0.005341,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,10,d__dgs5_dgs5__lag033,-0.005341,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,11,d__dgs5_dgs5__lag035,-0.005339,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f1,12,d__dgs5_dgs5__lag044,-0.005338,97.213336
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,1,m__ipcongd_ipcongd__lag002,0.007529,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,2,m__ipcongd_ipcongd__lag003,0.007524,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,3,m__ipcongd_ipcongd__lag007,0.007514,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,4,m__ipcongd_ipcongd__lag008,0.007505,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,5,m__ipcongd_ipcongd__lag010,0.007504,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,6,m__ipcongd_ipcongd__lag009,0.007494,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,7,m__ipcongd_ipcongd__lag012,0.007483,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,8,m__usgood_usgood__lag009,0.00714,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,9,m__usgood_usgood__lag008,0.00713,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,10,m__usgood_usgood__lag006,0.007112,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,11,m__usgood_usgood__lag004,0.007102,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f2,12,m__usgood_usgood__lag005,0.007096,32.140399
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f3,1,m__psavert_psavert__lag009,-0.008291,19.162754
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f3,2,m__unrate_unrate__lag009,-0.00801,19.162754
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f3,3,m__psavert_psavert__lag006,-0.007955,19.162754
tdc_lpiv_deposits_qra_bank_absorption,200,dflmx_k200_f3,4,m__unrate_unrate__lag006,-0.007835,19.162754
