job_id,regime_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,instrument_ids,first_stage_r2,first_stage_partial_r2,first_stage_f_excluded,weak_instrument_flag
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,matched_total_deposits,0,1.8363511069941865,4.569564990451947,-7.11999627429163,10.792698488280003,0.4018656285294598,0.6877829196038823,64,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.720192,0.001348,0.070168,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,matched_total_deposits,1,-2.1469778503775387,8.559526514899513,-18.923649819580586,14.629694118825508,-0.2508290437140779,0.8019462856002069,63,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.721488,0.001036,0.052895,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,matched_total_deposits,2,-2.057155733789238,3.129858368407691,-8.191678135868312,4.077366668289836,-0.6572679947929438,0.511008611895404,62,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.731141,0.00687,0.345886,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,matched_total_deposits,4,2.899935086500257,9.237944244770276,-15.206435633249484,21.006305806249998,0.3139156298915691,0.7535851190705412,60,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.777596,0.000778,0.037361,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,matched_total_deposits,8,-0.42385215541814425,2.7140328225404087,-5.743356487597345,4.895652176761057,-0.15617060777526157,0.8758985440378049,56,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.224137,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.788051,0.004483,0.198138,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,other_component_qoq,0,0.8363511066836509,4.569564988135454,-8.119996270061838,9.79269848342914,0.1830264169248443,0.8547772910073912,64,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.008867,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.720192,0.001348,0.070168,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,other_component_qoq,1,-3.2750467242020704,11.461485497731838,-25.73955829975647,19.18946485135233,-0.2857436520641398,0.7750744684439896,63,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.721488,0.001036,0.052895,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,other_component_qoq,2,-0.31782846503249473,1.8765719984974816,-3.9959095820875588,3.3602526520225693,-0.16936651793108448,0.8655083578331759,62,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.387362,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.731141,0.00687,0.345886,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,other_component_qoq,4,2.1629521119616477,10.223951436953755,-17.87599270446771,22.201896928391005,0.2115573538567299,0.8324523828779213,60,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.777596,0.000778,0.037361,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,exclude_2020,other_component_qoq,8,-0.5063228173315681,2.363550494589355,-5.138881786726703,4.1262361520635675,-0.21422128213069427,0.8303745005524328,56,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.306782,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.788051,0.004483,0.198138,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,matched_total_deposits,0,2.5314396466428093,4.7381572616315175,-6.755348586154964,11.818227879440583,0.5342667005043947,0.5931570273739011,31,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.74929,0.005746,0.109805,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,matched_total_deposits,1,3.2121621402690437,9.66786315983935,-15.73684965301608,22.161173933554167,0.3322515107177438,0.7396993508650893,30,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.7543,0.003549,0.064104,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,matched_total_deposits,2,15.31434140341321,200.15906414830266,-376.99742432726,407.6261071340864,0.07651085634606308,0.9390126771788645,29,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.759891,0.000154,0.002615,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,matched_total_deposits,4,3.938001983404199,7.965721500960807,-11.674812158478984,19.550816125287383,0.49436852429867223,0.6210459389733187,27,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.845466,0.008851,0.133943,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,matched_total_deposits,8,0.7567900249652879,6.428202697894432,-11.842487262907799,13.356067312838373,0.11772964552178414,0.9062818763927771,23,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.348877,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.89003,0.002752,0.03036,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,other_component_qoq,0,1.5314396464914921,4.7381572610446145,-7.755348585155952,10.818227878138936,0.3232141868912679,0.7465330374631363,31,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.74929,0.005746,0.109805,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,other_component_qoq,1,-1.1287679867555411,4.785473375737889,-10.508295803201804,8.250759829690722,-0.23587384112893373,0.8135305673331426,30,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.06552,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.7543,0.003549,0.064104,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,other_component_qoq,2,7.686002921307136,97.74060186773225,-183.88557673944808,199.25758258206235,0.07863674639233592,0.9373215586306649,29,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.759891,0.000154,0.002615,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,other_component_qoq,4,4.410646497728045,7.246820660980959,-9.793121997794636,18.614414993250726,0.6086319372405998,0.5427684304660145,27,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.845466,0.008851,0.133943,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__low,other_component_qoq,8,3.4997092235921414,17.23799453202942,-30.286760059185518,37.2861785063698,0.20302299186192646,0.8391170615211092,23,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.89003,0.002752,0.03036,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,matched_total_deposits,0,0.40185874765361973,1.3893349653641303,-2.3212377844600756,3.124955279767315,0.28924539990130943,0.7723935917830678,36,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.74065,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.673853,0.01675,0.408847,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,matched_total_deposits,1,-0.6900123836660583,1.6065528836101717,-3.838856035541995,2.4588312682098783,-0.42949870539928586,0.6675603358085571,35,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.489042,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.712797,0.043108,1.03615,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,matched_total_deposits,2,-2.931449250050428,2.728148562671342,-8.278620432886258,2.4157219327854023,-1.0745196541569637,0.2825898407247651,34,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.709107,0.061195,1.434054,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,matched_total_deposits,4,2.132994448173542,2.3026610521411994,-2.3802212140232086,6.646210110370292,0.9263171608301239,0.35428118022227584,32,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.617066,0.072434,1.561805,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,matched_total_deposits,8,0.7656234719641191,2.2180360777397032,-3.581727240405699,5.112974184333937,0.34518080190306466,0.7299584506704284,28,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.558515,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.646302,0.045097,0.755621,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,other_component_qoq,0,-0.5981412522849894,1.3893349652292535,-3.3212377841343264,2.1249552795643476,-0.4305234282981501,0.6668149280725371,36,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.767489,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.673853,0.01675,0.408847,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,other_component_qoq,1,0.35458677276167805,1.1353438026622678,-1.8706870804563667,2.5798606259797228,0.31231664974980045,0.7547998877937185,35,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.633311,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.712797,0.043108,1.03615,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,other_component_qoq,2,-2.484672895584179,2.487365724085471,-7.359909714791702,2.3905639236233442,-0.9989173974397021,0.3178347077111596,34,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.709107,0.061195,1.434054,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,other_component_qoq,4,0.6390825589906441,2.274607268510072,-3.819147687289097,5.097312805270385,0.28096391312829144,0.7787380785091929,32,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.327285,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.617066,0.072434,1.561805,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,coord_on_rrp_drain_state_l1__high,other_component_qoq,8,-2.0877451448159188,3.280764662014551,-8.51804388236444,4.342553592732601,-0.6363593125067192,0.5245422540156868,28,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.150484,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.646302,0.045097,0.755621,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,tsyparty_bank_absorption_share_l1__low,matched_total_deposits,0,0.5319644422771219,1.649712953588407,-2.7014729467561556,3.7654018313103994,0.3224587896458039,0.7471051528468349,24,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.84936,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.720236,0.041801,0.5235,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,tsyparty_bank_absorption_share_l1__low,matched_total_deposits,1,0.25716311080215704,2.6354686850435716,-4.908355511883243,5.422681733487557,0.09757775239811109,0.9222675911996006,23,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.4919,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.722923,0.035853,0.409049,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,tsyparty_bank_absorption_share_l1__low,matched_total_deposits,2,-1.7633025810108336,5.598760053151361,-12.7368722851875,9.210267123165833,-0.31494519577032554,0.7528032651812571,22,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.663166,0.03095,0.319387,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,tsyparty_bank_absorption_share_l1__low,matched_total_deposits,4,10.042057578822096,143.44074706066036,-271.1018066600722,291.1859218177164,0.07000840266521591,0.9441869716896487,20,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.781917,0.000714,0.005715,true
