job_id,regime_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids
baseline_tdc_lp_funding,exclude_2008_2009,reserve_balances,0,0.1782200309397785,0.038071256221996384,0.10360036874466559,0.2528396931348914,4.681222755050792,2.85168867275587e-06,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.998957,,
baseline_tdc_lp_funding,exclude_2008_2009,reserve_balances,1,0.5450729252348607,0.22595673705651803,0.10219772060408538,0.9879481298656361,2.4122888847457684,0.01585271525975762,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.96862,,
baseline_tdc_lp_funding,exclude_2008_2009,reserve_balances,2,0.661590130989168,0.28945764723513,0.09425314240831317,1.2289271195700229,2.2856198041703495,0.02227651055446067,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.937638,,
baseline_tdc_lp_funding,exclude_2008_2009,reserve_balances,4,0.7365257310576427,0.3324420809392952,0.08493925241662414,1.3881122096986613,2.21550090462866,0.02672570232169269,83,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.918516,,
baseline_tdc_lp_funding,exclude_2008_2009,repo_spread,0,-3.4669156606524155e-06,2.9641907890114878e-06,-9.276729607114932e-06,2.3428982858101003e-06,-1.1695993636794813,0.24216223353753907,31,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.839421,,
baseline_tdc_lp_funding,exclude_2008_2009,repo_spread,1,-9.058233945678297e-06,3.4421005186155846e-06,-1.580475096216484e-05,-2.3117169291917515e-06,-2.6316006452134424,0.008498369175842013,32,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.846553,,
baseline_tdc_lp_funding,exclude_2008_2009,repo_spread,2,-3.97686100441525e-06,2.3465288508064717e-06,-8.576057551995935e-06,6.223355431654347e-07,-1.694784619012229,0.09011628632253332,33,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.815967,,
baseline_tdc_lp_funding,exclude_2008_2009,repo_spread,4,1.2279371831075135e-06,2.2742685656624676e-06,-3.2296292055909227e-06,5.68550357180595e-06,0.5399261994151644,0.5892479289858521,33,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.885725,,
baseline_tdc_lp_funding,exclude_2020,reserve_balances,0,0.14782843103833884,0.04014082139309923,0.06915242110786436,0.22650444096881334,3.682745542017051,0.00023073544591256656,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.999009,,
baseline_tdc_lp_funding,exclude_2020,reserve_balances,1,0.544644371159095,0.3676330964233794,-0.1759164978307285,1.2652052401489184,1.4814889531378403,0.1384763264817055,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.95353,,
