job_id,treatment_variant,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,baa_aaa,0,-2.3097380132384567e-05,1.7636528984831208e-05,-5.7664976942653736e-05,1.1470216677884602e-05,-1.309632986867774,0.19032002360435096,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.473743,,
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,baa_aaa,1,-3.0397537470594507e-05,2.7991357603989034e-05,-8.526059837441301e-05,2.4465523433224e-05,-1.085961527863249,0.27749601355046183,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.497373,,
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,baa_aaa,2,-4.00892988204221e-05,2.5628138576165072e-05,-9.032045042970565e-05,1.0141852788861436e-05,-1.564268848526765,0.11775444457834561,92,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.523366,,
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,baa_aaa,4,-1.6538730378068433e-05,1.7421845231363373e-05,-5.0685547031540644e-05,1.7608086275403778e-05,-0.9493099128383297,0.34246301333926543,90,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.398477,,
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,baa_aaa,8,2.102424895840968e-05,2.2221105060644303e-05,-2.252911696045315e-05,6.457761487727251e-05,0.9461387676729738,0.34407781262180026,86,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.378807,,
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,investment_grade_oas,0,-3.287086458876302e-07,3.5472373566362923e-07,-1.0239671677883436e-06,3.6654987601308304e-07,-0.9266609838573979,0.3541025809282756,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.57047,,
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,investment_grade_oas,1,-4.4639204898705303e-07,5.01735245848057e-07,-1.4297931308492447e-06,5.370090328751386e-07,-0.8896964139574045,0.37362892007993276,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.594886,,
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,investment_grade_oas,2,-7.463752604200371e-07,4.768860190656952e-07,-1.6810718577887996e-06,1.8832133694872546e-07,-1.5651019962428745,0.11755899559112581,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.605803,,
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,investment_grade_oas,4,-3.258420151741021e-07,3.167485000870175e-07,-9.466690753446564e-07,2.949850449964522e-07,-1.0287089444293704,0.30361646557504596,91,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.462637,,
baseline_tdc_lp_credit_spreads,tdc_base_broad_depository_np_cu_ru_flow,investment_grade_oas,8,3.7746267110878655e-07,4.583478259109792e-07,-5.208990676767327e-07,1.275824409894306e-06,0.8235288786601505,0.4102073017205259,87,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.492435,,
