job_id,treatment_variant,control_ids_used,dropped_controls,rows_written,warning_rows,weak_instrument_rows,avg_abs_beta,avg_n
baseline_tdc_lp_funding,tdc_base_broad_depository_np_cu_ru_flow,GDP;gdp_deflator;FEDFUNDS;TOTRESNS;dflmx_k200_f1;dflmx_k200_f2;dflmx_k200_f3;dflmx_k200_f4,,8,0,0,0.242374,62.375
baseline_tdc_lp_funding,tdc_no_remit_bank_only,GDP;gdp_deflator;FEDFUNDS;TOTRESNS;dflmx_k200_f1;dflmx_k200_f2;dflmx_k200_f3;dflmx_k200_f4,,8,0,0,0.245605,62.375
baseline_tdc_lp_funding,tdc_domestic_bank_only_ru_flow,GDP;gdp_deflator;FEDFUNDS;TOTRESNS;dflmx_k200_f1;dflmx_k200_f2;dflmx_k200_f3;dflmx_k200_f4,,8,0,0,0.221063,62.375
baseline_tdc_lp_funding,tdc_bank_only_extended_1990,GDP;gdp_deflator;FEDFUNDS;TOTRESNS;dflmx_k200_f1;dflmx_k200_f2;dflmx_k200_f3;dflmx_k200_f4,,8,0,0,0.239535,63.25
