job_id,k_screened,factor_id,rank,feature_id,loading,explained_eigenvalue
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f1,10,d__dgs5_dgs5__lag037,-0.003558,247.866033
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f1,11,d__dgs5_dgs5__lag046,-0.003558,247.866033
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f1,12,d__dgs5_dgs5__lag033,-0.003558,247.866033
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,1,q__bogz1fl713061113q_cb_bills_raw__lag008,0.012404,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,2,q__bogz1fl713061113q_cb_bills__lag008,0.012404,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,3,q__bogz1fl713061113q_cb_bills_raw__lag007,0.012237,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,4,q__bogz1fl713061113q_cb_bills__lag007,0.012237,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,5,m__ipfinal_ipfinal__lag002,0.010909,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,6,m__ipfinal_ipfinal__lag003,0.010908,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,7,m__ipcongd_ipcongd__lag009,0.01089,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,8,m__ipcongd_ipcongd__lag008,0.010888,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,9,m__ipfinal_ipfinal__lag001,0.010882,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,10,m__ipfinal_ipfinal__lag009,0.010875,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,11,m__psavert_psavert__lag005,-0.010724,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f2,12,m__psavert_psavert__lag002,-0.010722,15.209361
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,1,q__psave_psave__lag002,0.01255,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,2,q__psave_psave__lag001,0.012116,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,3,q__bogz1fl313024000q_tres_oper_cash__lag002,0.011885,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,4,q__bogz1fl313024000q_tres_oper_cash__lag001,0.011666,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,5,q__fgdef_fgdef__lag002,-0.011575,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,6,q__fbtsatq027s_dom_fin_sector_tsy_tx__lag002,0.01147,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,7,q__fgdef_fgdef__lag001,-0.011404,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,8,q__psave_psave__lag003,0.011247,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,9,q__tgdef_net_gov_sav__lag002,-0.01106,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,10,q__tgdef_net_gov_sav__lag001,-0.010866,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,11,q__bogz1fa313161105q_tsy_net_tx__lag002,0.010747,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f3,12,q__bogz1fa713061103q_cb_tsy_tx__lag003,0.010724,11.733682
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,1,q__bogz1lm903061103q_instrument_discrepancies_ts__lag001,-0.018044,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,2,q__bogz1lm903061103q_instrument_discrepancies_ts__lag002,-0.018027,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,3,q__bogz1lm903061103q_instrument_discrepancies_ts__lag003,-0.017386,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,4,m__unrate_unrate__lag009,0.011108,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,5,q__bogz1fa713061103q_cb_tsy_tx__lag001,0.009832,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,6,q__bogz1fl313024000q_tres_oper_cash__lag002,-0.009274,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,7,q__bogz1fr543061175q_life_insurance_ts_reval__lag005,0.009084,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,8,q__bogz1fr543061175q_life_insurance_ts_reval__lag004,0.008918,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,9,q__bogz1fl313024000q_tres_oper_cash__lag001,-0.008707,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,10,q__bogz1fl712051000q_fed_rrp__lag001,0.007238,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,11,q__bogz1fa713061103q_cb_tsy_tx__lag002,0.007166,4.394122
baseline_tdc_lp_liquidity_decomposition,300,dflmx_k300_f4,12,m__ipcongd_ipcongd__lag008,0.007133,4.394122
