job_id,regime_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids
baseline_tdc_lp_inflation,exclude_2008_2009,headline_cpi_inflation_qoq_ann,0,3.4338801154464387e-07,1.2035346865385465e-06,-2.0155399740709076e-06,2.702315997160195e-06,0.285316256677448,0.7754018592268088,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.446695,,
baseline_tdc_lp_inflation,exclude_2008_2009,headline_cpi_inflation_qoq_ann,1,-9.282089663009428e-07,1.7284435357208582e-06,-4.315958296313825e-06,2.459540363711939e-06,-0.5370201265578672,0.5912537116886449,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.412682,,
baseline_tdc_lp_inflation,exclude_2008_2009,headline_cpi_inflation_qoq_ann,2,9.115190632440814e-07,8.195236134738893e-07,-6.947472191647414e-07,2.5177853456529044e-06,1.1122547883400595,0.2660286170906032,84,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.435772,,
baseline_tdc_lp_inflation,exclude_2008_2009,headline_cpi_inflation_qoq_ann,4,1.027874032676749e-06,9.174744014179111e-07,-7.703757941023567e-07,2.8261238594558547e-06,1.1203299308277384,0.2625731919016139,82,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.313538,,
baseline_tdc_lp_inflation,exclude_2008_2009,headline_cpi_inflation_qoq_ann,8,2.37278969046831e-06,1.0376128497570877e-06,3.390685049444184e-07,4.406510875992202e-06,2.2867774729503365,0.022208815009951755,78,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.37139,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_cpi_inflation_qoq_ann,0,-2.4618210523246593e-07,5.17654289435123e-07,-1.260784512525307e-06,7.684203020603751e-07,-0.47557242402280847,0.6343790251009034,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.645855,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_cpi_inflation_qoq_ann,1,-1.2148624953635652e-06,9.266370914086044e-07,-3.0310711945244294e-06,6.013462037972993e-07,-1.3110445358029237,0.18984271760745441,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.657419,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_cpi_inflation_qoq_ann,2,1.939410836542977e-07,6.01837739585254e-07,-9.856608859328001e-07,1.3735430532413958e-06,0.322248125861879,0.7472647281915457,84,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.582163,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_cpi_inflation_qoq_ann,4,5.221803167438174e-07,5.072886789086446e-07,-4.721054939171261e-07,1.5164661274047609e-06,1.0293553521975098,0.3033127214685676,82,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.460288,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_cpi_inflation_qoq_ann,8,1.8977840501764097e-06,7.206450646723408e-07,4.853197234186218e-07,3.3102483769341975e-06,2.6334518103433964,0.008452182893087468,78,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.481021,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_pce_inflation_qoq_ann,0,2.546501241816787e-07,3.495104205851538e-07,-4.303903001652228e-07,9.396905485285802e-07,0.7285909351582163,0.46625192511766267,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.75199,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_pce_inflation_qoq_ann,1,-2.0842274906228226e-07,7.08188088543621e-07,-1.5964714026077793e-06,1.179625904483215e-06,-0.29430422854315547,0.7685254417562675,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.690667,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_pce_inflation_qoq_ann,2,2.670937239039895e-07,4.986903826686702e-07,-7.10339426126604e-07,1.244526873934583e-06,0.5355902844459837,0.5922417448445911,84,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.597571,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_pce_inflation_qoq_ann,4,1.1347673153605955e-06,4.352271245869465e-07,2.8172215117018033e-07,1.987812479551011e-06,2.607299157738731,0.009125959007501239,82,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.507311,,
baseline_tdc_lp_inflation,exclude_2008_2009,core_pce_inflation_qoq_ann,8,1.5845677373472465e-06,7.698521924061971e-07,7.565744023110019e-08,3.093478034463393e-06,2.0582752806024107,0.03956371569790207,78,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.516857,,
baseline_tdc_lp_inflation,exclude_2020,headline_cpi_inflation_qoq_ann,0,-1.4448440609528412e-06,1.7008805545579506e-06,-4.778569947886425e-06,1.888881825980742e-06,-0.849468269292048,0.39562077924937,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.44037,,
baseline_tdc_lp_inflation,exclude_2020,headline_cpi_inflation_qoq_ann,1,1.006143315501005e-06,1.3343884366608418e-06,-1.6092580203542448e-06,3.6215446513562547e-06,0.7540108171341521,0.4508427264503796,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.389559,,
baseline_tdc_lp_inflation,exclude_2020,headline_cpi_inflation_qoq_ann,2,1.1972501309483585e-06,9.807351351129396e-07,-7.24990733873003e-07,3.11949099576972e-06,1.2207680627353943,0.2221738492234695,88,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.37768,,
baseline_tdc_lp_inflation,exclude_2020,headline_cpi_inflation_qoq_ann,4,1.547068777374138e-07,1.0425210469214442e-06,-1.888634374228617e-06,2.1980481297034443e-06,0.14839688675280166,0.8820295568822405,86,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.355473,,
baseline_tdc_lp_inflation,exclude_2020,headline_cpi_inflation_qoq_ann,8,-8.891002933822123e-08,1.2567154178139666e-06,-2.5520722482535955e-06,2.3742521895771534e-06,-0.07074794187921923,0.9435983643004442,82,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.270043,,
baseline_tdc_lp_inflation,exclude_2020,core_cpi_inflation_qoq_ann,0,-7.035053470426947e-07,5.000925793632995e-07,-1.6836868025947618e-06,2.7667610850937224e-07,-1.40675022200564,0.15950146779531393,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.660263,,
baseline_tdc_lp_inflation,exclude_2020,core_cpi_inflation_qoq_ann,1,-1.444756849855504e-07,6.199282169138645e-07,-1.359534990136725e-06,1.070583620165624e-06,-0.23305228096372402,0.8157208089222703,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.752942,,
baseline_tdc_lp_inflation,exclude_2020,core_cpi_inflation_qoq_ann,2,2.0290757967979282e-07,6.953784475212605e-07,-1.1600341774618779e-06,1.5658493368214633e-06,0.29179446156704353,0.770443780087338,88,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.618453,,
baseline_tdc_lp_inflation,exclude_2020,core_cpi_inflation_qoq_ann,4,4.841398584475372e-07,6.439311283447224e-07,-7.779651531081188e-07,1.7462448700031931e-06,0.7518503720919009,0.45214104572397185,86,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.614063,,
