job_id,treatment_variant,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_credit_qoq,0,9.213186501428953e-05,0.00016531301348098385,-0.0002318816414084388,0.0004161453714370179,0.5573176791970317,0.577310398729209,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.329311,,
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_credit_qoq,1,4.665335164147529e-05,7.51330902128451e-05,-0.00010060750517570111,0.00019391420845865168,0.6209428030886346,0.5346372570992992,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.353842,,
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_credit_qoq,2,-3.3830842224009575e-05,6.0683698366056744e-05,-0.0001527708910214808,8.510920657346164e-05,-0.5574947330984158,0.5771894566168414,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.329935,,
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_credit_qoq,4,0.0002662898943413152,9.388274007426156e-05,8.227972379576254e-05,0.00045030006488686785,2.836409484114748,0.004562390876625466,91,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.410184,,
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_credit_qoq,8,0.00010376236936552655,8.832618712095122e-05,-6.935695739153781e-05,0.0002768816961225909,1.1747633714046493,0.24008939808737817,87,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.358567,,
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_non_treasury_securities_qoq,0,1.833557070912514e-05,1.5268771637717837e-05,-1.1591221700801819e-05,4.82623631190521e-05,1.2008543414082842,0.22980770813377838,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.290858,,
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_non_treasury_securities_qoq,1,3.072516397488914e-05,1.4407968572657011e-05,2.4855455724814017e-06,5.896478237729689e-05,2.1325118679949364,0.03296478989732887,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.255859,,
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_non_treasury_securities_qoq,2,7.262638563552628e-06,1.698171829775529e-05,-2.602152930004774e-05,4.0546806427152995e-05,0.4276739512580792,0.6688885172568853,93,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.208193,,
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_non_treasury_securities_qoq,4,1.5742907634219064e-05,1.655826068298199e-05,-1.671128330442563e-05,4.819709857286376e-05,0.9507585328934387,0.3417269671877179,91,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.169499,,
baseline_tdc_lp_private_assets,tdc_base_broad_depository_np_cu_ru_flow,bank_non_treasury_securities_qoq,8,6.8834558332416395e-06,1.3349943340925274e-05,-1.9282433114971896e-05,3.304934478145518e-05,0.5156168574993033,0.6061220341420979,87,tdc_base_broad_depository_np_cu_ru_flow,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.34092,,
