feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
m__busloans_busloans__lag005,0.990596,0.13193,0.493039,0.61909192
q__bogz1fl543061165q_life_insurance_ts__lag004,0.996865,0.130228,0.490664,0.61894525
m__fedfunds_fed_funds__lag004,0.896552,0.348347,0.341995,0.61892769
d__dgs20_dgs20__lag050,0.805643,0.32896,0.439154,0.61882536
d__dgs7_dgs7__lag027,0.711599,0.443359,0.426084,0.61869385
q__bogz1lm573061133q_private_dc_pension_ts__lag001,1.0,0.129151,0.489475,0.61862634
d__dgs7_dgs7__lag032,0.711599,0.445029,0.424261,0.61858527
d__dgs7_dgs7__lag023,0.711599,0.443359,0.425909,0.61857035
q__bogz1fl264135005a_row_loans_l__lag002,1.0,0.100275,0.51829,0.61856536
d__dgs7_dgs7__lag044,0.711599,0.446714,0.422375,0.6184427
d__dgs7_dgs7__lag029,0.711599,0.444284,0.424683,0.61835565
q__bogz1lm663061105q_brokers_dealers_ts__lag004,0.996865,0.188806,0.431482,0.61834423
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag011,1.0,0.128282,0.489942,0.61822407
m__mvphgfd027mnfrbdal_mv_priv_debt__lag011,1.0,0.128282,0.489942,0.61822407
d__dgs7_dgs7__lag019,0.711599,0.444649,0.424113,0.61821018
d__dgs7_dgs7__lag089,0.711599,0.450497,0.417959,0.6179924
q__bogz1fl704035005q_usb_loan_a__lag005,0.99373,0.125358,0.496532,0.61799066
q__bogz1fl543061165q_life_insurance_ts__lag008,0.984326,0.120862,0.506838,0.61786159
q__bogz1fl704041005q_usb_stloan_a__lag005,0.99373,0.115651,0.505891,0.6176444
q__bogz1lm263061110q_row_bills_raw__lag004,0.996865,0.165177,0.454055,0.61729097
q__bogz1lm263061110q_row_bills__lag004,0.996865,0.165177,0.454055,0.61729097
q__bogz1fl543061165q_life_insurance_ts__lag006,0.990596,0.11958,0.503481,0.61720225
q__bogz1fl503061123q_ccps_ts__lag004,0.996865,0.137487,0.481647,0.6171927
m__payems_nonfarm_payrolls__lag004,1.0,0.121903,0.495089,0.61699212
d__dgs7_dgs7__lag016,0.711599,0.444965,0.421998,0.61692942
m__payems_nonfarm_payrolls__lag008,1.0,0.137688,0.4792,0.61688728
q__bogz1fl543061165q_life_insurance_ts__lag007,0.987461,0.120396,0.504276,0.61683872
d__dgs7_dgs7__lag045,0.711599,0.445003,0.421431,0.61655286
d__dgs20_dgs20__lag051,0.805643,0.32657,0.438572,0.61643114
d__dgs7_dgs7__lag020,0.711599,0.442491,0.423737,0.61640665
d__dgs7_dgs7__lag031,0.711599,0.44194,0.423846,0.61609163
d__dgs7_dgs7__lag030,0.711599,0.442865,0.422918,0.61609018
m__ipmat_ipmat__lag002,1.0,0.098811,0.517011,0.61582201
d__dgs7_dgs7__lag057,0.711599,0.445433,0.41986,0.61574193
d__dgs7_dgs7__lag017,0.711599,0.442035,0.422816,0.61542676
m__currcir_currcir__lag001,1.0,0.104632,0.510315,0.61494759
d__dgs1_dgs1__lag047,0.805643,0.407193,0.356107,0.61494672
d__dgs7_dgs7__lag028,0.711599,0.440658,0.423455,0.61490223
d__ldgust_tga_fed_alt__lag019,1.0,0.139336,0.475406,0.61474166
m__ipncongd_ipncongd__lag010,0.984326,0.288834,0.335652,0.61469775
q__bogz1fl264135005a_row_loans_l__lag004,1.0,0.096552,0.518129,0.6146807
d__dgs7_dgs7__lag015,0.711599,0.442692,0.421004,0.61460521
m__ipmat_ipmat__lag008,1.0,0.118416,0.496126,0.61454229
d__dgs7_dgs7__lag046,0.711599,0.442696,0.420846,0.61449547
q__bogz1fl262051003q_row_rrp__lag001,1.0,0.115428,0.499038,0.61446589
d__ldgust_tga_fed_alt__lag007,1.0,0.145877,0.468526,0.61440331
d__dgs20_dgs20__lag052,0.805643,0.323126,0.439483,0.61438985
d__ldgust_tga_fed_alt__lag010,1.0,0.15987,0.454308,0.61417783
q__rowsllq027s_row_stloan_l__lag005,0.99373,0.132713,0.485063,0.61390224
d__dgs7_dgs7__lag087,0.711599,0.444428,0.417881,0.61361798
d__dgs1_dgs1__lag048,0.805643,0.407087,0.354442,0.61351988
m__currcir_currcir__lag002,1.0,0.103331,0.510057,0.6133879
d__dgs1_dgs1__lag049,0.805643,0.406491,0.35464,0.61319959
d__dgs7_dgs7__lag056,0.711599,0.442225,0.419207,0.61299427
m__mvmtd027mnfrbdal_mv_mkt_debt__lag008,1.0,0.124928,0.488059,0.61298697
q__bogz1fl704041005q_usb_stloan_a__lag006,0.990596,0.114861,0.503901,0.61294297
q__bogz1fl263061130q_row_gov_tsy__lag006,0.990596,0.139615,0.479054,0.61285091
d__dgs7_dgs7__lag088,0.711599,0.442768,0.418312,0.61274361
m__permit_permit__lag008,0.824451,0.204954,0.538247,0.61273276
m__ipmat_ipmat__lag009,1.0,0.113378,0.499223,0.61260086
d__dgs7_dgs7__lag073,0.711599,0.442878,0.417876,0.61251134
m__mvphgfd027mnfrbdal_mvphgfd027mnfrbdal__lag012,1.0,0.120809,0.491589,0.61239761
m__mvphgfd027mnfrbdal_mv_priv_debt__lag012,1.0,0.120809,0.491589,0.61239761
d__dgs7_dgs7__lag086,0.711599,0.443228,0.417321,0.61236543
d__dgs7_dgs7__lag085,0.711599,0.443216,0.417324,0.61235924
q__bogz1fl704135005q_usb_loan_l__lag001,1.0,0.264636,0.347682,0.61231828
q__bogz1fl704041005q_usb_stloan_a__lag008,0.984326,0.125089,0.49695,0.61228956
d__dgs7_dgs7__lag048,0.711599,0.442299,0.418025,0.61220543
m__dspic96_real_dpi__lag004,0.840125,0.201597,0.526808,0.61195169
m__permit_permit__lag010,0.821317,0.225831,0.519254,0.61195056
d__dgs7_dgs7__lag083,0.711599,0.443821,0.415905,0.61177984
d__dgs7_dgs7__lag069,0.711599,0.441131,0.418446,0.61167429
d__dgs1_dgs1__lag050,0.805643,0.40494,0.354247,0.61163343
d__dgs7_dgs7__lag084,0.711599,0.443268,0.416211,0.61160412
d__dgs7_dgs7__lag054,0.711599,0.440815,0.418598,0.6115573
d__dgs7_dgs7__lag058,0.711599,0.438895,0.420412,0.61148127
d__dgs7_dgs7__lag071,0.711599,0.441971,0.41729,0.61144903
m__mvmtd027mnfrbdal_mv_mkt_debt__lag009,1.0,0.12136,0.49001,0.61137
d__ldgust_tga_fed_alt__lag008,1.0,0.150729,0.460425,0.61115411
q__expgs_exports__lag007,0.971787,0.133581,0.495232,0.61107282
d__dgs1_dgs1__lag053,0.805643,0.402043,0.356254,0.61091663
d__dgs1_dgs1__lag057,0.805643,0.402648,0.355646,0.61091338
d__dgs7_dgs7__lag055,0.711599,0.438674,0.419824,0.61090585
d__dgs1_dgs1__lag055,0.805643,0.402238,0.355958,0.61083541
q__bogz1fl704041005q_usb_stloan_a__lag007,0.987461,0.118706,0.499885,0.6108343
d__dgs7_dgs7__lag047,0.711599,0.437855,0.420429,0.61075393
d__dgs7_dgs7__lag011,0.711599,0.43644,0.421775,0.61070451
d__dgs7_dgs7__lag014,0.711599,0.438444,0.419761,0.61069761
d__dgs1_dgs1__lag054,0.805643,0.402526,0.355491,0.61069078
d__dgs7_dgs7__lag070,0.711599,0.440646,0.417456,0.61062436
d__dgs7_dgs7__lag072,0.711599,0.442086,0.415855,0.61051037
q__rowsllq027s_row_stloan_l__lag003,1.0,0.122272,0.488175,0.61044652
d__dgs1_dgs1__lag052,0.805643,0.402393,0.355245,0.6103849
d__dgs1_dgs1__lag060,0.805643,0.400271,0.357361,0.61038057
d__ldgust_tga_fed_alt__lag003,1.0,0.140147,0.470152,0.61029871
d__dgs7_dgs7__lag013,0.711599,0.43604,0.4216,0.61029563
d__dgs1_dgs1__lag051,0.805643,0.402125,0.355268,0.61018811
d__dgs1_dgs1__lag059,0.805643,0.400906,0.356445,0.61015402
d__dgs1_dgs1__lag056,0.805643,0.401848,0.355487,0.61014176
d__ldgust_tga_fed_alt__lag018,1.0,0.131695,0.478337,0.61003186
d__dgs7_dgs7__lag068,0.711599,0.438399,0.418828,0.61000137
d__ldgust_tga_fed_alt__lag006,1.0,0.142702,0.467293,0.60999529
q__bogz1lm573061105q_private_pension_ts__lag005,0.99373,0.128886,0.484932,0.60996959
d__dgs7_dgs7__lag065,0.711599,0.439617,0.417555,0.60996245
d__dgs7_dgs7__lag074,0.711599,0.439367,0.417648,0.60985041
d__dgs7_dgs7__lag082,0.711599,0.441345,0.415282,0.60957461
d__dgs1_dgs1__lag058,0.805643,0.399951,0.356563,0.60948022
d__dgs7_dgs7__lag012,0.711599,0.433327,0.423098,0.60943099
d__dgs7_dgs7__lag060,0.711599,0.435566,0.420745,0.60935006
q__bogz1fl593061105q_pension_ts__lag004,0.996865,0.126434,0.484804,0.609321
d__ldgust_tga_fed_alt__lag005,1.0,0.14111,0.467933,0.60904254
m__ipncongd_ipncongd__lag007,0.987461,0.276478,0.340288,0.60903165
d__dgs1_dgs1__lag061,0.805643,0.398665,0.357223,0.60897578
d__dgs7_dgs7__lag010,0.711599,0.434569,0.421156,0.60893294
d__ldgust_tga_fed_alt__lag009,1.0,0.153037,0.455832,0.60886839
q__ttaatashcbshnncb_nfcb_hc_assets__lag007,0.987461,0.105474,0.511112,0.60885449
q__bogz1lm573061133q_private_dc_pension_ts__lag002,1.0,0.121529,0.487147,0.6086767
d__ldgust_tga_fed_alt__lag020,1.0,0.135995,0.472612,0.60860688
d__dgs7_dgs7__lag066,0.711599,0.436879,0.418298,0.60854301
q__bogz1fa263061110q_row_bills_tx__lag004,0.984326,0.250065,0.368156,0.60853043
m__busloans_busloans__lag004,0.990596,0.121549,0.49261,0.60838367
d__dgs7_dgs7__lag075,0.711599,0.438928,0.416019,0.60837925
d__dgs7_dgs7__lag061,0.711599,0.434756,0.42017,0.60836485
m__uspriv_uspriv__lag007,1.0,0.119714,0.488587,0.60830047
d__dgs7_dgs7__lag081,0.711599,0.440544,0.414141,0.60819268
m__currcir_currcir__lag003,1.0,0.098242,0.509937,0.60817903
d__ldgust_tga_fed_alt__lag021,1.0,0.135458,0.472572,0.60803053
d__dgs7_dgs7__lag062,0.711599,0.434138,0.420032,0.60782577
d__dgs7_dgs7__lag067,0.711599,0.435597,0.418478,0.60775853
m__usgood_usgood__lag009,1.0,0.313113,0.294642,0.60775536
d__dgs7_dgs7__lag059,0.711599,0.433064,0.420915,0.6076905
q__ttaatashcbshnncb_nfcb_hc_assets__lag006,0.990596,0.103134,0.510198,0.60756481
m__permit_permit__lag012,0.821317,0.243064,0.49658,0.60748164
q__bogz1fl704041005q_usb_stloan_a__lag002,1.0,0.107789,0.499518,0.60730642
d__dgs7_dgs7__lag008,0.711599,0.432836,0.420594,0.60730002
d__ldgust_tga_fed_alt__lag004,1.0,0.138626,0.468473,0.60709915
d__dgs7_dgs7__lag049,0.711599,0.436011,0.417129,0.60709313
q__bogz1fa343061113q_fed_gov_dcf_retirement_ts_tx__lag004,0.984326,0.431948,0.184626,0.60690995
d__dgs1_dgs1__lag063,0.805643,0.396913,0.356319,0.60683568
d__dgs1_dgs1__lag062,0.805643,0.396311,0.356828,0.60676085
q__bogz1fl704035005q_usb_loan_a__lag003,1.0,0.110585,0.496135,0.60671997
d__dgs7_dgs7__lag077,0.711599,0.437995,0.414389,0.60655532
d__mortgage30us_mortgage30us__lag010,0.689655,0.452044,0.427346,0.6064762
d__dgs7_dgs7__lag080,0.711599,0.438074,0.414159,0.60644763
d__dgs7_dgs7__lag064,0.711599,0.43504,0.417166,0.60642934
d__ldgust_tga_fed_alt__lag002,1.0,0.132236,0.474147,0.60638384
d__dgs1_dgs1__lag064,0.805643,0.39641,0.356261,0.60638337
d__dgs1_dgs1__lag074,0.805643,0.394846,0.35769,0.6062749
d__dgs1_dgs1__lag065,0.805643,0.395744,0.356721,0.60621816
d__mortgage30us_mortgage30us__lag011,0.689655,0.45163,0.427305,0.60616175
d__ldgust_tga_fed_alt__lag024,1.0,0.13997,0.466118,0.60608821
d__dgs1_dgs1__lag073,0.805643,0.394136,0.358012,0.6059626
q__ttaatashcbshnncb_nfcb_hc_assets__lag008,0.984326,0.104044,0.511554,0.6059488
d__ldgust_tga_fed_alt__lag022,1.0,0.136541,0.469388,0.60592869
d__dgs7_dgs7__lag078,0.711599,0.436184,0.415316,0.60592608
d__dgs7_dgs7__lag076,0.711599,0.436184,0.415267,0.60589125
d__dgs1_dgs1__lag075,0.805643,0.395037,0.35702,0.60588945
q__bogz1fl263061130q_row_gov_tsy__lag007,0.987461,0.130053,0.48349,0.60585004
d__ldgust_tga_fed_alt__lag023,1.0,0.140255,0.465576,0.60583039
d__dgs7_dgs7__lag002,0.711599,0.431279,0.420005,0.60577242
d__dgs7_dgs7__lag007,0.711599,0.429952,0.421291,0.60574364
q__bogz1lm153061105q_hhnp_tsy__lag004,0.996865,0.202487,0.405094,0.60567611
q__bogz1lm543061115q_li_bills__lag003,1.0,0.212377,0.393161,0.60553811
d__mortgage30us_mortgage30us__lag014,0.689655,0.448901,0.429022,0.60546411
d__dgs7_dgs7__lag063,0.711599,0.431842,0.418996,0.60545535
q__tfaabshno_hhnp_tfa__lag001,1.0,0.075133,0.530289,0.60542283
d__dgs1_dgs1__lag071,0.805643,0.393991,0.357446,0.60538941
d__mortgage30us_mortgage30us__lag008,0.689655,0.451875,0.425787,0.60528444
q__bogz1fa633061105q_money_market_funds_ts_tx__lag004,0.984326,0.436182,0.1786,0.60514614
d__dgs1_dgs1__lag090,0.802508,0.397195,0.356874,0.60514613
q__bogz1lm343061113q_fed_gov_dcf_retirement_ts__lag005,0.99373,0.103086,0.505846,0.6051135
q__bogz1lm343061113q_fed_gov_dc_retirement_ts__lag005,0.99373,0.103086,0.505846,0.6051135
q__bogz1lm343061113q_fed_ret_tsy_dc__lag005,0.99373,0.103086,0.505846,0.6051135
d__dgs1_dgs1__lag077,0.805643,0.394639,0.356455,0.60511324
q__bogz1fl573061143q_private_db_pension_ts__lag006,0.990596,0.152798,0.458001,0.605055
m__fedfunds_fed_funds__lag005,0.896552,0.330344,0.344382,0.60492672
d__dgs1_dgs1__lag072,0.805643,0.393384,0.357449,0.60490286
d__dgs1_dgs1__lag078,0.805643,0.394478,0.356297,0.60485665
m__dspic96_real_dpi__lag009,0.836991,0.18726,0.535211,0.60470101
q__bogz1fl704141005q_usb_stloan_l__lag001,1.0,0.260891,0.343767,0.60465742
d__mortgage30us_mortgage30us__lag013,0.689655,0.449217,0.427535,0.60465636
q__bogz1lm663061105q_brokers_dealers_ts__lag003,1.0,0.190111,0.414544,0.60465467
d__dgs7_dgs7__lag006,0.711599,0.4302,0.419485,0.60463486
d__mortgage30us_mortgage30us__lag012,0.689655,0.449749,0.426931,0.60460696
d__dgs1_dgs1__lag089,0.805643,0.393677,0.35678,0.60460014
d__dgs7_dgs7__lag005,0.711599,0.429026,0.420291,0.60437284
d__dgs1_dgs1__lag085,0.805643,0.393271,0.356873,0.60434781
d__dgs7_dgs7__lag079,0.711599,0.434739,0.414471,0.60429714
d__mortgage30us_mortgage30us__lag017,0.689655,0.446081,0.43015,0.60429687
q__ttaatashcbshnncb_nfcb_hc_assets__lag005,0.99373,0.099203,0.508899,0.60429018
d__mortgage30us_mortgage30us__lag015,0.689655,0.447089,0.428973,0.60418081
m__ipmat_ipmat__lag003,1.0,0.08674,0.517374,0.60411404
d__mortgage30us_mortgage30us__lag009,0.689655,0.449301,0.426644,0.60409981
d__dgs7_dgs7__lag004,0.711599,0.428053,0.420789,0.60403463
d__dgs7_dgs7__lag009,0.711599,0.428432,0.4204,0.60402764
d__dgs1_dgs1__lag076,0.805643,0.393197,0.356532,0.60401354
d__dgs7_dgs7__lag053,0.711599,0.429123,0.419581,0.60393629
q__bogz1lm663061105q_brokers_dealers_ts__lag008,0.984326,0.115571,0.497862,0.60381826
d__dgs1_dgs1__lag083,0.805643,0.393656,0.355709,0.6037204
m__permit_permit__lag007,0.824451,0.188573,0.543657,0.60368772
d__dgs1_dgs1__lag066,0.805643,0.393253,0.355966,0.60360249
m__mvmtd027mnfrbdal_mv_mkt_debt__lag010,1.0,0.113852,0.489679,0.60353146
d__dgs1_dgs1__lag088,0.805643,0.391655,0.357401,0.60347107
d__dgs1_dgs1__lag087,0.805643,0.392104,0.356859,0.60339645
m__permit_permit__lag011,0.821317,0.220944,0.513666,0.60334763
d__dgs1_dgs1__lag070,0.805643,0.392145,0.356647,0.6032587
d__dgs1_dgs1__lag069,0.805643,0.392325,0.356363,0.60317515
d__mortgage30us_mortgage30us__lag018,0.689655,0.444714,0.429813,0.60312206
d__dgs7_dgs7__lag050,0.711599,0.431053,0.416478,0.60310173
d__dgs1_dgs1__lag084,0.805643,0.391706,0.356777,0.60300981
d__dgs1_dgs1__lag068,0.805643,0.391703,0.356723,0.60296379
d__dgs1_dgs1__lag082,0.805643,0.392773,0.355623,0.6029397
q__bogz1lm263061105q_row_tsy_raw__lag004,0.996865,0.111878,0.492927,0.60290894
q__bogz1lm263061105q_row_tsy__lag004,0.996865,0.111878,0.492927,0.60290894
d__dgs7_dgs7__lag051,0.711599,0.430874,0.416339,0.60287546
d__dgs1_dgs1__lag081,0.805643,0.393463,0.354818,0.60284723
d__dgs1_dgs1__lag080,0.805643,0.392862,0.355308,0.60275752
d__ldgust_tga_fed_alt__lag026,1.0,0.142367,0.460269,0.60263647
d__mortgage30us_mortgage30us__lag007,0.689655,0.447943,0.425869,0.60262892
d__dgs1_dgs1__lag067,0.805643,0.391446,0.356508,0.60258371
d__ldgust_tga_fed_alt__lag001,1.0,0.132473,0.470077,0.6025501
q__pnfi_priv_nonres_fi__lag008,0.968652,0.113077,0.508659,0.60224635
m__payems_nonfarm_payrolls__lag007,1.0,0.117805,0.484367,0.60217193
q__bogz1lm573061133q_private_dc_pension_ts__lag003,1.0,0.108387,0.493709,0.60209602
d__mortgage30us_mortgage30us__lag019,0.689655,0.443661,0.429377,0.6020947
d__dgs7_dgs7__lag003,0.711599,0.427035,0.419016,0.60204879
d__dgs1_dgs1__lag086,0.805643,0.39111,0.356152,0.60202597
m__dspic96_real_dpi__lag006,0.840125,0.189659,0.526907,0.60200474
q__mmmffaq027s_mmf_tfa__lag003,1.0,0.140835,0.461132,0.60196689
d__dgs1_dgs1__lag079,0.805643,0.391544,0.3556,0.60193138
m__currcir_currcir__lag004,1.0,0.092285,0.509616,0.60190014
q__bogz1fl503061123q_ccps_ts__lag003,1.0,0.119705,0.482152,0.60185665
d__mortgage30us_mortgage30us__lag016,0.689655,0.442009,0.430315,0.60160249
d__dgs7_dgs7__lag001,0.711599,0.425127,0.420102,0.60146404
d__dgs7_dgs7__lag052,0.711599,0.427732,0.417091,0.60117482
m__ipmat_ipmat__lag006,1.0,0.090792,0.509919,0.60071125
d__ldgust_tga_fed_alt__lag030,1.0,0.129481,0.471213,0.60069413
q__impgs_imports__lag008,0.968652,0.131209,0.488905,0.6006741
m__busloans_busloans__lag003,0.99373,0.113634,0.490565,0.60041026
d__ldgust_tga_fed_alt__lag029,1.0,0.13669,0.463446,0.60013553
q__bogz1fl543461113q_li_bills__lag006,0.990596,0.148336,0.457366,0.60000575
q__bogz1lm653061113q_mf_bills_raw__lag006,0.990596,0.149376,0.45617,0.59985158
q__bogz1lm653061113q_mutf_bills__lag006,0.990596,0.149376,0.45617,0.59985158
d__mortgage30us_mortgage30us__lag020,0.689655,0.439953,0.429514,0.59963249
m__currcir_currcir__lag005,1.0,0.090089,0.509267,0.59935545
q__pcesv_pcesv__lag008,0.968652,0.108052,0.510158,0.59883031
q__gdpc1_real_gdp__lag008,0.968652,0.110864,0.507241,0.59872859
q__bogz1fa105019005q_nfcb_gfi__lag008,0.971787,0.109567,0.506158,0.59835357
q__bogz1fl503061123q_ccps_ts__lag002,1.0,0.119336,0.478872,0.59820791
d__mortgage30us_mortgage30us__lag005,0.689655,0.442226,0.424971,0.59806667
d__mortgage30us_mortgage30us__lag004,0.689655,0.44048,0.426533,0.59793988
d__mortgage30us_mortgage30us__lag006,0.689655,0.4415,0.425358,0.59783343
d__ldgust_tga_fed_alt__lag027,1.0,0.138979,0.458733,0.59771239
d__mortgage30us_mortgage30us__lag003,0.689655,0.439144,0.427118,0.59742222
d__ldgust_tga_fed_alt__lag025,1.0,0.135868,0.461173,0.59704152
q__iatashcbsnncb_nfcb_hc_inventories__lag007,0.987461,0.10206,0.50241,0.5968903
q__gdpc1_real_gdp__lag007,0.971787,0.109378,0.504271,0.5963362
q__gsave_gsave__lag008,0.968652,0.091851,0.52361,0.59616759
q__bogz1fl543461113q_li_bills__lag005,0.99373,0.136854,0.462989,0.59608225
d__mortgage30us_mortgage30us__lag027,0.689655,0.433913,0.430061,0.59584434
d__mortgage30us_mortgage30us__lag028,0.689655,0.436168,0.427795,0.59583676
m__ipmat_ipmat__lag004,1.0,0.077934,0.517902,0.59583563
m__currcir_currcir__lag006,1.0,0.086778,0.509004,0.59578227
d__mortgage30us_mortgage30us__lag025,0.689655,0.432838,0.430762,0.59558644
q__pnfi_priv_nonres_fi__lag007,0.971787,0.10552,0.507136,0.59537062
d__ldgust_tga_fed_alt__lag028,1.0,0.137499,0.457674,0.59517245
d__mortgage30us_mortgage30us__lag029,0.689655,0.434284,0.428335,0.59490906
q__ttaatashcbshnncb_nfcb_hc_assets__lag004,0.996865,0.090038,0.506719,0.5948861
d__mortgage30us_mortgage30us__lag024,0.689655,0.432698,0.429796,0.5948235
d__ldgust_tga_fed_alt__lag031,1.0,0.127068,0.467751,0.59481893
d__mortgage30us_mortgage30us__lag026,0.689655,0.432085,0.430103,0.59461286
d__mortgage30us_mortgage30us__lag002,0.689655,0.435628,0.426517,0.59458268
d__mortgage30us_mortgage30us__lag030,0.689655,0.433819,0.428097,0.59442467
m__busloans_busloans__lag002,0.99373,0.106396,0.491666,0.59431279
d__mortgage30us_mortgage30us__lag021,0.689655,0.433515,0.428238,0.59431255
d__mortgage30us_mortgage30us__lag001,0.689655,0.436764,0.424856,0.59422052
d__mortgage30us_mortgage30us__lag022,0.689655,0.431519,0.429036,0.59348623
q__rowcbaq027s_row_corpbonds_flow__lag003,0.987461,0.223804,0.37718,0.5934478
q__bogz1fa673061103q_abs_issuers_ts_tx__lag003,0.987461,0.255297,0.34565,0.59341136
d__mortgage30us_mortgage30us__lag023,0.689655,0.430575,0.429789,0.59335448
d__mortgage30us_mortgage30us__lag032,0.689655,0.432262,0.428091,0.59334732
q__bogz1lm263061105q_row_tsy_raw__lag005,0.99373,0.10196,0.495023,0.59324053
q__bogz1lm263061105q_row_tsy__lag005,0.99373,0.10196,0.495023,0.59324053
q__rowsllq027s_row_stloan_l__lag004,0.996865,0.117494,0.477611,0.59323969
m__nonrevsl_nonrevsl__lag001,1.0,0.074891,0.518212,0.59310247
d__mortgage30us_mortgage30us__lag033,0.689655,0.432935,0.426837,0.59294619
d__ldgust_tga_fed_alt__lag042,1.0,0.129305,0.463368,0.59267288
q__ophnfb_nflabor_productivity__lag005,0.978056,0.101109,0.504693,0.59250806
q__rowsllq027s_row_stloan_l__lag002,1.0,0.103696,0.488778,0.59247386
d__mortgage30us_mortgage30us__lag031,0.689655,0.431252,0.42772,0.59239426
q__bogz1fl753061103q_usb_tsy_for__lag001,1.0,0.187754,0.404518,0.59227202
q__bogz1fa403061105q_gses_ts_tx__lag003,0.987461,0.422412,0.176459,0.59136231
q__iatashcbsnncb_nfcb_hc_inventories__lag008,0.984326,0.095097,0.505177,0.59086542
d__mortgage30us_mortgage30us__lag034,0.689655,0.430376,0.426328,0.59082992
q__bogz1fl313161305q_gov_nonmarketable_ts__lag004,0.996865,0.085692,0.506686,0.59052097
q__bogz1fl704035005q_usb_loan_a__lag002,1.0,0.095511,0.494705,0.59021561
m__ipmat_ipmat__lag007,1.0,0.084695,0.505329,0.59002413
d__mortgage30us_mortgage30us__lag035,0.689655,0.429664,0.425834,0.58999882
q__mmmffaq027s_mmf_tfa__lag002,1.0,0.129117,0.460854,0.58997089
q__pcesv_pcesv__lag007,0.971787,0.10266,0.504274,0.58981054
d__ldgust_tga_fed_alt__lag041,1.0,0.127105,0.462691,0.58979577
d__mortgage30us_mortgage30us__lag036,0.689655,0.43016,0.425036,0.5897903
d__ldgust_tga_fed_alt__lag038,1.0,0.124582,0.464924,0.58950645
q__gsave_gsave__lag007,0.971787,0.079381,0.527224,0.58949027
q__ttaatashcbshnncb_nfcb_hc_assets__lag003,1.0,0.083447,0.506002,0.58944968
m__currcir_currcir__lag007,1.0,0.081246,0.508107,0.58935262
m__usalolitoaastsam_oecd_leading_indicator_us__lag007,0.887147,0.313806,0.350403,0.58925123
q__bogz1fl264135005q_row_loans_l__lag008,0.984326,0.100512,0.497925,0.58905733
q__bogz1fl543461113q_li_bills__lag007,0.987461,0.1499,0.446467,0.5888891
d__mortgage30us_mortgage30us__lag037,0.689655,0.428903,0.424951,0.58886449
q__rowsllq027s_row_stloan_l__lag006,0.990596,0.108688,0.48575,0.5888474
d__ldgust_tga_fed_alt__lag032,1.0,0.119778,0.468877,0.58865452
d__ldgust_tga_fed_alt__lag040,1.0,0.124704,0.463944,0.58864725
q__bogz1fl264135005q_row_loans_l__lag001,1.0,0.076238,0.512137,0.58837542
m__ipmat_ipmat__lag001,1.0,0.072041,0.516282,0.58832299
m__fedfunds_fed_funds__lag006,0.896552,0.319426,0.336374,0.58795835
d__ldgust_tga_fed_alt__lag035,1.0,0.116819,0.471054,0.58787276
q__bogz1fl593061105q_pension_ts__lag005,0.99373,0.117586,0.473782,0.58765984
q__rowsllq027s_row_stloan_l__lag007,0.987461,0.11044,0.484457,0.58743735
q__bogz1fl313161110q_totalbills_z1__lag004,0.996865,0.121473,0.467445,0.58707148
m__dspic96_real_dpi__lag007,0.836991,0.161817,0.539482,0.58698042
q__bogz1fl704135005q_usb_loan_l__lag008,0.984326,0.20153,0.394557,0.58674402
q__bogz1lm653061105q_mf_tsy_raw__lag002,1.0,0.091035,0.495611,0.58664597
q__bogz1lm653061105q_mutual_funds_ts__lag002,1.0,0.091035,0.495611,0.58664597
q__bogz1fl263061130q_row_gov_tsy__lag008,0.984326,0.112106,0.4838,0.58656578
q__bogz1fl593061105q_pension_ts__lag006,0.990596,0.11937,0.472629,0.58643166
m__mvmtd027mnfrbdal_mv_mkt_debt__lag011,1.0,0.100359,0.486064,0.58642255
d__ldgust_tga_fed_alt__lag043,1.0,0.122792,0.463612,0.58640406
d__ldgust_tga_fed_alt__lag039,1.0,0.123826,0.462576,0.58640242
q__bogz1fl543061175q_life_insurance_ts__lag006,0.990596,0.116223,0.475691,0.58634776
m__currcir_currcir__lag008,1.0,0.078525,0.507775,0.58629984
q__netfi_netfi__lag001,0.990596,0.121597,0.470006,0.58603932
q__bogz1fa105019005q_nfcb_gfi__lag007,0.974922,0.096455,0.504578,0.58596041
q__hnotsbq027s_hhnp_tsy_tx__lag008,0.971787,0.341498,0.261168,0.58566339
q__bogz1fl262051003q_row_rrp__lag002,1.0,0.098128,0.487313,0.58544151
d__ldgust_tga_fed_alt__lag034,1.0,0.115439,0.469747,0.5851862
q__mmmffaq027s_mmf_tfa__lag004,0.996865,0.134436,0.452382,0.58497888
q__bogz1fl383061105q_dom_nonfin_sector_tsy__lag007,0.987461,0.134869,0.457494,0.58493479
q__bogz1fl693061105q_nonmmf_ts__lag001,1.0,0.093617,0.491307,0.58492319
q__bogz1fl693061105q_nonmmmf_ts__lag001,1.0,0.093617,0.491307,0.58492319
q__gce_gce__lag004,0.981191,0.111671,0.484457,0.58491569
d__ldgust_tga_fed_alt__lag036,1.0,0.116062,0.468745,0.5848063
q__bogz1fl264135005a_row_loans_l__lag008,0.99373,0.089117,0.499296,0.58472344
q__gce_gce__lag005,0.978056,0.111831,0.485955,0.584668
