feature_id,coverage_share,abs_corr_treatment,abs_corr_outcome_max,screen_score
m__dspi_dspi__lag007,0.836991,0.091847,0.873142,0.80768663
q__bogz1fl503061123q_ccps_ts__lag006,0.990596,0.076698,0.738582,0.80761325
q__fpi_fpi__lag001,0.990596,0.027021,0.788254,0.80760708
q__gpdi_gpdi__lag003,0.984326,0.047977,0.772446,0.80756377
q__bogz1lm223061143q_state_local_db_retirement_ts__lag003,1.0,0.069816,0.737479,0.80729501
q__fpi_invest_priv_fixed__lag001,0.990596,0.027109,0.787684,0.80713078
q__tfaabsnncb_nfcb_tfa__lag008,0.984326,0.039597,0.779462,0.80622045
q__fpi_fpi__lag002,0.987461,0.03426,0.781271,0.80530555
q__bogz1fl383061105q_dom_nonfin_sector_tsy__lag001,1.0,0.048822,0.756127,0.80494928
q__fpi_invest_priv_fixed__lag002,0.987461,0.03426,0.780877,0.80491569
q__bogz1fl264035005q_row_loans_a__lag003,1.0,0.07748,0.726623,0.80410357
m__ipbuseq_ipbuseq__lag007,0.987461,0.191314,0.622835,0.80394059
q__bogz1fa573061133q_private_dc_pension_ts_tx__lag002,0.990596,0.284192,0.52636,0.80292922
q__gpdi_gpdi__lag004,0.981191,0.049543,0.768706,0.80285798
q__bogz1fa713061103q_cb_tsy_tx__lag004,0.984326,0.45367,0.361661,0.80255118
m__permit_permit__lag005,0.827586,0.163176,0.805985,0.8020644
m__m2sl_m2__lag009,0.836991,0.070659,0.887492,0.80196363
q__bogz1lm563061103q_etfs_ts__lag003,1.0,0.049866,0.751775,0.80164114
q__bogz1lm213061103q_state_local_gov_ts__lag002,1.0,0.025519,0.775958,0.80147748
m__bogmbase_mb__lag010,0.833856,0.036108,0.924988,0.80141555
m__ipmat_ipmat__lag011,1.0,0.044904,0.756045,0.80094846
q__bogz1lm563061103q_etfs_ts__lag004,0.996865,0.05115,0.752302,0.80093368
q__fgrecpt_fgrecpt__lag007,0.971787,0.000689,0.822806,0.80026109
q__mmmffaq027s_mmf_tfa__lag007,0.987461,0.040732,0.769511,0.80008286
q__bogz1lm563061103q_etfs_ts__lag005,0.99373,0.049725,0.754283,0.79896747
q__bogz1fl712051000q_fed_rrp__lag005,0.99373,0.566164,0.237728,0.79885193
m__permit_permit__lag008,0.824451,0.204954,0.763961,0.79882346
q__bogz1fl763061100q_usb_tsy_oth__lag003,1.0,0.002599,0.79621,0.79880848
q__bogz1lm563061103q_etfs_ts__lag002,1.0,0.046215,0.752018,0.79823344
q__fpi_fpi__lag007,0.971787,0.047495,0.773647,0.79797505
q__fpi_invest_priv_fixed__lag007,0.971787,0.047495,0.773647,0.79797505
q__bogz1fl763061100q_usb_tsy_oth__lag007,0.987461,0.064908,0.742711,0.79749207
m__dspi_dspi__lag008,0.836991,0.084512,0.867796,0.79707224
q__bogz1fl704135005q_usb_loan_l__lag001,1.0,0.264636,0.532298,0.79693418
q__bogz1fl663061165q_brokers_dealers_long_ts__lag008,0.984326,0.000415,0.807916,0.79566096
q__bogz1lm213061103q_state_local_gov_ts__lag001,1.0,0.007606,0.787431,0.79503632
q__ib0000043q086sbea_imp_ind_pi__lag003,0.730408,0.328732,0.758437,0.79407635
m__dspi_dspi__lag011,0.833856,0.084384,0.867785,0.79397168
q__fpi_fpi__lag003,0.984326,0.02894,0.776678,0.79299091
q__psave_psave__lag005,0.978056,0.196784,0.613806,0.79280231
q__fpi_invest_priv_fixed__lag003,0.984326,0.02894,0.776476,0.79279222
q__bogz1lm343061165q_fed_gov_db_retirement_ts__lag006,0.990596,0.065912,0.734209,0.79259639
q__bogz1lm343061165q_fed_ret_tsy_db__lag006,0.990596,0.065912,0.734209,0.79259639
q__w328rc1q027sbea_nfcb_pat__lag008,0.968652,0.006591,0.811407,0.79235477
m__srvprd_srvprd__lag010,1.0,0.004349,0.787533,0.79188218
q__gpdi_gpdi__lag007,0.971787,0.044692,0.76989,0.79160045
m__dspi_dspi__lag010,0.833856,0.079229,0.870057,0.79156776
m__dspi_dspi__lag002,0.84326,0.071104,0.867238,0.79126681
m__dspi_dspi__lag005,0.840125,0.074125,0.867388,0.79098917
q__bogz1fl704141005q_usb_stloan_l__lag001,1.0,0.260891,0.52957,0.79046052
q__bogz1lm473061105q_credit_unions_ts__lag006,0.990596,0.017317,0.779948,0.78976684
q__bogz1lm473061105q_credit_unions_ts_tx__lag006,0.990596,0.017317,0.779948,0.78976684
q__bogz1lm213061103q_state_local_gov_ts__lag008,0.984326,0.051502,0.749571,0.78851687
q__bogz1lm563061103q_etfs_ts__lag001,1.0,0.035499,0.752836,0.78833497
q__rhvrusq156n_owner_vacancy__lag001,0.877743,0.062759,0.835166,0.78814756
m__permit_permit__lag011,0.821317,0.220944,0.738462,0.78797586
q__bogz1fl633061105q_mmf_tsy_raw__lag005,0.99373,0.034767,0.758061,0.78785733
q__bogz1fl633061105q_money_market_funds_ts__lag005,0.99373,0.034767,0.758061,0.78785733
m__w875rx1_real_dpi_xtx__lag001,0.84326,0.073414,0.86022,0.78729624
m__srvprd_srvprd__lag012,1.0,0.021516,0.765778,0.78729397
m__m2sl_m2__lag010,0.833856,0.059382,0.884238,0.78684259
q__w006rc1q027sbea_gov_tax_receipts__lag007,0.971787,0.03406,0.775592,0.78680847
q__fbtsatq027s_dom_fin_sector_tsy_tx__lag003,0.987461,0.466492,0.329828,0.78633487
m__srvprd_srvprd__lag011,1.0,0.009848,0.776365,0.78621355
m__totresns_res__lag010,0.833856,0.023088,0.919555,0.78602769
q__bogz1fa713061103q_cb_tsy_tx__lag003,0.987461,0.509629,0.285588,0.78524534
q__fgdef_fgdef__lag005,0.978056,0.159883,0.642898,0.7851656
q__bogz1lm563061103q_etfs_ts__lag006,0.990596,0.039405,0.752217,0.78417669
q__bogz1fl753061103q_usb_tsy_for__lag007,0.987461,0.219275,0.57477,0.78408839
q__bogz1lm473061105q_credit_unions_ts__lag007,0.987461,0.025981,0.767257,0.78329082
q__bogz1lm473061105q_credit_unions_ts_tx__lag007,0.987461,0.025981,0.767257,0.78329082
m__ipbuseq_ipbuseq__lag008,0.987461,0.228867,0.564092,0.78301584
q__fpi_fpi__lag006,0.974922,0.030656,0.772366,0.78288357
q__fpi_invest_priv_fixed__lag006,0.974922,0.030656,0.772366,0.78288357
q__rowstaq027s_row_stloan_a__lag008,0.984326,0.097749,0.696832,0.78212717
m__w875rx1_real_dpi_xtx__lag002,0.84326,0.068516,0.858918,0.78206846
m__bogmbase_mb__lag011,0.833856,0.019072,0.918247,0.78158816
q__bogz1lm153061105q_hhnp_tsy__lag001,1.0,0.074312,0.706867,0.78117905
q__a464rc1q027sbea_nfcb_pbt__lag001,0.990596,0.000814,0.786791,0.78019803
q__bogz1fl503061123q_ccps_ts__lag007,0.987461,0.057447,0.731179,0.77873713
q__fpi_fpi__lag004,0.981191,0.020536,0.77272,0.77833518
q__fpi_invest_priv_fixed__lag004,0.981191,0.020536,0.77272,0.77833518
q__rowstaq027s_row_stloan_a__lag007,0.987461,0.093367,0.694293,0.7777838
m__m2sl_m2__lag011,0.833856,0.050362,0.881522,0.77705665
q__bogz1fl763061100q_usb_tsy_oth__lag008,0.984326,0.058388,0.730883,0.77690024
m__w875rx1_real_dpi_xtx__lag003,0.84326,0.064055,0.856948,0.77664492
m__pcend_pcend__lag001,0.84326,0.050072,0.87075,0.77649232
q__bogz1fl633061105q_mmf_tsy_raw__lag008,0.984326,0.055636,0.732284,0.7755702
q__bogz1fl633061105q_money_market_funds_ts__lag008,0.984326,0.055636,0.732284,0.7755702
q__bogz1lm563061103q_etfs_ts__lag007,0.987461,0.032696,0.752422,0.77527394
m__indpro_indpro__lag009,1.0,0.309566,0.46491,0.77447608
q__tnwhcbsnncb_nfcb_hc_nw__lag001,1.0,0.029943,0.74369,0.77363353
q__bogz1fa313161105q_tsy_net_tx__lag003,0.987461,0.337544,0.445275,0.77300339
m__ipbuseq_ipbuseq__lag010,0.984326,0.140022,0.643594,0.77133324
m__m2sl_m2__lag012,0.833856,0.045032,0.879617,0.77102401
q__b093rc1q027sbea_gov_int_row__lag001,0.990596,0.05763,0.720477,0.7707894
q__bogz1lm103061103q_nfcb_tsy__lag002,1.0,0.118266,0.652383,0.77064886
m__houst_houst__lag007,0.836991,0.195525,0.725122,0.77057359
m__psavert_psavert__lag012,0.833856,0.471926,0.452168,0.77056083
q__a091rc1q027sbea_gov_interest_payments__lag007,0.971787,0.093966,0.698621,0.77022592
q__a091rc1q027sbea_fedgov_int__lag007,0.971787,0.093966,0.698621,0.77022592
q__gpdi_gpdi__lag005,0.978056,0.019814,0.767662,0.77019601
q__mmmffaq027s_mmf_tfa__lag008,0.984326,0.016606,0.76552,0.76986669
m__w875rx1_real_dpi_xtx__lag011,0.833856,0.071507,0.851596,0.76973536
m__psavert_psavert__lag010,0.833856,0.477169,0.445851,0.76966545
m__w875rx1_real_dpi_xtx__lag010,0.833856,0.070146,0.852539,0.76938655
q__bogz1fl264035005q_row_loans_a__lag002,1.0,0.050697,0.718339,0.76903634
m__totresns_res__lag012,0.833856,0.018118,0.903912,0.76883972
m__w875rx1_real_dpi_xtx__lag004,0.840125,0.05895,0.856029,0.76869792
q__bogz1fl702050005q_usb_ffrrp__lag005,0.99373,0.253289,0.519963,0.76840364
m__pcepilfe_pcepilfe__lag012,0.833856,0.051841,0.868988,0.76783835
q__bogz1lm733061103q_holding_companies_ts__lag001,1.0,0.02502,0.742524,0.76754383
q__bogz1fl763123005q_tga_usb__lag008,0.984326,0.089588,0.690018,0.76738642
m__ipbuseq_ipbuseq__lag004,0.990596,0.23395,0.540381,0.7670496
m__ipbuseq_ipbuseq__lag009,0.987461,0.254194,0.52203,0.76649034
m__pcepilfe_pcepilfe__lag011,0.833856,0.050368,0.868579,0.7662692
m__w875rx1_real_dpi_xtx__lag005,0.840125,0.057763,0.853989,0.7659865
q__bogz1fl633061105q_mmf_tsy_raw__lag006,0.990596,0.028046,0.745202,0.76597572
q__bogz1fl633061105q_money_market_funds_ts__lag006,0.990596,0.028046,0.745202,0.76597572
m__uspriv_uspriv__lag010,1.0,0.053852,0.712105,0.76595738
m__pcepi_pcepi__lag012,0.833856,0.046052,0.872391,0.76584926
m__pcepi_pce_price_index__lag012,0.833856,0.046052,0.872391,0.76584926
q__tnwmvbsnncb_nfcb_nw__lag008,0.984326,0.042251,0.735636,0.76569483
q__bogz1fl343061123q_fed_gov_dcg_retirement_ts__lag008,0.984326,0.054448,0.722801,0.76506582
q__rrvrusq156n_rental_vacancy__lag002,0.874608,0.044834,0.829502,0.76470143
q__bogz1fl313161110q_totalbills_z1__lag005,0.99373,0.027359,0.742156,0.76469023
m__pcend_pcend__lag004,0.840125,0.042962,0.867189,0.76464116
m__bogmbase_mb__lag012,0.833856,0.003756,0.913141,0.76455978
m__pcepilfe_pcepilfe__lag001,0.84326,0.037354,0.869067,0.76434861
m__pcepi_pcepi__lag011,0.833856,0.044539,0.872025,0.76428184
m__pcepi_pce_price_index__lag011,0.833856,0.044539,0.872025,0.76428184
m__w875rx1_real_dpi_xtx__lag007,0.836991,0.05973,0.852757,0.76374295
q__bogz1fl712151003q_fed_repo__lag005,0.99373,0.174158,0.594125,0.76346653
m__pcepilfe_pcepilfe__lag002,0.84326,0.036828,0.868519,0.76344245
m__pcepi_pcepi__lag001,0.84326,0.033388,0.871793,0.76330308
m__pcepi_pce_price_index__lag001,0.84326,0.033388,0.871793,0.76330308
m__pcepilfe_pcepilfe__lag010,0.833856,0.047416,0.867918,0.76325623
q__bogz1lm543061115q_li_bills__lag003,1.0,0.212377,0.550819,0.76319654
m__iputil_iputil__lag001,1.0,0.113957,0.649145,0.76310161
m__pcepilfe_pcepilfe__lag003,0.84326,0.036931,0.867671,0.76281465
m__pcepilfe_pcepilfe__lag009,0.836991,0.043951,0.866983,0.76244298
q__ib0000043q086sbea_imp_ind_pi__lag004,0.727273,0.313253,0.735092,0.7624327
m__pcepi_pcepi__lag002,0.84326,0.032121,0.871488,0.7619771
m__pcepi_pce_price_index__lag002,0.84326,0.032121,0.871488,0.7619771
q__fpi_fpi__lag005,0.978056,0.007064,0.771981,0.76195009
q__fpi_invest_priv_fixed__lag005,0.978056,0.007064,0.771981,0.76195009
q__b093rc1q027sbea_gov_int_row__lag004,0.981191,0.038597,0.737926,0.7619176
m__pcepi_pcepi__lag003,0.84326,0.032909,0.870595,0.76188896
m__pcepi_pce_price_index__lag003,0.84326,0.032909,0.870595,0.76188896
m__indpro_indpro__lag008,1.0,0.294885,0.466869,0.76175355
m__permit_permit__lag007,0.824451,0.188573,0.735258,0.76165357
q__rhvrusq156n_owner_vacancy__lag002,0.874608,0.048402,0.821967,0.76123148
q__rrvrusq156n_rental_vacancy__lag001,0.877743,0.028391,0.838657,0.76104507
m__totresns_res__lag011,0.833856,0.002169,0.910491,0.76102706
m__pcepilfe_pcepilfe__lag008,0.836991,0.042175,0.866925,0.76090814
m__pcend_pcend__lag003,0.84326,0.038576,0.863542,0.76071958
m__w875rx1_real_dpi_xtx__lag006,0.840125,0.054096,0.85134,0.76068031
m__pcepilfe_pcepilfe__lag006,0.840125,0.038871,0.866556,0.76067165
m__pcepi_pcepi__lag010,0.833856,0.041122,0.871094,0.76065666
m__pcepi_pce_price_index__lag010,0.833856,0.041122,0.871094,0.76065666
m__w875rx1_real_dpi_xtx__lag012,0.833856,0.063513,0.848378,0.76038545
m__pcepilfe_pcepilfe__lag005,0.840125,0.037877,0.866998,0.76020821
m__pcepilfe_pcepilfe__lag004,0.840125,0.037434,0.867255,0.76005185
m__pcepi_pcepi__lag009,0.836991,0.037889,0.870062,0.75994623
m__pcepi_pce_price_index__lag009,0.836991,0.037889,0.870062,0.75994623
q__bogz1lm473061105q_credit_unions_ts__lag008,0.984326,0.017899,0.754069,0.75986908
q__bogz1lm473061105q_credit_unions_ts_tx__lag008,0.984326,0.017899,0.754069,0.75986908
m__pcepilfe_pcepilfe__lag007,0.836991,0.040919,0.86678,0.75973519
m__pcend_pcend__lag002,0.84326,0.034345,0.866056,0.75927279
q__bogz1fl633061105q_mmf_tsy_raw__lag007,0.987461,0.033705,0.735173,0.75923657
q__bogz1fl633061105q_money_market_funds_ts__lag007,0.987461,0.033705,0.735173,0.75923657
m__pcepi_pcepi__lag004,0.840125,0.033036,0.870316,0.75892858
m__pcepi_pce_price_index__lag004,0.840125,0.033036,0.870316,0.75892858
m__permit_permit__lag009,0.824451,0.227787,0.69267,0.75887217
m__uspriv_uspriv__lag011,1.0,0.061338,0.697507,0.75884578
d__dgs10_dgs10__lag089,0.805643,0.421979,0.519834,0.75876493
m__w875rx1_real_dpi_xtx__lag008,0.836991,0.055746,0.850573,0.75858026
q__rowstaq027s_row_stloan_a__lag006,0.990596,0.078971,0.686631,0.75840174
d__dgs10_dgs10__lag057,0.805643,0.410236,0.531076,0.75836066
m__pcepi_pcepi__lag006,0.840125,0.032835,0.869526,0.75809674
m__pcepi_pce_price_index__lag006,0.840125,0.032835,0.869526,0.75809674
q__tnwmvbsnncb_nfcb_nw__lag003,1.0,0.020808,0.737199,0.75800695
m__pcepi_pcepi__lag005,0.840125,0.032118,0.870104,0.75797977
m__pcepi_pce_price_index__lag005,0.840125,0.032118,0.870104,0.75797977
m__pcepi_pcepi__lag008,0.836991,0.035353,0.870086,0.75784364
m__pcepi_pce_price_index__lag008,0.836991,0.035353,0.870086,0.75784364
q__bogz1lm653061113q_mf_bills_raw__lag006,0.990596,0.149376,0.615561,0.75774337
q__bogz1lm653061113q_mutf_bills__lag006,0.990596,0.149376,0.615561,0.75774337
m__pcepi_pcepi__lag007,0.836991,0.034629,0.869878,0.7570637
m__pcepi_pce_price_index__lag007,0.836991,0.034629,0.869878,0.7570637
q__gpdi_gpdi__lag006,0.974922,0.009541,0.766802,0.75687327
q__tnwhcbsnncb_nfcb_hc_nw__lag002,1.0,0.019605,0.736915,0.75652
m__uspriv_uspriv__lag012,1.0,0.073813,0.68199,0.75580252
q__tnwmvbsnncb_nfcb_nw__lag007,0.987461,0.031836,0.733542,0.7557806
q__bogz1lm543061115q_li_bills__lag001,1.0,0.206452,0.549209,0.75566103
q__tnwmvbsnncb_nfcb_nw__lag001,1.0,0.002838,0.752522,0.75536065
q__rowstaq027s_row_stloan_a__lag005,0.99373,0.080625,0.678902,0.75476553
m__payems_nonfarm_payrolls__lag010,1.0,0.045649,0.709045,0.7546938
q__bogz1lm563061103q_etfs_ts__lag008,0.984326,0.017548,0.749156,0.75468683
m__houst_houst__lag004,0.840125,0.148718,0.749579,0.75468193
q__bogz1lm103061103q_nfcb_tsy__lag005,0.99373,0.093029,0.666262,0.75453062
m__indpro_indpro__lag004,1.0,0.239963,0.513605,0.75356717
q__tnwmvbsnncb_nfcb_nw__lag002,1.0,0.009337,0.743681,0.75301791
d__dgs10_dgs10__lag058,0.805643,0.404338,0.529558,0.75238597
q__bogz1lm733061103q_holding_companies_ts__lag002,1.0,0.019734,0.732547,0.75228107
m__indpro_indpro__lag007,1.0,0.242496,0.509714,0.75220933
q__b093rc1q027sbea_gov_int_row__lag002,0.987461,0.03987,0.721638,0.751959
q__bogz1lm733061103q_holding_companies_ts__lag003,1.0,0.03042,0.721375,0.75179486
d__dgs20_dgs20__lag089,0.805643,0.36372,0.569419,0.75177667
d__dgs10_dgs10__lag088,0.805643,0.41333,0.519602,0.75160927
q__bogz1lm543061115q_li_bills__lag002,1.0,0.200805,0.550741,0.75154571
q__bogz1fl343061123q_fed_gov_dcg_retirement_ts__lag006,0.990596,0.002972,0.755528,0.75136728
m__indpro_indpro__lag002,1.0,0.264497,0.486456,0.75095329
d__dgs10_dgs10__lag090,0.802508,0.426163,0.509396,0.75079336
d__dgs10_dgs10__lag087,0.805643,0.415351,0.515216,0.74970471
q__bogz1fl763123005q_tga_usb__lag004,0.996865,0.086994,0.664786,0.74942338
q__bogz1fl503061123q_ccps_ts__lag008,0.984326,0.039914,0.720754,0.74874517
m__w875rx1_real_dpi_xtx__lag009,0.836991,0.047108,0.847169,0.74850103
m__houst_houst__lag005,0.840125,0.201129,0.689263,0.74804141
m__indpro_indpro__lag001,1.0,0.226215,0.521163,0.74737824
d__dgs10_dgs10__lag066,0.805643,0.404297,0.523303,0.74731458
q__tnwmvbsnncb_nfcb_nw__lag004,0.996865,0.016175,0.733297,0.74712247
m__payems_nonfarm_payrolls__lag011,1.0,0.051769,0.695084,0.7468526
m__permit_permit__lag010,0.821317,0.225831,0.683193,0.74659607
q__a091rc1q027sbea_gov_interest_payments__lag001,0.990596,0.077431,0.676079,0.7464244
q__a091rc1q027sbea_fedgov_int__lag001,0.990596,0.077431,0.676079,0.7464244
d__dgs10_dgs10__lag056,0.805643,0.407736,0.518711,0.74638495
q__tnwhcbsnncb_nfcb_hc_nw__lag007,0.987461,0.01784,0.737439,0.74580817
m__payems_nonfarm_payrolls__lag012,1.0,0.06515,0.680625,0.74577482
d__dgs20_dgs20__lag088,0.805643,0.355655,0.56967,0.74548067
q__bogz1fl763123005q_tga_usb__lag005,0.99373,0.071916,0.677979,0.74519344
q__w006rc1q027sbea_gov_tax_receipts__lag008,0.968652,0.000293,0.768992,0.74517001
q__bogz1fl313161110q_totalbills_z1__lag008,0.984326,0.031167,0.725711,0.74501407
d__dgs20_dgs20__lag057,0.805643,0.34533,0.579291,0.74491395
d__dgs20_dgs20__lag090,0.802508,0.367026,0.56095,0.74470786
d__dgs10_dgs10__lag086,0.805643,0.412254,0.511896,0.7445349
d__dgs10_dgs10__lag060,0.805643,0.399598,0.524512,0.7445027
m__indpro_indpro__lag003,1.0,0.258463,0.485982,0.74444537
d__dgs10_dgs10__lag078,0.805643,0.404503,0.519458,0.7443822
d__dgs10_dgs10__lag085,0.805643,0.412107,0.511747,0.74429638
q__tnwhcbsnncb_nfcb_hc_nw__lag008,0.984326,0.014614,0.741522,0.74428398
d__dgs20_dgs20__lag087,0.805643,0.357404,0.566395,0.74425243
d__dgs10_dgs10__lag054,0.805643,0.404297,0.519347,0.74412675
q__tnwmvbsnncb_nfcb_nw__lag006,0.990596,0.020228,0.730873,0.74403723
d__dgs10_dgs10__lag059,0.805643,0.395468,0.528022,0.74400297
m__pcend_pcend__lag007,0.836991,0.025736,0.863043,0.74389982
d__dgs10_dgs10__lag055,0.805643,0.402848,0.520213,0.74365761
q__bogz1fl892050005q_all_ffrepo__lag007,0.987461,0.066758,0.686188,0.74350387
m__indpro_indpro__lag005,1.0,0.268617,0.474872,0.74348884
d__dgs10_dgs10__lag065,0.805643,0.405882,0.516886,0.74342127
d__dgs10_dgs10__lag084,0.805643,0.412988,0.508827,0.74265336
d__dgs10_dgs10__lag080,0.805643,0.407272,0.514318,0.74247238
d__dgs10_dgs10__lag064,0.805643,0.399389,0.522174,0.74245052
d__dgs10_dgs10__lag082,0.805643,0.410659,0.510668,0.74226022
d__dgs10_dgs10__lag077,0.805643,0.406352,0.514759,0.7420859
q__bogz1fl264035005q_row_loans_a__lag001,1.0,0.028367,0.713311,0.74167831
m__pce_pce__lag001,0.84326,0.028449,0.850415,0.74111071
m__iputil_iputil__lag012,1.0,0.070622,0.670351,0.74097334
d__dgs10_dgs10__lag063,0.805643,0.396162,0.523482,0.74090484
m__pcend_pcend__lag005,0.840125,0.020475,0.861137,0.74066486
m__pcend_pcend__lag006,0.840125,0.022912,0.858675,0.74064366
d__dgs10_dgs10__lag079,0.805643,0.403045,0.516054,0.74046575
d__dgs10_dgs10__lag061,0.805643,0.398912,0.519922,0.74025132
d__dgs20_dgs20__lag058,0.805643,0.340964,0.57778,0.74017871
d__dgs10_dgs10__lag075,0.805643,0.406188,0.512436,0.74008303
d__dgs10_dgs10__lag081,0.805643,0.410414,0.508158,0.74004082
d__dgs10_dgs10__lag062,0.805643,0.398724,0.519788,0.73999236
d__dgs10_dgs10__lag067,0.805643,0.402968,0.515036,0.7395827
d__dgs10_dgs10__lag076,0.805643,0.404237,0.513731,0.73955426
d__dgs10_dgs10__lag083,0.805643,0.41207,0.505551,0.73927461
m__permit_permit__lag006,0.827586,0.155469,0.73708,0.73866145
q__tnwhcbsnncb_nfcb_hc_nw__lag006,0.990596,0.01445,0.73116,0.73859785
m__pcend_pcend__lag010,0.833856,0.025449,0.860164,0.73847347
d__dgs20_dgs20__lag066,0.805643,0.34278,0.573464,0.73816526
d__dgs20_dgs20__lag086,0.805643,0.351182,0.56503,0.73813966
d__dgs10_dgs10__lag072,0.805643,0.408739,0.506601,0.7374374
d__dgs10_dgs10__lag071,0.805643,0.409863,0.505091,0.73712544
d__dgs10_dgs10__lag034,0.805643,0.41934,0.4955,0.73703426
d__dgs10_dgs10__lag070,0.805643,0.408641,0.505672,0.73660903
d__dgs10_dgs10__lag033,0.805643,0.419482,0.494506,0.73634716
q__tnwhcbsnncb_nfcb_hc_nw__lag003,1.0,0.00394,0.732144,0.73608471
d__dgs20_dgs20__lag085,0.805643,0.35026,0.563358,0.73604966
d__dgs20_dgs20__lag082,0.805643,0.350108,0.563501,0.7360431
d__dgs20_dgs20__lag080,0.805643,0.346663,0.566757,0.73588972
d__dgs20_dgs20__lag078,0.805643,0.342789,0.570549,0.73582393
d__dgs10_dgs10__lag069,0.805643,0.408492,0.504287,0.73537339
d__dgs20_dgs20__lag084,0.805643,0.351672,0.560714,0.73505761
d__dgs10_dgs10__lag073,0.805643,0.410163,0.502163,0.73500865
d__dgs10_dgs10__lag068,0.805643,0.405688,0.506295,0.734732
m__permit_permit__lag002,0.830721,0.138027,0.746422,0.73473041
d__dgs10_dgs10__lag074,0.805643,0.406464,0.505497,0.73471408
d__dgs20_dgs20__lag060,0.805643,0.33822,0.573384,0.73442736
d__dgs20_dgs20__lag079,0.805643,0.342472,0.568668,0.73405318
d__dgs20_dgs20__lag081,0.805643,0.348856,0.562262,0.73403524
q__bogz1fl892050005q_all_ffrepo__lag006,0.990596,0.05747,0.683519,0.73402084
d__dgs10_dgs10__lag035,0.805643,0.414951,0.495979,0.73388407
d__dgs20_dgs20__lag083,0.805643,0.350966,0.559887,0.73382222
q__bogz1fl892050005q_all_ffrepo__lag005,0.99373,0.05812,0.680081,0.73357291
d__dgs20_dgs20__lag056,0.805643,0.342825,0.567593,0.73347156
m__permit_permit__lag004,0.827586,0.140395,0.745664,0.7332908
d__dgs20_dgs20__lag077,0.805643,0.344213,0.565805,0.73314936
d__dgs20_dgs20__lag065,0.805643,0.341995,0.567985,0.73311891
d__dgs10_dgs10__lag037,0.805643,0.422796,0.487174,0.73311023
d__dgs20_dgs20__lag054,0.805643,0.338737,0.570554,0.73256336
q__bogz1fl313161110q_totalbills_z1__lag006,0.990596,0.009834,0.729031,0.73191654
d__dgs10_dgs10__lag046,0.805643,0.406651,0.501753,0.73184862
q__tnwhcbsnncb_nfcb_hc_nw__lag004,0.996865,0.002846,0.731207,0.73175143
d__dgs10_dgs10__lag032,0.805643,0.414244,0.494003,0.7317226
d__dgs20_dgs20__lag064,0.805643,0.335987,0.572016,0.73152578
d__dgs20_dgs20__lag059,0.805643,0.331357,0.576107,0.73109101
d__dgs10_dgs10__lag019,0.805643,0.408784,0.49845,0.73090648
d__dgs20_dgs20__lag055,0.805643,0.337605,0.569576,0.73086343
m__pce_pce__lag002,0.84326,0.018862,0.847778,0.73080303
d__dgs10_dgs10__lag042,0.805643,0.421153,0.485928,0.73078267
d__dgs20_dgs20__lag076,0.805643,0.342011,0.565004,0.73073018
q__a091rc1q027sbea_gov_interest_payments__lag006,0.974922,0.062679,0.686646,0.73053318
q__a091rc1q027sbea_fedgov_int__lag006,0.974922,0.062679,0.686646,0.73053318
d__dgs20_dgs20__lag061,0.805643,0.337141,0.569521,0.73044544
d__dgs20_dgs20__lag067,0.805643,0.339721,0.566662,0.73022136
d__dgs20_dgs20__lag033,0.805643,0.356838,0.549512,0.73019379
d__dgs20_dgs20__lag062,0.805643,0.336758,0.569558,0.73016619
d__dgs20_dgs20__lag063,0.805643,0.333469,0.572599,0.72996694
d__dgs20_dgs20__lag075,0.805643,0.342087,0.563957,0.72994701
d__dgs10_dgs10__lag039,0.805643,0.419539,0.486459,0.72991098
d__dgs10_dgs10__lag041,0.805643,0.417491,0.488327,0.72976566
d__dgs10_dgs10__lag036,0.805643,0.420322,0.485128,0.72946863
q__tnwmvbsnncb_nfcb_nw__lag005,0.99373,0.004956,0.729028,0.72938285
d__dgs20_dgs20__lag034,0.805643,0.355693,0.549518,0.72927671
d__dgs10_dgs10__lag031,0.805643,0.409539,0.495582,0.7292041
d__dgs10_dgs10__lag040,0.805643,0.419384,0.485675,0.72915454
q__bogz1fl743061103q_usb_tsy_dom__lag004,0.996865,0.067863,0.663126,0.72869762
d__dgs10_dgs10__lag053,0.805643,0.392335,0.512091,0.72864405
m__pce_pce__lag004,0.840125,0.020422,0.846752,0.72853465
d__dgs10_dgs10__lag051,0.805643,0.39266,0.511598,0.72850817
m__indpro_indpro__lag006,1.0,0.252847,0.475601,0.7284482
q__bogz1fl892050005q_all_ffrepo__lag008,0.984326,0.056289,0.68366,0.72835125
d__dgs10_dgs10__lag045,0.805643,0.409384,0.494502,0.72820917
d__dgs10_dgs10__lag038,0.805643,0.416563,0.487031,0.72797426
d__dgs10_dgs10__lag048,0.805643,0.406302,0.497254,0.72794379
d__dgs10_dgs10__lag047,0.805643,0.401276,0.502245,0.72791463
d__dgs20_dgs20__lag070,0.805643,0.345304,0.5582,0.7279006
m__permit_permit__lag012,0.821317,0.243064,0.642951,0.72769863
q__bogz1fa573061133q_private_dc_pension_ts_tx__lag003,0.987461,0.200305,0.536599,0.72766326
q__tnwhcbsnncb_nfcb_hc_nw__lag005,0.99373,0.005156,0.72705,0.72761585
d__dgs10_dgs10__lag044,0.805643,0.411422,0.491593,0.72750744
m__pce_pce__lag003,0.84326,0.017822,0.844863,0.72746823
