job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids
baseline_tdc_lp_deposit_source_identity,other_component_qoq,0,-0.6084688876621475,0.1217088817278507,-0.8470182958487349,-0.3699194794755601,-4.999379494938792,5.751510427920437e-07,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.321735,,
baseline_tdc_lp_deposit_source_identity,other_component_qoq,1,-0.23415573370246878,0.19655544216563867,-0.6194044003471206,0.151092932942183,-1.1912961102605548,0.23353736037763073,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.18944,,
baseline_tdc_lp_deposit_source_identity,other_component_qoq,2,-0.2915445571225924,0.13215998197129813,-0.5505781217863368,-0.03251099245884809,-2.205997252526174,0.02738419208007059,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.185483,,
baseline_tdc_lp_deposit_source_identity,other_component_qoq,4,-0.28476167201541,0.08824600924620282,-0.4577238501379675,-0.11179949389285243,-3.2269070799670536,0.00125136090034772,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.177597,,
baseline_tdc_lp_deposit_source_identity,other_component_qoq,8,-0.29189088467476054,0.11026286999450242,-0.5080061098639853,-0.0757756594855358,-2.6472273457902364,0.00811547733889384,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.191987,,
baseline_tdc_lp_deposit_source_identity,accounting_deposit_substitution_qoq,0,-0.02497524863266444,0.014465590757452929,-0.05332780651727218,0.0033773092519433015,-1.7265280797327098,0.0842524521291328,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.275996,,
baseline_tdc_lp_deposit_source_identity,accounting_deposit_substitution_qoq,1,-0.03325659399104318,0.023118588326643597,-0.07856902711126462,0.012055839129178271,-1.4385218301895961,0.1502860480188155,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.302766,,
baseline_tdc_lp_deposit_source_identity,accounting_deposit_substitution_qoq,2,-0.008248726262101186,0.021418068433273336,-0.05022814039131692,0.03373068786711455,-0.38512932610144474,0.7001416015717479,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.279198,,
baseline_tdc_lp_deposit_source_identity,accounting_deposit_substitution_qoq,4,0.04595534110573361,0.02676007419177586,-0.00649440431014707,0.0984050865216143,1.7173099288288598,0.08592255886933264,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.346387,,
baseline_tdc_lp_deposit_source_identity,accounting_deposit_substitution_qoq,8,-0.015478645425914511,0.019134049721084994,-0.0529813828792411,0.022024092027412075,-0.8089581479898442,0.4185392200920821,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.312788,,
baseline_tdc_lp_deposit_source_identity,accounting_bank_balance_sheet_qoq,0,-0.17030162767282359,0.08948665314651111,-0.3456954678399854,0.005092212494338194,-1.9030952849918188,0.05702811308374489,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.163452,,
baseline_tdc_lp_deposit_source_identity,accounting_bank_balance_sheet_qoq,1,-0.021748946053353257,0.07063986444017098,-0.16020308035608838,0.11670518824938186,-0.3078848781168558,0.7581699327588738,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.131585,,
baseline_tdc_lp_deposit_source_identity,accounting_bank_balance_sheet_qoq,2,-0.07838235428552709,0.06442115983525491,-0.20464782756262673,0.04788311899157255,-1.2167175270668105,0.22371170810954322,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.146525,,
baseline_tdc_lp_deposit_source_identity,accounting_bank_balance_sheet_qoq,4,-0.026863340501350308,0.06516703528495747,-0.15459072965986695,0.10086404865716633,-0.4122228421760224,0.680176096197612,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.16999,,
baseline_tdc_lp_deposit_source_identity,accounting_bank_balance_sheet_qoq,8,-0.1360196055787028,0.04393638609297603,-0.22213492232093582,-0.04990428883646977,-3.09583053305442,0.0019626249506512483,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.117171,,
baseline_tdc_lp_deposit_source_identity,accounting_public_liquidity_qoq,0,0.4605405417861442,0.07585095364092626,0.3118726726499287,0.6092084109223597,6.071651306670642,1.2660159587341013e-09,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.326943,,
baseline_tdc_lp_deposit_source_identity,accounting_public_liquidity_qoq,1,-0.0015597395266390285,0.18150251743395984,-0.3573046736972003,0.3541851946439223,-0.008593487014341516,0.9931434737780473,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.012217,,
baseline_tdc_lp_deposit_source_identity,accounting_public_liquidity_qoq,2,0.005237916483947374,0.1581849355063156,-0.3048045571084312,0.31528039007632597,0.03311261257073527,0.9735847848890615,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.040314,,
baseline_tdc_lp_deposit_source_identity,accounting_public_liquidity_qoq,4,0.04652416823334066,0.1259869051005507,-0.20041016576373868,0.29345850223042,0.3692778086437596,0.711920664603936,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.037974,,
