job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,tmle_fold_count,ridge_alpha,tmle_theta_init,tmle_epsilon,tmle_raw_epsilon,tmle_epsilon_cap,tmle_h_clip,tmle_h_clip_share,tmle_epsilon_was_clipped,nuisance_r2_outcome,nuisance_r2_treatment
tdcpass_identity_baseline_deposits,tdcpass_tdc_bank_only_qoq,0,95.57089971220373,6.5849770623175665,82.6643446700613,108.47745475434616,14.513474960923824,0.0,68,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.872523,,,3,1.0,93.0336291,-6.92873971,-6.92873971,762.1644267,4.0,0.0,false,0.0,0.0
tdcpass_identity_baseline_deposits,tdcpass_tdc_bank_only_qoq,1,129.17766725582123,14.97756279514686,99.82164417733338,158.53369033430909,8.624745495821145,0.0,67,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.769365,,,3,1.0,130.27974319,3.68534978,3.68534978,1306.96917095,4.0,0.0,false,0.0,0.0
tdcpass_identity_baseline_deposits,tdcpass_tdc_bank_only_qoq,2,145.6501969617155,29.928157446808882,86.99100836597009,204.3093855574609,4.866661010474121,1.1349946129612931e-06,66,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,2,0.472162,,,3,1.0,162.43409695,39.87687294,39.87687294,1157.78165659,4.0,0.0,false,0.167026,0.0
tdcpass_identity_baseline_deposits,tdcpass_tdc_bank_only_qoq,4,176.25433780664332,75.80441473371222,27.677684928567373,324.83099068471927,2.3251196968645464,0.02006556070338794,64,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,4,0.192881,,,3,1.0,196.23281904,45.98723202,45.98723202,1355.08861856,4.0,0.0,false,0.0,0.0
tdcpass_identity_baseline_deposits,tdcpass_tdc_bank_only_qoq,8,382.9209217968908,179.30348067964556,31.486099664785513,734.3557439289962,2.1356022780229265,0.03271184559324691,60,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,8,0.153664,,,3,1.0,377.18885492,-11.90463843,-11.90463843,2350.09309925,4.0,0.0,false,0.0,0.0
tdcpass_identity_baseline_deposits,tdcpass_total_deposits_bank_qoq,0,132.0497236629877,25.33746382647904,82.38829456308878,181.71115276288663,5.211639356145365,1.8717915795107842e-07,68,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.454296,,,3,1.0,130.10949435,-5.29834849,-5.29834849,1065.90304094,4.0,0.0,false,0.0,0.0
tdcpass_identity_baseline_deposits,tdcpass_total_deposits_bank_qoq,1,179.59185990413846,25.45046273416013,129.7089529451846,229.47476686309233,7.056526310741164,1.7070789226636407e-12,67,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.552895,,,3,1.0,180.12781221,1.79222833,1.79222833,1807.04606585,4.0,0.0,false,0.0,0.0
tdcpass_identity_baseline_deposits,tdcpass_total_deposits_bank_qoq,2,84.5331075125255,40.59252335532026,4.97176173609779,164.09445328895322,2.0824797407290565,0.03729867150785515,66,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,2,0.101311,,,3,1.0,88.92238473,10.42848505,10.42848505,633.81216035,4.0,0.0,false,0.0,0.0
tdcpass_identity_baseline_deposits,tdcpass_total_deposits_bank_qoq,4,125.65503378089525,117.84675583027983,-105.32460764645322,356.6346752082437,1.0662578948024732,0.28630707738624706,64,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,4,0.051012,,,3,1.0,142.38172027,38.50212654,38.50212654,983.21906384,4.0,0.0,false,0.0,0.0
tdcpass_identity_baseline_deposits,tdcpass_total_deposits_bank_qoq,8,-179.95331224554454,259.48345249839696,-688.5408791424026,328.63425465131354,-0.6935059269209325,0.48799210762809464,60,tdcpass_tdc_residual_z,"tdcpass_lag_tdc_bank_only_qoq,tdcpass_lag_fedfunds,tdcpass_lag_unemployment,tdcpass_lag_inflation,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",cumulative_sum_h0_to_h,tmle_crossfit_ridge_newey_west,newey_west,8,0.025618,,,3,1.0,-151.99686398,58.06132684,58.06132684,947.02368981,4.0,0.0,false,0.0,0.0
