job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,instrument_ids,first_stage_r2,first_stage_partial_r2,first_stage_f_excluded,weak_instrument_flag
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,0,8.107592815394952,25.528071475597336,-41.92742727677582,58.14261290756573,0.31759519410407167,0.7507920200930951,68,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.67449,0.001074,0.060197,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,1,3.7413088941842716,12.094293872938039,-19.963507096774283,27.446124885142826,0.3093449632934547,0.7570591313369914,67,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.674025,0.000865,0.047643,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,2,-4.3007989327494744,4.306871123421279,-12.74226633465518,4.140668469156232,-0.9985901155391479,0.31799329037487767,66,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.691314,0.012775,0.6988,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,4,1.5361329177542489,2.9042810646729413,-4.156257969004716,7.228523804513213,0.5289201986816785,0.596860809438482,64,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.730474,0.004645,0.242656,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,8,-0.5759025870397025,2.261429846779285,-5.008305086727101,3.8564999126476964,-0.25466303447789884,0.7989833692715587,60,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.320283,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.738317,0.00574,0.277113,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,0,7.107592814754639,25.52807147177749,-42.92742726992924,57.14261289943852,0.278422630656312,0.7806879492819152,68,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.67449,0.001074,0.060197,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,1,0.757700123556333,6.475022179985322,-11.933343349214898,13.448743596327564,0.11701892325534097,0.906845057914532,67,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.351322,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.674025,0.000865,0.047643,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,2,-3.2298332709914486,3.400541408253295,-9.894894431167907,3.43522788918501,-0.9497997181132601,0.3422140291527207,66,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.691314,0.012775,0.6988,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,4,1.0786091718167103,2.7532205810193786,-4.317703166981271,6.474921510614692,0.3917627157273958,0.6952335459269374,64,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.730474,0.004645,0.242656,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,8,-0.3909944768271088,2.396515056460476,-5.088163987489641,4.306175033835424,-0.1631512707475273,0.8703993323365937,60,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.34017,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.738317,0.00574,0.277113,true
