job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids
baseline_tdc_lp_liquidity_decomposition,reserve_balances_qoq,0,0.7458985776449137,0.13391607279940695,0.4834230749580761,1.0083740803317514,5.5698958463499455,2.548916588906991e-08,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.447626,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_qoq,1,0.22080863031779785,0.21913787225004067,-0.20870159929228183,0.6503188599278775,1.007624232409498,0.3136348911436446,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.237227,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_qoq,2,0.06560549325774373,0.14590972101347024,-0.22037755992865793,0.3515885464441454,0.44963072235390744,0.6529767317907402,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.329683,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_qoq,4,0.20529946694752246,0.19259464808855792,-0.17218604330605106,0.582784977201096,1.0659666246443291,0.2864387294007349,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.195816,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_qoq,8,0.10059176750261328,0.1899556379043494,-0.27172128278991153,0.4729048177951381,0.5295539980406658,0.5964211962962187,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.08184,,
baseline_tdc_lp_liquidity_decomposition,fed_total_assets_qoq,0,0.47893139068577734,0.236197288142641,0.015984705926200993,0.9418780754453537,2.027675230532485,0.04259340526011446,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.311921,,
baseline_tdc_lp_liquidity_decomposition,fed_total_assets_qoq,1,0.6672143798578855,0.3805591658525831,-0.07868158521317736,1.4131103449289482,1.7532474309562256,0.07955954468644011,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.418007,,
baseline_tdc_lp_liquidity_decomposition,fed_total_assets_qoq,2,0.20786301341601177,0.1408007988451886,-0.06810655232055784,0.4838325791525814,1.4762914352819725,0.13986567237568104,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.435162,,
baseline_tdc_lp_liquidity_decomposition,fed_total_assets_qoq,4,0.07032649796531545,0.12313786048680728,-0.17102370858882682,0.3116767045194577,0.5711200250458314,0.5679182852383675,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.303044,,
baseline_tdc_lp_liquidity_decomposition,fed_total_assets_qoq,8,0.052055945289747586,0.13880574387547062,-0.22000331270617482,0.32411520328567,0.3750273139737611,0.7076401530780347,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.137232,,
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,0,0.30916142737232716,0.12192805754782672,0.07018243457858678,0.5481404201660676,2.535605287167455,0.011225317876084384,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.417542,,
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,1,0.5337213725427126,0.2346980514631584,0.07371319167492213,0.9937295534105031,2.2740767092669842,0.022961374780431587,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.538534,,
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,2,0.24467193290282305,0.08821959323577984,0.07176153016069456,0.4175823356449515,2.773442088413413,0.0055466711765110865,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.457973,,
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,4,0.044767465651245245,0.09712871476213837,-0.14560481528254599,0.23513974658503645,0.4609086587923842,0.6448641392424883,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.357396,,
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,8,0.01760984190850874,0.11497756475344857,-0.20774618500825043,0.24296586882526794,0.15315893971376326,0.8782729369309563,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.231541,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,0,0.2669671869591411,0.1898305230577404,-0.10510063823403004,0.6390350121523123,1.4063448946929267,0.1596217349500031,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.291002,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,1,-0.4464057495400822,0.2675845624925443,-0.9708714920254691,0.07805999294530458,-1.6682791614801036,0.09526032264846696,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.27171,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,2,-0.1422575201582642,0.15320920883481615,-0.44254756947450385,0.15803252915797544,-0.9285180782549461,0.35313889460423953,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.270587,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,4,0.13497296898220879,0.1720742146696029,-0.2022924917702129,0.4722384297346305,0.784388115566114,0.4328124097016972,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.255408,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,8,0.048535822212862775,0.15589751681586092,-0.2570233107462246,0.35409495517195017,0.3113315927295435,0.7555485523274477,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.235752,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,0,0.43673715027258786,0.1373443204857371,0.16754228212054312,0.7059320184246326,3.179870479740311,0.0014734089195083122,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.289486,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,1,-0.31291274222491056,0.17624219858045648,-0.6583474514426053,0.032521966992784146,-1.775470033540591,0.07582030925269456,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,1,0.198984,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,2,-0.17906643964507832,0.14994024578511905,-0.47294932138391166,0.114816442093755,-1.1942520082413386,0.23237940445747052,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,2,0.28206,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,4,0.16053200129628065,0.19875772959551516,-0.22903314871092906,0.5500971513034904,0.8076767712278343,0.41927667905272736,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,4,0.134195,,
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,8,0.08298192559410526,0.13645631274551837,-0.18447244738711072,0.35043629857532127,0.6081208258122939,0.5431073407269862,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,ols_newey_west_scaffold,newey_west,8,0.264454,,
