job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,forest_tree_count,forest_max_depth,forest_min_leaf,forest_feature_fraction,nuisance_r2_outcome,nuisance_r2_treatment
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,1,0.46114611255174703,0.14325657691448204,0.18036322179936226,0.7419290033041318,3.219022277958179,0.0012862849150543365,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,0.317037,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,2,0.3153270781081136,0.07559954150738821,0.16715197675363272,0.46350217946259453,4.171018392714687,3.0324138249770982e-05,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,2,0.147235,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,4,0.09541528251682313,0.06928715730673787,-0.04038754580438311,0.23121811083802937,1.3770991079113648,0.16848160848828408,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,4,0.014117,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,8,-0.06277211940091106,0.08399728225407646,-0.2274067926189009,0.1018625538170788,-0.7473113143236806,0.4548756643974392,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,8,0.005117,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,0,-0.08119465762424047,0.12170785498054328,-0.3197420533861053,0.15735273813762435,-0.6671275049356559,0.5046906925956949,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,0.007201,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,1,-0.42634851632591164,0.13026445248521323,-0.6816668431969295,-0.17103018945489373,-3.272945981746693,0.001064328162586392,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,0.17014,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,2,-0.3279388726589508,0.09510401336105556,-0.5143427388466197,-0.14153500647128187,-3.44821276273541,0.0005643093271565647,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,2,0.109039,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,4,-0.160367459878524,0.1267198229724218,-0.4087383129044707,0.08800339314742273,-1.2655278086477835,0.20568218624117973,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,4,0.028233,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,8,0.1738770326674972,0.10335070414825859,-0.028690347463089627,0.37644441279808405,1.6823981423297052,0.0924916613806046,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,8,0.030356,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,0,0.12881113980034553,0.09323729446638311,-0.053933957353765355,0.31155623695445644,1.3815409438632804,0.16711269778558901,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,0.024108,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,1,-0.31835456437616755,0.08214702500653942,-0.47936273338898483,-0.1573463953633503,-3.875424147750019,0.00010643913332208932,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,0.129185,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,2,-0.2774962710277506,0.10584247752028605,-0.48494752696751126,-0.07004501508798994,-2.6217854828139764,0.008747046894233002,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,2,0.099932,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,4,-0.10719452032892166,0.15723641830520893,-0.41537790020713117,0.20098885954928783,-0.6817410462813278,0.4954027079722476,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,4,0.014516,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,8,0.18755866822158754,0.08017989635759393,0.030406071360703446,0.34471126508247163,2.3392231312584335,0.019323888549198198,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,8,0.043206,,,40,3,8,0.5,0.0,0.0
