job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,forest_tree_count,forest_max_depth,forest_min_leaf,forest_feature_fraction,nuisance_r2_outcome,nuisance_r2_treatment
baseline_tdc_lp_private_assets,bank_consumer_loans_qoq,1,1.4351560290358548e-06,1.8286193753404953e-05,-3.440578372763785e-05,3.7276095785709564e-05,0.07848303744285898,0.9374438227593609,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,6.3e-05,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_private_assets,bank_consumer_loans_qoq,2,2.007774485678005e-05,1.5241291537783669e-05,-9.795186557275941e-06,4.995067627083604e-05,1.3173256877218478,0.1877294783173704,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,2,0.012804,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_private_assets,bank_consumer_loans_qoq,4,4.431634339334553e-05,1.6692970214193316e-05,1.1598121773526633e-05,7.703456501316442e-05,2.65479077867552,0.007935761138445407,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,4,0.059642,,,40,3,8,0.5,0.0,0.010323
baseline_tdc_lp_private_assets,bank_consumer_loans_qoq,8,7.528986824681479e-06,1.0293941733085549e-05,-1.2647138972166195e-05,2.7705112621529154e-05,0.7313997902749649,0.464534993340183,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,8,0.001595,,,40,3,8,0.5,0.0,0.055886
baseline_tdc_lp_private_assets,bank_real_estate_loans_qoq,0,-1.1438097441797039e-05,1.5510098679357382e-05,-4.183789085333751e-05,1.8961695969743428e-05,-0.7374612939774633,0.4608418729436423,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,0.00292,,,40,3,8,0.5,0.027322,0.0
baseline_tdc_lp_private_assets,bank_real_estate_loans_qoq,1,-1.4028124653547794e-05,1.920375691206338e-05,-5.1667488201192016e-05,2.3611238894096428e-05,-0.7304885558479254,0.46509160574336894,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,0.004549,,,40,3,8,0.5,0.058724,0.0
baseline_tdc_lp_private_assets,bank_real_estate_loans_qoq,2,-9.57273672629977e-06,2.8354835155288296e-05,-6.514821363066483e-05,4.6002740178065294e-05,-0.3376050918255617,0.7356608045406059,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,2,0.001848,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_private_assets,bank_real_estate_loans_qoq,4,4.213129557699511e-05,3.350456488184564e-05,-2.353765159142234e-05,0.00010780024274541256,1.2574792636636758,0.20858014318185214,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,4,0.034697,,,40,3,8,0.5,0.0,0.010323
baseline_tdc_lp_private_assets,bank_real_estate_loans_qoq,8,3.5655155102436316e-05,1.872310160023493e-05,-1.0421240340241416e-06,7.235243423889677e-05,1.9043402030136358,0.05686589150784238,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,8,0.023176,,,40,3,8,0.5,0.0,0.055886
baseline_tdc_lp_private_assets,row_loans_assets_qoq,0,0.03513973253435421,0.029857444757897332,-0.023380859191124564,0.09366032425983298,1.1769169404578637,0.23922865983440422,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,0.008861,,,40,3,8,0.5,0.006087,0.0
baseline_tdc_lp_private_assets,row_loans_assets_qoq,1,0.06023478446196424,0.03275066474884523,-0.003956518445772404,0.12442608736970087,1.839192728571657,0.0658868438163549,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,1,0.026262,,,40,3,8,0.5,0.0,0.0
baseline_tdc_lp_private_assets,row_loans_assets_qoq,2,0.0335816584560017,0.03283490371691261,-0.03077475282914701,0.09793806974115041,1.0227427114002607,0.30642951115435624,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,2,0.007632,,,40,3,8,0.5,0.0,0.010323
baseline_tdc_lp_private_assets,row_loans_assets_qoq,4,0.016256169191251026,0.02560393927127098,-0.03392755178044009,0.06643989016294215,0.634908910657015,0.5254878251954749,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,4,0.001722,,,40,3,8,0.5,0.0,0.037512
baseline_tdc_lp_private_assets,row_loans_assets_qoq,8,0.04159304583164269,0.022269854731437895,-0.002055869441975583,0.08524196110526096,1.8676837515660416,0.061806164769525385,85,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,forest_crossfit_newey_west,newey_west,8,0.011387,,,40,3,8,0.5,0.0,0.027594
