job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,state_id,state_profile,state_reference_value,state_interaction_beta,state_interaction_se
tdc_state_dep_low_reserves,matched_total_deposits,0,0.4815529563517329,0.17000134984979087,0.1483503106461428,0.814755602057323,2.8326419571210555,0.0046165062803764645,73,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_state_interaction_scaffold,newey_west,1,0.270543,,,coord_low_reserve_state_l1,low_state,0.0,-0.49751370092482006,0.2987577158084377
tdc_state_dep_low_reserves,matched_total_deposits,0,-0.01596074457308716,0.2611322188710272,-0.5277798935603005,0.4958584044141262,-0.061121314872946204,0.9512625940709123,73,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_state_interaction_scaffold,newey_west,1,0.270543,,,coord_low_reserve_state_l1,high_state,1.0,-0.49751370092482006,0.2987577158084377
tdc_state_dep_low_reserves,matched_total_deposits,1,0.3975223286235477,0.19476664170152982,0.015779710888549237,0.7792649463585462,2.0410185499462012,0.04124898331952198,72,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_state_interaction_scaffold,newey_west,1,0.335682,,,coord_low_reserve_state_l1,low_state,0.0,-0.48189658849365313,0.40659925816747994
tdc_state_dep_low_reserves,matched_total_deposits,1,-0.08437425987010538,0.417888424402023,-0.9034355716980704,0.7346870519578597,-0.20190619060779355,0.8399900623428671,72,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_state_interaction_scaffold,newey_west,1,0.335682,,,coord_low_reserve_state_l1,high_state,1.0,-0.48189658849365313,0.40659925816747994
tdc_state_dep_low_reserves,matched_total_deposits,2,0.24644467953486715,0.1296971588717608,-0.007761751853784027,0.5006511109235183,1.9001548043048613,0.05741280739824317,71,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_state_interaction_scaffold,newey_west,2,0.204571,,,coord_low_reserve_state_l1,low_state,0.0,-0.025358664413962256,0.38364806829759246
tdc_state_dep_low_reserves,matched_total_deposits,2,0.2210860151209049,0.387667054818801,-0.538741412323945,0.9809134425657547,0.5702986941313403,0.5684751264563355,71,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_state_interaction_scaffold,newey_west,2,0.204571,,,coord_low_reserve_state_l1,high_state,1.0,-0.025358664413962256,0.38364806829759246
tdc_state_dep_low_reserves,matched_total_deposits,4,0.19769668231510124,0.13709674967513769,-0.07101294704816863,0.4664063116783711,1.4420231171312246,0.14929585224545106,69,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_state_interaction_scaffold,newey_west,4,0.289287,,,coord_low_reserve_state_l1,low_state,0.0,0.4179895979641293,0.35350540988041546
tdc_state_dep_low_reserves,matched_total_deposits,4,0.6156862802792306,0.37250866375708724,-0.11443070068466044,1.3458032612431214,1.6528106328305947,0.09836940941996009,69,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS",direct_at_h,ols_newey_west_state_interaction_scaffold,newey_west,4,0.289287,,,coord_low_reserve_state_l1,high_state,1.0,0.4179895979641293,0.35350540988041546
