job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,tmle_fold_count,ridge_alpha,tmle_theta_init,tmle_epsilon,tmle_raw_epsilon,tmle_epsilon_cap,tmle_h_clip,tmle_h_clip_share,tmle_epsilon_was_clipped,nuisance_r2_outcome,nuisance_r2_treatment
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,0,0.6675634114637641,0.14720964512814522,0.37903250701259944,0.9560943159149287,4.5347803867243455,5.766345292146369e-06,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.319563,,,3,1.0,0.67241185,1036.07788382,1036.07788382,431069.24478484,4.0,0.0,false,0.0,0.055161
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,1,0.6829059693843386,0.19011086220491072,0.31028867946271355,1.0555232593059636,3.5921459797929343,0.00032796603342255537,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.415718,,,3,1.0,0.59770542,-18743.67613377,-18743.67613377,394476.22510761,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,2,0.2968541535351169,0.12413623551464721,0.053547131926408364,0.5401611751438254,2.39135778771131,0.016786185660666808,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,2,0.101498,,,3,1.0,0.20825274,-19491.84884594,-19491.84884594,137443.54954673,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,4,-0.1051593798361607,0.16002087896205416,-0.41880030260178686,0.20848154292946547,-0.65716036881098,0.5110778052961646,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,4,0.009457,,,3,1.0,-0.03236958,16505.13537818,16505.13537818,56687.66574276,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,fed_treasury_holdings_qoq,8,0.06945574663018002,0.12245431050290727,-0.17055470195551825,0.30946619521587826,0.56719723744254,0.5705801847351546,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,8,0.003508,,,3,1.0,0.17886131,24884.70340693,24884.70340693,122048.01657935,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,0,-0.11194463260457282,0.2183250271842924,-0.5398616858857859,0.3159724206766403,-0.512743014615902,0.6081310962672692,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.004089,,,3,1.0,0.08793405,42712.68771726,42712.68771726,56372.68875032,4.0,0.0,false,0.0,0.055161
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,1,-0.15842000416744473,0.25074648125166205,-0.6498831074207023,0.33304309908581287,-0.631793528573772,0.5275218028779747,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.010026,,,3,1.0,0.06271227,48647.94770761,48647.94770761,54998.69597899,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,2,0.17726181531788843,0.21147161127796774,-0.23722254278692834,0.5917461734227052,0.8382298420419542,0.4019016299179039,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,2,0.011721,,,3,1.0,0.42673583,54882.98219316,54882.98219316,281638.9708517,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,4,0.03849605798405572,0.11883407364096307,-0.1944187263522319,0.27141084232034335,0.32394797893039506,0.7459774189497856,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,4,0.001296,,,3,1.0,0.03710727,-314.90933623,-314.90933623,56687.66574276,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_assets_qoq,8,-0.01747658279245498,0.18529776603962206,-0.38066020423011426,0.34570703864520425,-0.09431620880263596,0.9248579745474612,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,8,0.000243,,,3,1.0,-0.13234433,-26127.09774204,-26127.09774204,90306.63516713,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,0,-0.024134147653240914,0.17857890223686002,-0.3741487960374865,0.3258805007310047,-0.13514557067458244,0.8924967804651283,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.000238,,,3,1.0,0.0878184,23923.48248845,23923.48248845,56298.54763508,4.0,0.0,false,0.0,0.055161
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,1,-0.16378599800049648,0.15263527711202593,-0.4629511411400673,0.13537914513907434,-1.073054677132643,0.2832465845724861,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,1,0.013843,,,3,1.0,-0.04542108,26039.66511064,26039.66511064,54998.69597899,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,2,-0.356341679040718,0.23221556612560837,-0.8114841886469104,0.0988008305654744,-1.5345296828549737,0.12489939664418181,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,2,0.052169,,,3,1.0,-0.24715859,24019.71083831,24019.71083831,163120.79952753,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,4,0.1926509561228051,0.12681761199377278,-0.05591156338498954,0.44121347563059976,1.5191183077336687,0.12873271924008978,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,4,0.029475,,,3,1.0,0.18389182,-1986.1397753,-1986.1397753,125092.77674263,4.0,0.0,false,0.0,0.0
baseline_tdc_lp_liquidity_decomposition,reserve_balances_net_fed_treasury_qoq,8,0.24402035532552907,0.24233552995413601,-0.2309572833845775,0.7189979940356357,1.0069524488287456,0.31395762563701934,87,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,tmle_crossfit_ridge_newey_west,newey_west,8,0.048417,,,3,1.0,0.21355437,-6929.60227312,-6929.60227312,145721.2147554,4.0,0.0,false,0.0,0.0
