job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,instrument_ids,first_stage_r2,first_stage_partial_r2,first_stage_f_excluded,weak_instrument_flag
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,0,-11.005779563909641,78.59785681506847,-165.05757892144385,143.04601979362457,-0.14002645886140316,0.888639085188393,68,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.687997,0.00031,0.017358,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,1,-3.9551068510545235,20.705402580560644,-44.53769590895339,36.62748220684434,-0.19101810919473705,0.8485114053033715,67,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.689023,0.000627,0.034483,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,2,-2.9930375714210284,2.70670223233237,-8.298173946792474,2.3120988039504167,-1.105787528331819,0.26881849437360716,66,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.704518,0.023208,1.283012,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,4,1.7039636451561577,2.2041837899394436,-2.6162365831251515,6.024163873437467,0.7730587861745283,0.43948759070478416,64,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.736324,0.009447,0.495927,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,matched_total_deposits,8,-0.4624136025301624,1.297778577823429,-3.0060596150640833,2.0812324100037585,-0.3563116316079897,0.7216071994443036,60,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.350586,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.758992,0.018323,0.895914,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,0,-12.005779564202271,78.5978568348361,-166.057578960481,142.04601983207647,-0.15274945205479287,0.8785958612254983,68,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.687997,0.00031,0.017358,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,1,0.7252134444298974,7.338533869138831,-13.658312939082212,15.108739827942006,0.09882266095134891,0.9212790757240341,67,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.412465,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.689023,0.000627,0.034483,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,2,-2.575220632226874,2.322731594610527,-7.127774557663507,1.977333293209759,-1.1087034929917006,0.2675581145640824,66,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.704518,0.023208,1.283012,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,4,0.9253285922935994,2.038439485932438,-3.0700128001339793,4.920669984721178,0.4539396919454436,0.6498722341975072,64,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.736324,0.009447,0.495927,true
tdc_lpiv_deposits_qra_bank_foreign_private_corr,other_component_qoq,8,-0.154031916161657,1.485416890271536,-3.065449021093867,2.757385188770553,-0.10369608503206114,0.9174105335986065,60,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_bank_foreign_private_corr_l1,dflmx_k100_f1,dflmx_k100_f2,dflmx_k100_f3,dflmx_k100_f4",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.348734,weak_instrument,,iv_qra_x_bank_foreign_private_corr,0.758992,0.018323,0.895914,true
