job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,dml_fold_count,ridge_alpha,nuisance_r2_outcome,nuisance_r2_treatment
tdc_state_dep_on_rrp_drain,matched_total_deposits,0,0.5204976530848158,0.2358264570267855,0.05827779731231619,0.9827175088573153,2.207121540335472,0.027305569280998476,93,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.066536,,,3,1.0,0.0,0.0
tdc_state_dep_on_rrp_drain,matched_total_deposits,1,0.33352018912983605,0.19836278278547567,-0.055270865129696256,0.7223112433893684,1.6813647421478741,0.09269208955049768,92,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.056781,,,3,1.0,0.0,0.0
tdc_state_dep_on_rrp_drain,matched_total_deposits,2,-0.014103380955579753,0.13973313751396504,-0.28798033048295124,0.2597735685717917,-0.10093082576185802,0.9196053726301496,91,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,2,0.000143,,,3,1.0,0.0,0.0
tdc_state_dep_on_rrp_drain,matched_total_deposits,4,0.37335968812985043,0.17016515878303032,0.03983597691511104,0.7068833993445898,2.194101840823385,0.028228088969432186,89,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,4,0.128259,,,3,1.0,0.0,0.0
tdc_state_dep_on_rrp_drain,repo_spread,0,-1.1580585281212592e-05,4.124334140393279e-06,-1.966428019638342e-05,-3.496890366041764e-06,-2.807867861091467,0.004987068535983408,31,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.177473,,,3,1.0,0.0,0.597033
tdc_state_dep_on_rrp_drain,repo_spread,1,-4.975831863008679e-06,4.622341657422032e-06,-1.403562151155586e-05,4.083957785538504e-06,-1.0764742703558168,0.2817152019696516,32,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,1,0.049759,,,3,1.0,0.0,0.0
tdc_state_dep_on_rrp_drain,repo_spread,2,-7.2975894057189385e-06,1.207470792371216e-05,-3.0964016936194773e-05,1.6368838124756896e-05,-0.6043698490949022,0.5455977768277851,33,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,2,0.025969,,,3,1.0,0.0,0.0
tdc_state_dep_on_rrp_drain,repo_spread,4,-6.528752916376442e-06,1.3895677658674653e-05,-3.3764281127378765e-05,2.070677529462588e-05,-0.4698405559444406,0.6384689367422587,33,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,dflmx_k200_f1,dflmx_k200_f2,dflmx_k200_f3,dflmx_k200_f4",direct_at_h,dml_crossfit_ridge_newey_west,newey_west,4,0.008908,,,3,1.0,0.0,0.071288
